j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
120.25	0.25	31	['A3', 'F4', 'C5', 'E-5']	['m6', 'm3', 'd5']	[False, True, False, False]	31.0	1.0	55.0	V7/V	False	('A', 'C', 'E-', 'F')	A	F	1.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
120.5	0.25	31	['A3', 'C5', 'E-5']	['m3', 'd5']	[False, False, False]	31.0	1.0	55.0	V7/V	False	('A', 'C', 'E-', 'F')	A	F	1.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
120.75	0.25	31	['A3', 'F4', 'C5', 'E-5']	['m6', 'm3', 'd5']	[False, True, False, False]	31.0	1.0	55.0	V7/V	False	('A', 'C', 'E-', 'F')	A	F	1.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
121.0	0.25	31	['B-3', 'B-4', 'D5']	['P1', 'M3']	[True, True, True]	31.0	1.0	56.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
121.25	0.25	31	['B-3', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[False, True, False, False]	31.0	1.0	56.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
121.5	0.25	31	['B-3', 'B-4', 'D5']	['P1', 'M3']	[False, False, False]	31.0	1.0	56.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
121.75	0.25	31	['B-3', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[False, True, False, False]	31.0	1.0	56.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
122.0	0.25	31	['E-3', 'E-4', 'G4', 'C5']	['P1', 'M3', 'M6']	[True, True, True, True]	31.0	1.0	57.0	vi	True	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	E-	E-	6	None
122.25	0.25	31	['E-3', 'E-4', 'G4', 'G5']	['P1', 'M3', 'M3']	[False, False, False, True]	31.0	1.0	57.0	vi	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	E-	E-	6	None
122.5	0.25	31	['E-3', 'G4', 'E-5']	['M3', 'P1']	[False, False, True]	31.0	1.0	57.0	vi	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	E-	E-	6	None
122.75	0.25	31	['E-3', 'E-4', 'G4', 'C5']	['P1', 'M3', 'M6']	[False, True, False, True]	31.0	1.0	57.0	vi	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	E-	E-	6	None
123.0	0.5	31	['F3', 'D4', 'F4', 'B-4']	['M6', 'P1', 'P4']	[True, True, True, True]	31.0	0.5	58.0	V	True	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	E-	E-	5	None
123.5	0.5	31	['F3', 'C4', 'E-4', 'A4']	['P5', 'm7', 'M3']	[True, True, True, True]	31.0	0.5	59.0	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
124.0	0.5	32	['B-3', 'D4', 'B-4']	['M3', 'P1']	[True, True, True]	32.0	2.0	60.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
124.5	0.5	32	['B-2', 'B-3', 'D4', 'B-4']	['P1', 'M3', 'P1']	[True, False, False, False]	32.0	2.0	60.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
125.0	0.25	32	['D4']	[]	[True]	32.0	2.0	60.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
125.25	0.25	32	['B-3']	[]	[True]	32.0	2.0	60.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
125.5	0.25	32	['B-3', 'G4']	['M6']	[True, True]	32.0	2.0	60.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
125.75	0.25	32	['B-3', 'E4']	['A4']	[False, True]	32.0	2.0	60.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
126.0	0.5	32	['A3', 'F4']	['m6']	[True, True]	32.0	2.0	61.0	V/V	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
126.5	0.5	32	['A3', 'F4']	['m6']	[False, True]	32.0	2.0	61.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
127.0	0.25	32	['G3', 'E4']	['M6']	[True, True]	32.0	2.0	61.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
127.25	0.25	32	['G3', 'G4']	['P1']	[False, True]	32.0	2.0	61.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
127.5	0.25	32	['C3', 'A4']	['M6']	[True, True]	32.0	2.0	61.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
127.75	0.25	32	['C3', 'B-4']	['m7']	[False, True]	32.0	2.0	61.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
128.0	0.5	33	['F3', 'B-4']	['P4']	[True, True]	33.0	4.0	62.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
128.5	0.5	33	['F3', 'A4']	['M3']	[False, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
129.0	0.25	33	['G3']	[]	[True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
129.25	0.25	33	['E-3']	[]	[True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
129.5	0.25	33	['E-3', 'C4']	['M6']	[True, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
129.75	0.25	33	['E-3', 'A3']	['A4']	[False, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
130.0	0.25	33	['D3', 'B-3']	['m6']	[True, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
130.25	0.25	33	['D3', 'C4']	['m7']	[False, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
130.5	0.375	33	['D3', 'D4']	['P1']	[False, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
130.875	0.125	33	['D3', 'F3']	['m3']	[False, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
131.0	0.25	33	['E-3', 'G3']	['M3']	[True, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
131.25	0.25	33	['E-3']	[]	[False]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
131.5	0.25	33	['C3', 'F3']	['P4']	[True, True]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
131.75	0.25	33	['F3']	[]	[False]	33.0	4.0	62.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
132.0	0.5	34	['B-2', 'B-3']	['P1']	[True, True]	34.0	4.0	63.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
132.5	0.5	34	['B-3']	[]	[False]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
133.0	0.25	34	['D5']	[]	[True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
133.25	0.25	34	['B-4']	[]	[True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
133.5	0.25	34	['B-4', 'G5']	['M6']	[True, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
133.75	0.25	34	['B-4', 'E5']	['A4']	[False, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
134.0	0.5	34	['A4', 'F5']	['m6']	[True, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
134.5	0.5	34	['A3', 'F5']	['m6']	[True, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
135.0	0.25	34	['G3', 'E5']	['M6']	[True, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
135.25	0.25	34	['G3', 'G5']	['P1']	[False, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
135.5	0.25	34	['C4', 'A5']	['M6']	[True, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
135.75	0.25	34	['C4', 'B-5']	['m7']	[False, True]	34.0	4.0	63.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
136.0	0.5	35	['F4', 'B-5']	['P4']	[True, True]	35.0	4.0	64.0	V/V	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
136.5	0.5	35	['F3', 'A5']	['M3']	[True, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
137.0	0.25	35	['G4']	[]	[True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
137.25	0.25	35	['E-4']	[]	[True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
137.5	0.25	35	['E-4', 'C5']	['M6']	[True, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
137.75	0.25	35	['E-4', 'A4']	['A4']	[False, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
138.0	0.25	35	['D4', 'B-4']	['m6']	[True, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
138.25	0.25	35	['D4', 'C5']	['m7']	[False, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
138.5	0.375	35	['D3', 'D5']	['P1']	[True, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
138.875	0.125	35	['D3', 'F4']	['m3']	[False, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
139.0	0.25	35	['E-3', 'G4']	['M3']	[True, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
139.25	0.25	35	['E-3', 'E-4']	['P1']	[False, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
139.5	0.25	35	['F3', 'C4']	['P5']	[True, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
139.75	0.25	35	['F3', 'A3']	['M3']	[False, True]	35.0	4.0	64.0	V/V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	E-	B-	5	5
140.0	0.25	36	['B-2', 'B-3']	['P1']	[True, True]	36.0	3.0	65.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
140.25	0.25	36	['B-3']	[]	[False]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
140.5	0.25	36	['F3', 'B-3']	['P4']	[True, False]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
140.75	0.25	36	['D3', 'B-3']	['m6']	[True, False]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
141.0	0.25	36	['B-2', 'D5', 'F5']	['M3', 'P5']	[True, True, True]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
141.25	0.25	36	['B-2', 'B-4', 'D5']	['P1', 'M3']	[False, True, True]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
141.5	0.25	36	['B-2', 'E-5', 'G5']	['P4', 'M6']	[True, True, True]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
141.75	0.25	36	['B-2', 'C5', 'E-5']	['M2', 'P4']	[False, True, True]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
142.0	0.25	36	['B-2', 'B-3', 'D5', 'F5']	['P1', 'M3', 'P5']	[True, True, True, True]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
142.25	0.25	36	['B-2', 'D4', 'D5', 'F5']	['M3', 'M3', 'P5']	[False, True, False, False]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
142.5	0.25	36	['B-2', 'F4', 'D5', 'F5']	['P5', 'M3', 'P5']	[True, True, False, False]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
142.75	0.25	36	['B-2', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[False, True, True, True]	36.0	3.0	65.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
143.0	0.25	36	['B-2', 'B-3', 'G4', 'E-5']	['P1', 'M6', 'P4']	[True, True, True, True]	36.0	0.5	66.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
143.25	0.25	36	['B-2', 'B-3', 'E-4', 'C5']	['P1', 'P4', 'M2']	[False, False, True, True]	36.0	0.5	66.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
143.5	0.25	36	['B-2', 'D4', 'B-4']	['M3', 'P1']	[True, True, True]	36.0	0.5	67.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
143.75	0.25	36	['B-2', 'C4', 'A4']	['M2', 'M7']	[False, True, True]	36.0	0.5	67.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
144.0	0.25	37	['B-2', 'D4', 'B-4']	['M3', 'P1']	[True, True, True]	37.0	3.5	68.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
144.25	0.25	37	['B-3', 'D4', 'B-4']	['M3', 'P1']	[True, False, False]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
144.5	0.25	37	['F3', 'D4', 'B-4']	['M6', 'P4']	[True, False, False]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
144.75	0.25	37	['D3', 'B-4', 'D5']	['m6', 'P1']	[True, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
145.0	0.25	37	['B-2', 'D5', 'F5']	['M3', 'P5']	[True, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
145.25	0.25	37	['B-2', 'B-4', 'D5']	['P1', 'M3']	[False, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
145.5	0.25	37	['B-2', 'E-5', 'G5']	['P4', 'M6']	[True, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
145.75	0.25	37	['B-2', 'C5', 'E-5']	['M2', 'P4']	[False, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
146.0	0.25	37	['B-2', 'B-3', 'D5', 'F5']	['P1', 'M3', 'P5']	[True, True, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
146.25	0.25	37	['B-2', 'D4', 'D5', 'F5']	['M3', 'M3', 'P5']	[False, True, False, False]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
146.5	0.25	37	['B-2', 'F4', 'D5', 'F5']	['P5', 'M3', 'P5']	[True, True, False, False]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
146.75	0.25	37	['B-2', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[False, True, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
147.0	0.25	37	['B-2', 'B-3', 'G4', 'E-5']	['P1', 'M6', 'P4']	[True, True, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
147.25	0.25	37	['B-2', 'B-3', 'E-4', 'C5']	['P1', 'P4', 'M2']	[False, False, True, True]	37.0	3.5	68.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
147.5	0.25	37	['B-2', 'D4', 'B-4']	['M3', 'P1']	[True, True, True]	37.0	0.5	69.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
147.75	0.25	37	['B-2', 'C4', 'A4']	['M2', 'M7']	[False, True, True]	37.0	0.5	69.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
148.0	0.25	38	['B-2', 'D4', 'B-4']	['M3', 'P1']	[True, True, True]	38.0	4.0	70.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
148.25	0.25	38	['B-3', 'D4', 'B-4']	['M3', 'P1']	[True, False, False]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
148.5	0.25	38	['F3', 'D4', 'B-4']	['M6', 'P4']	[True, False, False]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
148.75	0.25	38	['D3', 'D4', 'B-4']	['P1', 'm6']	[True, False, False]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
149.0	0.25	38	['B-2', 'B-4']	['P1']	[True, False]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
149.25	0.25	38	['B-2', 'A4']	['M7']	[False, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
149.5	0.25	38	['C5']	[]	[True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
149.75	0.25	38	['B-4']	[]	[True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
150.0	0.25	38	['B-4', 'D5']	['M3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
150.25	0.25	38	['A4', 'C5']	['m3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
150.5	0.25	38	['C5', 'E-5']	['m3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
150.75	0.25	38	['B-4', 'D5']	['M3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
151.0	0.25	38	['D5', 'F5']	['m3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
151.25	0.25	38	['C5', 'E-5']	['m3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
151.5	0.25	38	['E-5', 'G5']	['M3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
151.75	0.0833	38	['D5', 'F5']	['m3']	[True, True]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
151.8333	0.1667	38	['D5', 'F5']	['m3']	[False, False]	38.0	4.0	70.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
152.0	1.5	39	['F5', 'A-5']	['m3']	[True, True]	39.0	4.0	71.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
153.5	0.5	39	['E-5', 'G5']	['M3']	[True, True]	39.0	4.0	71.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
154.0	0.5	39	['D5', 'F5']	['m3']	[True, True]	39.0	4.0	71.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
154.5	0.5	39	['C5', 'E-5']	['m3']	[True, True]	39.0	4.0	71.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
155.0	0.5	39	['B-4', 'D5']	['M3']	[True, True]	39.0	4.0	71.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
155.5	0.5	39	['A-4', 'C5']	['M3']	[True, True]	39.0	4.0	71.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
156.0	1.5	40	['F5', 'A-5']	['m3']	[True, True]	40.0	4.0	72.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
157.5	0.5	40	['E-5', 'G5']	['M3']	[True, True]	40.0	4.0	72.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
158.0	0.5	40	['D5', 'F5']	['m3']	[True, True]	40.0	4.0	72.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
158.5	0.5	40	['C5', 'E-5']	['m3']	[True, True]	40.0	4.0	72.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
159.0	0.5	40	['B4', 'D5']	['m3']	[True, True]	40.0	4.0	72.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
159.5	0.5	40	['A4', 'C5']	['m3']	[True, True]	40.0	4.0	72.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
160.0	0.5	41	['G3', 'G4', 'B4', 'G5']	['P1', 'M3', 'P1']	[True, True, True, True]	41.0	1.0	73.0	V/vi	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	c	5	6
160.5	0.5	41	['G3', 'B4', 'D5', 'G5']	['M3', 'P5', 'P1']	[False, True, True, False]	41.0	1.0	73.0	V/vi	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	c	5	6
161.0	0.5	41	['C5', 'E-5', 'G5']	['m3', 'P5']	[True, True, False]	41.0	3.0	74.0	III	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
161.5	0.5	41	['F#4', 'C5', 'G5']	['d5', 'm2']	[True, True, False]	41.0	3.0	74.0	III	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
162.0	0.5	41	['G3', 'G4', 'B4', 'G5']	['P1', 'M3', 'P1']	[True, True, True, False]	41.0	3.0	74.0	III	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
162.5	0.5	41	['G3', 'D4', 'B4', 'G5']	['P5', 'M3', 'P1']	[False, True, True, False]	41.0	3.0	74.0	III	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
163.0	0.5	41	['E-4', 'C5', 'G5']	['M6', 'M3']	[True, True, False]	41.0	3.0	74.0	III	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
163.5	0.5	41	['C4', 'F#4', 'G5']	['A4', 'P5']	[True, True, False]	41.0	3.0	74.0	III	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
164.0	0.5	42	['G2', 'B3', 'G4', 'G5']	['M3', 'P1', 'P1']	[True, True, True, False]	42.0	4.0	75.0	III	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
164.5	0.5	42	['G2', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, False, True]	42.0	4.0	75.0	III	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	E-	E-	3	None
