j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
87.5	0.5	22	['C3', 'F3', 'G3', 'C4', 'E4']	['P4', 'P5', 'P1', 'M3']	[False, True, False, False, False]	22.0	4.0	32.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
88.0	0.5	23	['C3', 'G3', 'C4', 'E4']	['P5', 'P1', 'M3']	[True, True, True, True]	23.0	4.0	33.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
88.5	0.5	23	['C3', 'F3', 'G3', 'C4', 'E4']	['P4', 'P5', 'P1', 'M3']	[False, True, False, False, False]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
89.0	0.5	23	['C3', 'E3', 'G3', 'C4', 'E4']	['M3', 'P5', 'P1', 'M3']	[False, True, False, False, False]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
89.5	0.5	23	['C3', 'D3', 'G3', 'C4', 'E4']	['M2', 'P5', 'P1', 'M3']	[False, True, False, False, False]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
90.0	0.5	23	['C3', 'G3']	['P5']	[False, False]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
90.5	0.5	23	['C3', 'D3', 'G3']	['M2', 'P5']	[False, True, False]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
91.0	0.5	23	['C3', 'E3', 'G3', 'G4']	['M3', 'P5', 'P5']	[False, True, False, True]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
91.5	0.5	23	['C3', 'F3', 'G3', 'G4']	['P4', 'P5', 'P5']	[False, True, False, False]	23.0	4.0	33.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
92.0	0.5	24	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[True, True, True, True]	24.0	4.0	34.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
92.5	0.5	24	['G2', 'G3', 'D4', 'G4', 'A4']	['P1', 'P5', 'P1', 'M2']	[False, False, False, False, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
93.0	0.5	24	['G2', 'G3', 'D4', 'G4', 'B4']	['P1', 'P5', 'P1', 'M3']	[False, True, True, True, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
93.5	0.5	24	['G2', 'G3', 'C4', 'A4', 'C5']	['P1', 'P4', 'M2', 'P4']	[False, False, True, True, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
94.0	0.5	24	['G2', 'G3', 'B3', 'B4', 'D5']	['P1', 'M3', 'M3', 'P5']	[False, True, True, True, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
94.5	0.5	24	['G2', 'A3', 'C5']	['M2', 'P4']	[False, True, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
95.0	0.5	24	['G2', 'G3', 'B3', 'B4', 'D5']	['P1', 'M3', 'M3', 'P5']	[False, True, True, True, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
95.5	0.5	24	['G2', 'A3', 'C4', 'A4', 'C5']	['M2', 'P4', 'M2', 'P4']	[False, True, True, True, True]	24.0	4.0	34.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
96.0	0.5	25	['G2', 'B3', 'D4', 'G4', 'B4']	['M3', 'P5', 'P1', 'M3']	[True, True, True, True, True]	25.0	4.0	35.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
96.5	0.5	25	['G2', 'C4', 'A4']	['P4', 'M2']	[False, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
97.0	0.5	25	['G2', 'B3', 'D4', 'G4', 'B4']	['M3', 'P5', 'P1', 'M3']	[False, True, True, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
97.5	0.5	25	['G2', 'A3', 'C4', 'A4', 'C5']	['M2', 'P4', 'M2', 'P4']	[False, True, True, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
98.0	0.5	25	['G2', 'G3', 'B3', 'B4', 'D5']	['P1', 'M3', 'M3', 'P5']	[False, True, True, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
98.5	0.5	25	['G2', 'A3', 'C5']	['M2', 'P4']	[False, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
99.0	0.5	25	['G2', 'G3', 'B3', 'B4', 'D5']	['P1', 'M3', 'M3', 'P5']	[False, True, True, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
99.5	0.5	25	['G2', 'A3', 'C4', 'A4', 'C5']	['M2', 'P4', 'M2', 'P4']	[False, True, True, True, True]	25.0	4.0	35.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
100.0	0.5	26	['G2', 'B3', 'D4', 'G4', 'B4']	['M3', 'P5', 'P1', 'M3']	[True, True, True, True, True]	26.0	4.0	36.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
100.5	0.5	26	['G2', 'C4', 'D4', 'G4', 'A4']	['P4', 'P5', 'P1', 'M2']	[False, True, False, False, True]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
101.0	0.5	26	['G2', 'D4', 'G4']	['P5', 'P1']	[False, False, False]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
101.5	0.25	26	['G2', 'D4', 'F4', 'G4']	['P5', 'm7', 'P1']	[False, False, True, False]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
101.75	0.25	26	['G2', 'D4', 'E4', 'G4']	['P5', 'M6', 'P1']	[False, False, True, False]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
102.0	1.0	26	['G2', 'G3', 'B3', 'D4', 'G4']	['P1', 'M3', 'P5', 'P1']	[False, True, True, True, False]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
103.0	0.5	26	['G2', 'D3', 'G3', 'D4', 'F4']	['P5', 'P1', 'P5', 'm7']	[False, True, True, False, True]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
103.5	0.5	26	['G2', 'D3', 'G3', 'C4', 'E4']	['P5', 'P1', 'P4', 'M6']	[False, False, False, True, True]	26.0	4.0	36.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
104.0	2.0	27	['G2', 'D3', 'G3', 'B3', 'D4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]	27.0	4.0	37.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
106.0	1.0	27	['G2', 'D3', 'G3', 'B3', 'D4']	['P5', 'P1', 'M3', 'P5']	[False, True, True, False, True]	27.0	4.0	37.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
107.0	1.0	27	['G2', 'D3', 'B3', 'D4']	['P5', 'M3', 'P5']	[False, False, False, False]	27.0	4.0	37.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
108.0	1.0	28	['G2', 'B3', 'E4']	['M3', 'M6']	[True, True, True]	28.0	4.0	38.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
109.0	1.0	28	['G2', 'B3', 'E4']	['M3', 'M6']	[False, False, True]	28.0	4.0	38.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
110.0	1.0	28	['G2', 'B3', 'D4']	['M3', 'P5']	[False, False, True]	28.0	4.0	38.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
111.0	1.0	28	['G2', 'G3', 'B3', 'D4', 'D5']	['P1', 'M3', 'P5', 'P5']	[False, True, False, True, True]	28.0	4.0	38.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
112.0	1.0	29	['E3', 'C4', 'E5']	['m6', 'P1']	[True, True, True]	29.0	1.0	39.0	I	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	C	C	1	None
113.0	0.5	29	['C3', 'C4', 'E5']	['P1', 'M3']	[True, False, True]	29.0	1.0	40.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
113.5	0.5	29	['C3', 'C4', 'E5']	['P1', 'M3']	[False, True, False]	29.0	1.0	40.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
114.0	1.0	29	['G3', 'B3', 'D5']	['M3', 'P5']	[True, True, True]	29.0	2.0	41.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
115.0	1.0	29	['G3', 'B3', 'D5']	['M3', 'P5']	[True, False, True]	29.0	2.0	41.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
116.0	1.0	30	['E3', 'G3', 'C4', 'C5', 'E5']	['m3', 'm6', 'm6', 'P1']	[True, True, True, True, True]	30.0	1.0	42.0	I	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	C	C	1	None
117.0	0.5	30	['C3', 'C4', 'G4', 'C5', 'E5']	['P1', 'P5', 'P1', 'M3']	[True, False, True, False, True]	30.0	1.0	43.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
117.5	0.5	30	['C3', 'C4', 'G4', 'C5', 'E5']	['P1', 'P5', 'P1', 'M3']	[False, True, False, True, False]	30.0	1.0	43.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
118.0	1.0	30	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, True, True]	30.0	2.0	44.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
119.0	0.5	30	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, False, True, False]	30.0	2.0	44.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
119.5	0.5	30	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, False, False]	30.0	2.0	44.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
120.0	1.5	31	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]	31.0	2.0	45.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
121.5	0.5	31	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[False, False, True, False]	31.0	2.0	45.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
122.0	1.0	31	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, False, True]	31.0	2.0	46.0	V	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
123.0	0.5	31	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, False, True, False]	31.0	2.0	46.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
123.5	0.5	31	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, False, False]	31.0	2.0	46.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
124.0	1.0	32	['E3', 'C4', 'G4', 'C5', 'E5']	['m6', 'm3', 'm6', 'P1']	[True, True, True, True, True]	32.0	1.0	47.0	I	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	C	C	1	None
125.0	1.0	32	['C3', 'C4', 'G4', 'C5', 'E5']	['P1', 'P5', 'P1', 'M3']	[True, False, True, True, False]	32.0	1.0	48.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
126.0	1.0	32	['G3', 'G4', 'D5']	['P1', 'P5']	[True, True, True]	32.0	2.0	49.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
127.0	1.0	32	['G3', 'G4', 'D5']	['P1', 'P5']	[True, False, True]	32.0	2.0	49.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
128.0	1.0	33	['E3', 'C4', 'G4', 'C5', 'E5']	['m6', 'm3', 'm6', 'P1']	[True, True, True, True, True]	33.0	2.0	50.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
129.0	0.5	33	['C3', 'C4', 'G4', 'C5', 'E5']	['P1', 'P5', 'P1', 'M3']	[True, False, True, True, False]	33.0	2.0	50.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
129.5	0.5	33	['C3', 'C4', 'G4', 'C5', 'E5']	['P1', 'P5', 'P1', 'M3']	[False, True, False, False, True]	33.0	2.0	50.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
130.0	1.0	33	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, True, True]	33.0	2.0	51.0	V	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
131.0	0.5	33	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, False, True, False]	33.0	2.0	51.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
131.5	0.5	33	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, False, False]	33.0	2.0	51.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
132.0	1.5	34	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]	34.0	2.0	52.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
133.5	0.5	34	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[False, False, False, True]	34.0	2.0	52.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
134.0	1.0	34	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, False, True]	34.0	2.0	53.0	V	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
135.0	0.5	34	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, False, True, True]	34.0	2.0	53.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
135.5	0.5	34	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, False, False]	34.0	2.0	53.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	C	C	5	None
136.0	1.5	35	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]	35.0	2.0	54.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
137.5	0.5	35	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[False, True, True, True]	35.0	2.0	54.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
138.0	1.5	35	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, True, True]	35.0	2.0	55.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
139.5	0.5	35	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, True, True]	35.0	2.0	55.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
140.0	2.0	36	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]	36.0	2.0	56.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
142.0	2.0	36	['G3', 'G4', 'B4', 'D5']	['P1', 'M3', 'P5']	[True, True, True, True]	36.0	2.0	57.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
144.0	2.0	37	['E3', 'G#4', 'B4']	['M3', 'P5']	[True, True, True]	37.0	4.0	58.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
146.0	2.0	37	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	37.0	4.0	58.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
148.0	2.0	38	['B2', 'D#3', 'E3', 'F#3', 'E4', 'G#4', 'B4']	['M3', 'P4', 'P5', 'P4', 'M6', 'P1']	[True, True, True, True, True, True, True]	38.0	2.0	59.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
150.0	2.0	38	['A2', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, True, True, True]	38.0	2.0	60.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
152.0	2.0	39	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]	39.0	4.0	61.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
154.0	2.0	39	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, False, False, True]	39.0	4.0	61.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
156.0	1.0	40	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]	40.0	4.0	62.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
157.0	0.5	40	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, False, False, True]	40.0	4.0	62.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
157.5	0.5	40	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, False, False, True]	40.0	4.0	62.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
158.0	1.0	40	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, False, False, True]	40.0	4.0	62.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
159.0	0.5	40	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, False]	40.0	4.0	62.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
159.5	0.5	40	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, False]	40.0	4.0	62.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
160.0	2.0	41	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]	41.0	2.0	63.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
162.0	2.0	41	['F3', 'A3', 'A4', 'D5']	['M3', 'M3', 'M6']	[True, True, True, True]	41.0	2.0	64.0	iv	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	a	a	4	None
164.0	4.0	42	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]	42.0	4.0	65.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
168.0	2.0	43	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]	43.0	4.0	66.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
170.0	1.0	43	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	43.0	4.0	66.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
171.0	1.0	43	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	43.0	4.0	66.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
172.0	1.0	44	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]	44.0	4.0	67.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
173.0	0.5	44	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	44.0	4.0	67.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
173.5	0.5	44	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	44.0	4.0	67.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
174.0	1.0	44	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	44.0	4.0	67.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
175.0	0.5	44	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	44.0	4.0	67.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
175.5	0.5	44	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]	44.0	4.0	67.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
176.0	2.0	45	['E4', 'F4']	['m2']	[True, True]	45.0	4.0	68.0	iv	True	('D', 'F')	D	D	0.0	Minor Third	(2, 5)	a	a	4	None
178.0	2.0	45	['D4', 'F4']	['m3']	[True, False]	45.0	4.0	68.0	iv	False	('D', 'F')	D	D	0.0	Minor Third	(2, 5)	a	a	4	None
180.0	2.0	46	['D4', 'E4']	['M2']	[True, True]	46.0	4.0	69.0	III	True	('C', 'E')	C	C	0.0	Major Third	(0, 4)	a	a	3	None
182.0	2.0	46	['C4', 'E4']	['M3']	[True, False]	46.0	4.0	69.0	III	False	('C', 'E')	C	C	0.0	Major Third	(0, 4)	a	a	3	None
184.0	2.0	47	['C4', 'E4']	['M3']	[True, True]	47.0	4.0	70.0	iio	True	('B', 'D')	B	B	0.0	Minor Third	(2, 11)	a	a	2	None
186.0	2.0	47	['B3', 'D4']	['m3']	[True, True]	47.0	4.0	70.0	iio	False	('B', 'D')	B	B	0.0	Minor Third	(2, 11)	a	a	2	None
188.0	2.0	48	['B3', 'C4']	['m2']	[True, True]	48.0	4.0	71.0	i	True	('A', 'C')	A	A	0.0	Minor Third	(0, 9)	a	a	1	None
190.0	1.0	48	['A3', 'C4', 'E5']	['m3', 'P5']	[True, False, True]	48.0	4.0	71.0	i	False	('A', 'C')	A	A	0.0	Minor Third	(0, 9)	a	a	1	None
191.0	1.0	48	['A3', 'C4', 'E5']	['m3', 'P5']	[False, False, True]	48.0	4.0	71.0	i	False	('A', 'C')	A	A	0.0	Minor Third	(0, 9)	a	a	1	None
192.0	1.0	49	['A3', 'B3', 'E5']	['M2', 'P5']	[True, True, True]	49.0	4.0	72.0	V	True	('G#', 'E')	G#	E	1.0	Minor Sixth	(4, 8)	a	a	5	None
193.0	0.5	49	['A3', 'B3', 'E5']	['M2', 'P5']	[False, False, True]	49.0	4.0	72.0	V	False	('G#', 'E')	G#	E	1.0	Minor Sixth	(4, 8)	a	a	5	None
193.5	0.5	49	['A3', 'B3', 'E5']	['M2', 'P5']	[False, False, True]	49.0	4.0	72.0	V	False	('G#', 'E')	G#	E	1.0	Minor Sixth	(4, 8)	a	a	5	None
194.0	1.0	49	['G#3', 'B3', 'E5']	['m3', 'm6']	[True, False, True]	49.0	4.0	72.0	V	False	('G#', 'E')	G#	E	1.0	Minor Sixth	(4, 8)	a	a	5	None
195.0	0.5	49	['G#3', 'B3', 'E5']	['m3', 'm6']	[False, False, True]	49.0	4.0	72.0	V	False	('G#', 'E')	G#	E	1.0	Minor Sixth	(4, 8)	a	a	5	None
195.5	0.5	49	['G#3', 'B3', 'E5']	['m3', 'm6']	[False, False, True]	49.0	4.0	72.0	V	False	('G#', 'E')	G#	E	1.0	Minor Sixth	(4, 8)	a	a	5	None
196.0	2.0	50	['A3', 'E5', 'F5']	['P5', 'm6']	[True, True, True]	50.0	4.0	73.0	iv	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	a	a	4	None
198.0	2.0	50	['A3', 'D5', 'F5']	['P4', 'm6']	[False, True, False]	50.0	4.0	73.0	iv	False	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	a	a	4	None
200.0	2.0	51	['A3', 'D5', 'E5']	['P4', 'P5']	[True, True, True]	51.0	4.0	74.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
202.0	1.0	51	['A3', 'C5', 'E5']	['m3', 'P5']	[False, True, False]	51.0	4.0	74.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
203.0	0.5	51	['G3', 'C5', 'E5']	['P4', 'M6']	[True, False, False]	51.0	4.0	74.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
203.5	0.5	51	['A3', 'C5', 'E5']	['m3', 'P5']	[True, False, False]	51.0	4.0	74.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
204.0	2.0	52	['D3', 'C5', 'E5']	['m7', 'M2']	[True, True, True]	52.0	2.0	75.0	ii	True	('D', 'F#', 'B')	D	B	1.0	minor triad	(2, 6, 11)	a	a	2	None
206.0	2.0	52	['B2', 'B4', 'D5']	['P1', 'm3']	[True, True, True]	52.0	2.0	76.0	iio	True	('B', 'D')	B	B	0.0	Minor Third	(2, 11)	a	a	2	None
