j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
228.0	0.25	115.0	['E-4']	[]	[True]	115.0	1.0	178.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
228.25	0.25	115.0	['E-5']	[]	[True]	115.0	1.0	178.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
228.5	0.25	115.0	['G3', 'B-3', 'E-5']	['m3', 'm6']	[True, True, True]	115.0	1.0	178.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
228.75	0.25	115.0	['G3', 'B-3', 'E-6']	['m3', 'm6']	[False, False, True]	115.0	1.0	178.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
229.0	0.25	115.0	['A-3', 'B-3', 'D5']	['M2', 'A4']	[True, False, True]	115.0	1.0	179.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
229.25	0.25	115.0	['A-3', 'B-3', 'D6']	['M2', 'A4']	[False, False, True]	115.0	1.0	179.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
229.5	0.25	115.0	['D4']	[]	[True]	115.0	1.0	179.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
229.75	0.25	115.0	['D5']	[]	[True]	115.0	1.0	179.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
230.0	0.25	116.0	['E-4']	[]	[True]	116.0	1.0	180.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
230.25	0.25	116.0	['E-5']	[]	[True]	116.0	1.0	180.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
230.5	0.25	116.0	['G3', 'B-3', 'E-5']	['m3', 'm6']	[True, True, True]	116.0	1.0	180.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
230.75	0.25	116.0	['G3', 'B-3', 'E-6']	['m3', 'm6']	[False, False, True]	116.0	1.0	180.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
231.0	0.25	116.0	['A-3', 'B-3', 'D5']	['M2', 'A4']	[True, False, True]	116.0	1.0	181.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
231.25	0.25	116.0	['A-3', 'B-3', 'D6']	['M2', 'A4']	[False, False, True]	116.0	1.0	181.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
231.5	0.25	116.0	['D4']	[]	[True]	116.0	1.0	181.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
231.75	0.25	116.0	['D5']	[]	[True]	116.0	1.0	181.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
232.0	0.25	117.0	['E-4']	[]	[True]	117.0	1.0	182.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
232.25	0.25	117.0	['E-5']	[]	[True]	117.0	1.0	182.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
232.5	0.25	117.0	['G3', 'B-3', 'B-4']	['m3', 'm3']	[True, True, True]	117.0	1.0	182.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
232.75	0.25	117.0	['G3', 'B-3', 'B-5']	['m3', 'm3']	[False, False, True]	117.0	1.0	182.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
233.0	0.25	117.0	['D3', 'B-3', 'A-4']	['m6', 'd5']	[True, False, True]	117.0	0.5	183.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
233.25	0.25	117.0	['D3', 'B-3', 'A-5']	['m6', 'd5']	[False, False, True]	117.0	0.5	183.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
233.5	0.25	117.0	['E-3', 'B-3', 'G4']	['P5', 'M3']	[True, True, True]	117.0	0.5	184.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
233.75	0.25	117.0	['E-3', 'B-3', 'G5']	['P5', 'M3']	[False, False, True]	117.0	0.5	184.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
234.0	0.25	118.0	['B-2', 'E-3', 'G3', 'G4']	['P4', 'M6', 'M6']	[True, True, True, True]	118.0	2.0	185.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
234.25	0.25	118.0	['B-2', 'E-3', 'G3', 'G5']	['P4', 'M6', 'M6']	[False, False, False, True]	118.0	2.0	185.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
234.5	0.25	118.0	['B-2', 'E-3', 'G3', 'B-4']	['P4', 'M6', 'P1']	[False, False, False, True]	118.0	2.0	185.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
234.75	0.25	118.0	['B-2', 'E-3', 'G3', 'B-5']	['P4', 'M6', 'P1']	[False, False, False, True]	118.0	2.0	185.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
235.0	0.25	118.0	['B-2', 'D3', 'F3', 'F4']	['M3', 'P5', 'P5']	[False, True, True, True]	118.0	2.0	185.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
235.25	0.25	118.0	['B-2', 'D3', 'F3', 'F5']	['M3', 'P5', 'P5']	[False, False, False, True]	118.0	2.0	185.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
235.5	0.5	118.0	['B-2', 'D3', 'F3', 'F5']	['M3', 'P5', 'P5']	[False, False, False, True]	118.0	2.0	185.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
236.0	0.25	119.0	['B-3', 'C#4', 'E4']	['A2', 'A4']	[True, True, True]	119.0	2.0	186.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
236.25	0.25	119.0	['B-3', 'C#4', 'E5']	['A2', 'A4']	[False, False, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
236.5	0.25	119.0	['B-3', 'D4', 'F4']	['M3', 'P5']	[False, True, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
236.75	0.25	119.0	['B-3', 'D4', 'F5']	['M3', 'P5']	[False, False, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
237.0	0.25	119.0	['B-3', 'E-4', 'G4']	['P4', 'M6']	[False, True, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
237.25	0.25	119.0	['B-3', 'E-4', 'G5']	['P4', 'M6']	[False, False, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
237.5	0.25	119.0	['B-3', 'F4', 'A-4']	['P5', 'm7']	[False, True, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
237.75	0.25	119.0	['B-3', 'F4', 'A-5']	['P5', 'm7']	[False, False, True]	119.0	2.0	186.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
238.0	0.25	120.0	['B-3', 'D4', 'F#4']	['M3', 'A5']	[True, True, True]	120.0	2.0	187.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
238.25	0.25	120.0	['B-3', 'D4', 'F#5']	['M3', 'A5']	[False, False, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
238.5	0.25	120.0	['B-3', 'E-4', 'G4']	['P4', 'M6']	[False, True, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
238.75	0.25	120.0	['B-3', 'E-4', 'G5']	['P4', 'M6']	[False, False, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
239.0	0.25	120.0	['B-3', 'F#4', 'A4']	['A5', 'M7']	[False, True, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
239.25	0.25	120.0	['B-3', 'F#4', 'A5']	['A5', 'M7']	[False, False, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
239.5	0.25	120.0	['B-3', 'G4', 'B-4']	['M6', 'P1']	[False, True, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
239.75	0.25	120.0	['B-3', 'G4', 'B-5']	['M6', 'P1']	[False, False, True]	120.0	2.0	187.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
240.0	0.25	121.0	['B-2', 'C#3', 'E4']	['A2', 'A4']	[True, True, True]	121.0	2.0	188.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
240.25	0.25	121.0	['B-2', 'C#3', 'E5']	['A2', 'A4']	[False, False, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
240.5	0.25	121.0	['B-2', 'D3', 'F4']	['M3', 'P5']	[False, True, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
240.75	0.25	121.0	['B-2', 'D3', 'F5']	['M3', 'P5']	[False, False, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
241.0	0.25	121.0	['B-2', 'E-3', 'G4']	['P4', 'M6']	[False, True, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
241.25	0.25	121.0	['B-2', 'E-3', 'G5']	['P4', 'M6']	[False, False, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
241.5	0.25	121.0	['B-2', 'F3', 'A-4']	['P5', 'm7']	[False, True, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
241.75	0.25	121.0	['B-2', 'F3', 'A-5']	['P5', 'm7']	[False, False, True]	121.0	2.0	188.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
242.0	0.25	122.0	['B-2', 'D3', 'F#4']	['M3', 'A5']	[True, True, True]	122.0	2.0	189.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
242.25	0.25	122.0	['B-2', 'D3', 'F#5']	['M3', 'A5']	[False, False, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
242.5	0.25	122.0	['B-2', 'E-3', 'G4']	['P4', 'M6']	[False, True, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
242.75	0.25	122.0	['B-2', 'E-3', 'G5']	['P4', 'M6']	[False, False, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
243.0	0.25	122.0	['B-2', 'F#3', 'A4']	['A5', 'M7']	[False, True, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
243.25	0.25	122.0	['B-2', 'F#3', 'A5']	['A5', 'M7']	[False, False, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
243.5	0.25	122.0	['B-2', 'G3', 'B-4']	['M6', 'P1']	[False, True, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
243.75	0.25	122.0	['B-2', 'G3', 'B-5']	['M6', 'P1']	[False, False, True]	122.0	2.0	189.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
244.0	0.25	123.0	['B-2', 'E-5']	['P4']	[True, True]	123.0	2.0	190.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
244.25	0.25	123.0	['B-2', 'E-6']	['P4']	[False, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
244.5	0.25	123.0	['B-2', 'F3', 'A-3', 'D5']	['P5', 'm7', 'M3']	[False, True, True, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
244.75	0.25	123.0	['B-2', 'F3', 'A-3', 'D6']	['P5', 'm7', 'M3']	[False, False, False, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
245.0	0.25	123.0	['B-2', 'F3', 'A-3', 'C5']	['P5', 'm7', 'M2']	[False, False, False, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
245.25	0.25	123.0	['B-2', 'F3', 'A-3', 'C6']	['P5', 'm7', 'M2']	[False, False, False, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
245.5	0.25	123.0	['B-2', 'F3', 'A-3', 'B-4']	['P5', 'm7', 'P1']	[False, True, True, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
245.75	0.25	123.0	['B-2', 'F3', 'A-3', 'B-5']	['P5', 'm7', 'P1']	[False, False, False, True]	123.0	2.0	190.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
246.0	0.25	124.0	['A-2', 'E-5']	['P5']	[True, True]	124.0	2.0	191.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
246.25	0.25	124.0	['A-2', 'E-6']	['P5']	[False, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
246.5	0.25	124.0	['A-2', 'B-2', 'F3', 'D5']	['M2', 'M6', 'A4']	[False, True, True, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
246.75	0.25	124.0	['A-2', 'B-2', 'F3', 'D6']	['M2', 'M6', 'A4']	[False, False, False, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
247.0	0.25	124.0	['A-2', 'B-2', 'F3', 'C5']	['M2', 'M6', 'M3']	[False, False, False, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
247.25	0.25	124.0	['A-2', 'B-2', 'F3', 'C6']	['M2', 'M6', 'M3']	[False, False, False, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
247.5	0.25	124.0	['A-2', 'B-2', 'F3', 'B-4']	['M2', 'M6', 'M2']	[False, True, True, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
247.75	0.25	124.0	['A-2', 'B-2', 'F3', 'B-5']	['M2', 'M6', 'M2']	[False, False, False, True]	124.0	2.0	191.0	V7	False	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
248.0	0.25	125.0	['E-5']	[]	[True]	125.0	1.0	192.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
248.25	0.25	125.0	['E-6']	[]	[True]	125.0	1.0	192.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
248.5	0.25	125.0	['G2', 'B-2', 'E-3', 'B-4']	['m3', 'm6', 'm3']	[True, True, True, True]	125.0	1.0	192.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
248.75	0.25	125.0	['G2', 'B-2', 'E-3', 'B-5']	['m3', 'm6', 'm3']	[False, False, False, True]	125.0	1.0	192.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
249.0	0.25	125.0	['C5']	[]	[True]	125.0	1.0	193.0	ii7	True	('A-', 'C', 'E-', 'F')	A-	F	1.0	minor seventh chord	(0, 3, 5, 8)	E-	E-	2	None
249.25	0.25	125.0	['C6']	[]	[True]	125.0	1.0	193.0	ii7	False	('A-', 'C', 'E-', 'F')	A-	F	1.0	minor seventh chord	(0, 3, 5, 8)	E-	E-	2	None
249.5	0.25	125.0	['A-2', 'C3', 'E-3', 'F4']	['M3', 'P5', 'M6']	[True, True, True, True]	125.0	1.0	193.0	ii7	False	('A-', 'C', 'E-', 'F')	A-	F	1.0	minor seventh chord	(0, 3, 5, 8)	E-	E-	2	None
249.75	0.25	125.0	['A-2', 'C3', 'E-3', 'F5']	['M3', 'P5', 'M6']	[False, False, False, True]	125.0	1.0	193.0	ii7	False	('A-', 'C', 'E-', 'F')	A-	F	1.0	minor seventh chord	(0, 3, 5, 8)	E-	E-	2	None
250.0	0.25	126.0	['B-4']	[]	[True]	126.0	1.0	194.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
250.25	0.25	126.0	['B-5']	[]	[True]	126.0	1.0	194.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
250.5	0.25	126.0	['B-2', 'E-3', 'G3', 'E-4']	['P4', 'M6', 'P4']	[True, True, True, True]	126.0	1.0	194.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
250.75	0.25	126.0	['B-2', 'E-3', 'G3', 'E-5']	['P4', 'M6', 'P4']	[False, False, False, True]	126.0	1.0	194.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
251.0	0.25	126.0	['A-4']	[]	[True]	126.0	1.0	195.0	viio7/vi	True	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	E-	c	#7	6
251.25	0.25	126.0	['A-5']	[]	[True]	126.0	1.0	195.0	viio7/vi	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	E-	c	#7	6
251.5	0.25	126.0	['B2', 'F3', 'A-3', 'D4']	['d5', 'd7', 'm3']	[True, True, True, True]	126.0	1.0	195.0	viio7/vi	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	E-	c	#7	6
251.75	0.25	126.0	['B2', 'F3', 'A-3', 'D5']	['d5', 'd7', 'm3']	[False, False, False, True]	126.0	1.0	195.0	viio7/vi	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	E-	c	#7	6
252.0	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'E-4']	['m3', 'd5', 'M6', 'm3']	[True, True, True, True, True]	127.0	2.0	196.0	viio7/V	True	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
252.25	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'E-5']	['m3', 'd5', 'M6', 'm3']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
252.5	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'G-4']	['m3', 'd5', 'M6', 'd5']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
252.75	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'G-5']	['m3', 'd5', 'M6', 'd5']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
253.0	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'A4']	['m3', 'd5', 'M6', 'M6']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
253.25	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'A5']	['m3', 'd5', 'M6', 'M6']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
253.5	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'C5']	['m3', 'd5', 'M6', 'P1']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
253.75	0.25	127.0	['C3', 'E-3', 'G-3', 'A3', 'C6']	['m3', 'd5', 'M6', 'P1']	[False, False, False, False, True]	127.0	2.0	196.0	viio7/V	False	('C', 'E-', 'G-', 'A')	C	A	1.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
254.0	0.25	128.0	['C-3', 'F3', 'A-3', 'E-5']	['A4', 'M6', 'M3']	[True, True, True, True]	128.0	0.5	197.0	iiø7	True	('C-', 'E-', 'F', 'A-')	C-	F	2.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
254.25	0.25	128.0	['C-3', 'F3', 'A-3', 'E-6']	['A4', 'M6', 'M3']	[False, False, False, True]	128.0	0.5	197.0	iiø7	False	('C-', 'E-', 'F', 'A-')	C-	F	2.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
254.5	0.25	128.0	['B-2', 'D3', 'F3', 'A-3', 'D5']	['M3', 'P5', 'm7', 'M3']	[True, True, True, True, True]	128.0	1.5	198.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
254.75	0.25	128.0	['B-2', 'D3', 'F3', 'A-3', 'D6']	['M3', 'P5', 'm7', 'M3']	[False, False, False, False, True]	128.0	1.5	198.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
255.0	0.25	128.0	['B-2', 'D3', 'F3', 'A-3', 'C5']	['M3', 'P5', 'm7', 'M2']	[False, False, False, False, True]	128.0	1.5	198.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
255.25	0.25	128.0	['B-2', 'D3', 'F3', 'A-3', 'C6']	['M3', 'P5', 'm7', 'M2']	[False, False, False, False, True]	128.0	1.5	198.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
255.5	0.25	128.0	['B-2', 'D3', 'F3', 'A-3', 'B-4']	['M3', 'P5', 'm7', 'P1']	[False, False, False, False, True]	128.0	1.5	198.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
255.75	0.25	128.0	['B-2', 'D3', 'F3', 'A-3', 'B-5']	['M3', 'P5', 'm7', 'P1']	[False, False, False, False, True]	128.0	1.5	198.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
256.0	0.25	129.0	['A2', 'C3', 'G-3', 'E-5']	['m3', 'd7', 'd5']	[True, True, True, True]	129.0	0.5	199.0	viio7/V	True	('A', 'C', 'E-', 'G-')	A	A	0.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
256.25	0.25	129.0	['A2', 'C3', 'G-3', 'E-6']	['m3', 'd7', 'd5']	[False, False, False, True]	129.0	0.5	199.0	viio7/V	False	('A', 'C', 'E-', 'G-')	A	A	0.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
256.5	0.25	129.0	['A-2', 'B-2', 'D3', 'F3', 'D5']	['M2', 'A4', 'M6', 'A4']	[True, True, True, True, True]	129.0	1.5	200.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
