onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
1734	2	216.75	867/4	0.25	1/4	145	3	8	145	433.5	F4	65	True	F	0	3/16	2.5	0	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1734	2	216.75	867/4	0.25	1/4	145	3	8	145	433.5	D-4	61	True	D	-1	3/16	2.5	0	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1735	4	216.875	1735/8	0.5	1/2	145	3	8	145	433.75	B-4	70	True	B	-1	7/32	2.75	0	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1736	2	217.0	217	0.25	1/4	145	3	8	145	434.0	C4	60	True	C	0	1/4	3.0	3	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1736	4	217.0	217	0.5	1/2	145	3	8	145	434.0	B-5	82	True	B	-1	1/4	3.0	3	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1736	2	217.0	217	0.25	1/4	145	3	8	145	434.0	E-4	63	True	E	-1	1/4	3.0	3	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1738	2	217.25	869/4	0.25	1/4	145	3	8	145	434.5	D-4	61	True	D	-1	5/16	3.5	0	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1738	2	217.25	869/4	0.25	1/4	145	3	8	145	434.5	B-3	58	True	B	-1	5/16	3.5	0	Cello	2	145	1.1667	221	iv	False	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	4	None	iv
1740	8	217.5	435/2	1.0	1	146	3	8	146	435.0	C6	84	True	C	0	0	1.0	1	Cello	2	146	0.1667	222	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
1740	8	217.5	435/2	1.0	1	146	3	8	146	435.0	C5	72	True	C	0	0	1.0	1	Cello	2	146	0.1667	222	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
1740	2	217.5	435/2	0.25	1/4	146	3	8	146	435.0	C4	60	True	C	0	0	1.0	1	Cello	2	146	0.1667	222	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
1740	2	217.5	435/2	0.25	1/4	146	3	8	146	435.0	A-3	56	True	A	-1	0	1.0	1	Cello	2	146	0.1667	222	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
		217.6667																			146	0.1667	223	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1742	2	217.75	871/4	0.25	1/4	146	3	8	146	435.5	G3	55	True	G	0	1/16	1.5	0	Cello	2	146	0.1667	223	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1742	2	217.75	871/4	0.25	1/4	146	3	8	146	435.5	B-3	58	True	B	-1	1/16	1.5	0	Cello	2	146	0.1667	223	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
		217.8333																			146	1.1667	224	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1744	2	218.0	218	0.25	1/4	146	3	8	146	436.0	A-3	56	True	A	-1	1/8	2.0	2	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1744	2	218.0	218	0.25	1/4	146	3	8	146	436.0	F3	53	True	F	0	1/8	2.0	2	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1746	2	218.25	873/4	0.25	1/4	146	3	8	146	436.5	G-3	54	True	G	-1	3/16	2.5	0	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1746	2	218.25	873/4	0.25	1/4	146	3	8	146	436.5	E-3	51	True	E	-1	3/16	2.5	0	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1748	4	218.5	437/2	0.5	1/2	146	3	8	146	437.0	D-6	85	True	D	-1	1/4	3.0	3	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1748	4	218.5	437/2	0.5	1/2	146	3	8	146	437.0	D-5	73	True	D	-1	1/4	3.0	3	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1748	2	218.5	437/2	0.25	1/4	146	3	8	146	437.0	F3	53	True	F	0	1/4	3.0	3	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1748	2	218.5	437/2	0.25	1/4	146	3	8	146	437.0	D-3	49	True	D	-1	1/4	3.0	3	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1750	2	218.75	875/4	0.25	1/4	146	3	8	146	437.5	E-3	51	True	E	-1	5/16	3.5	0	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1750	2	218.75	875/4	0.25	1/4	146	3	8	146	437.5	C3	48	True	C	0	5/16	3.5	0	Cello	2	146	1.1667	224	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1752	2	219.0	219	0.25	1/4	147	3	8	147	438.0	E-6	87	True	E	-1	0	1.0	1	Cello	2	147	0.1667	225	iio7	True	('G', 'B-', 'D-', 'F-')	G	G	0	diminished seventh chord	(1, 4, 7, 10)	f	f	2	None	iio7
1752	2	219.0	219	0.25	1/4	147	3	8	147	438.0	E-5	75	True	E	-1	0	1.0	1	Cello	2	147	0.1667	225	iio7	True	('G', 'B-', 'D-', 'F-')	G	G	0	diminished seventh chord	(1, 4, 7, 10)	f	f	2	None	iio7
1752	2	219.0	219	0.25	1/4	147	3	8	147	438.0	D-3	49	True	D	-1	0	1.0	1	Cello	2	147	0.1667	225	iio7	True	('G', 'B-', 'D-', 'F-')	G	G	0	diminished seventh chord	(1, 4, 7, 10)	f	f	2	None	iio7
1752	2	219.0	219	0.25	1/4	147	3	8	147	438.0	B-2	46	True	B	-1	0	1.0	1	Cello	2	147	0.1667	225	iio7	True	('G', 'B-', 'D-', 'F-')	G	G	0	diminished seventh chord	(1, 4, 7, 10)	f	f	2	None	iio7
		219.1667																			147	1.3333	226	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1754	2	219.25	877/4	0.25	1/4	147	3	8	147	438.5	G2	43	True	G	0	1/16	1.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1754	2	219.25	877/4	0.25	1/4	147	3	8	147	438.5	D-5	73	True	D	-1	1/16	1.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1754	2	219.25	877/4	0.25	1/4	147	3	8	147	438.5	D-6	85	True	D	-1	1/16	1.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1754	2	219.25	877/4	0.25	1/4	147	3	8	147	438.5	F3	53	True	F	0	1/16	1.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1756	2	219.5	439/2	0.25	1/4	147	3	8	147	439.0	C6	84	True	C	0	1/8	2.0	2	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1756	2	219.5	439/2	0.25	1/4	147	3	8	147	439.0	C5	72	True	C	0	1/8	2.0	2	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1756	2	219.5	439/2	0.25	1/4	147	3	8	147	439.0	E3	52	True	E	0	1/8	2.0	2	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1756	2	219.5	439/2	0.25	1/4	147	3	8	147	439.0	C3	48	True	C	0	1/8	2.0	2	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1758	2	219.75	879/4	0.25	1/4	147	3	8	147	439.5	B-5	82	True	B	-1	3/16	2.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1758	2	219.75	879/4	0.25	1/4	147	3	8	147	439.5	B-4	70	True	B	-1	3/16	2.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1758	2	219.75	879/4	0.25	1/4	147	3	8	147	439.5	G3	55	True	G	0	3/16	2.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1758	2	219.75	879/4	0.25	1/4	147	3	8	147	439.5	C2	36	True	C	0	3/16	2.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1760	2	220.0	220	0.25	1/4	147	3	8	147	440.0	A-5	80	True	A	-1	1/4	3.0	3	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1760	2	220.0	220	0.25	1/4	147	3	8	147	440.0	A-4	68	True	A	-1	1/4	3.0	3	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1760	2	220.0	220	0.25	1/4	147	3	8	147	440.0	C4	60	True	C	0	1/4	3.0	3	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1760	2	220.0	220	0.25	1/4	147	3	8	147	440.0	D2	38	True	D	0	1/4	3.0	3	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1762	2	220.25	881/4	0.25	1/4	147	3	8	147	440.5	G5	79	True	G	0	5/16	3.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1762	2	220.25	881/4	0.25	1/4	147	3	8	147	440.5	G4	67	True	G	0	5/16	3.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1762	2	220.25	881/4	0.25	1/4	147	3	8	147	440.5	C4	60	True	C	0	5/16	3.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1762	2	220.25	881/4	0.25	1/4	147	3	8	147	440.5	E2	40	True	E	0	5/16	3.5	0	Cello	2	147	1.3333	226	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1764	4	220.5	441/2	0.5	1/2	148	3	8	148	441.0	F2	41	True	F	0	0	1.0	1	Cello	2	148	1.5	227	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1764	2	220.5	441/2	0.25	1/4	148	3	8	148	441.0	A-5	80	True	A	-1	0	1.0	1	Cello	2	148	1.5	227	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1764	4	220.5	441/2	0.5	1/2	148	3	8	148	441.0	F3	53	True	F	0	0	1.0	1	Cello	2	148	1.5	227	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1764	4	220.5	441/2	0.5	1/2	148	3	8	148	441.0	A-4	68	True	A	-1	0	1.0	1	Cello	2	148	1.5	227	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1766	2	220.75	883/4	0.25	1/4	148	3	8	148	441.5	G5	79	True	G	0	1/16	1.5	0	Cello	2	148	1.5	227	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1768	2	221.0	221	0.25	1/4	148	3	8	148	442.0	F5	77	True	F	0	1/8	2.0	2	Cello	2	148	1.5	227	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1770	2	221.25	885/4	0.25	1/4	148	3	8	148	442.5	D-5	73	True	D	-1	3/16	2.5	0	Cello	2	148	1.5	227	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1772	2	221.5	443/2	0.25	1/4	148	3	8	148	443.0	C5	72	True	C	0	1/4	3.0	3	Cello	2	148	1.5	227	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1774	2	221.75	887/4	0.25	1/4	148	3	8	148	443.5	B-4	70	True	B	-1	5/16	3.5	0	Cello	2	148	1.5	227	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1774	2	221.75	887/4	0.25	1/4	148	3	8	148	443.5	C4	60	True	C	0	5/16	3.5	0	Cello	2	148	1.5	227	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1776	2	222.0	222	0.25	1/4	149	3	8	149	444.0	A-4	68	True	A	-1	0	1.0	1	Cello	2	149	0.3333	228	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1776	4	222.0	222	0.5	1/2	149	3	8	149	444.0	F4	65	True	F	0	0	1.0	1	Cello	2	149	0.3333	228	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1778	2	222.25	889/4	0.25	1/4	149	3	8	149	444.5	G4	67	True	G	0	1/16	1.5	0	Cello	2	149	0.3333	228	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
		222.3333																			149	1.1667	229	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1780	2	222.5	445/2	0.25	1/4	149	3	8	149	445.0	F4	65	True	F	0	1/8	2.0	2	Cello	2	149	1.1667	229	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1782	2	222.75	891/4	0.25	1/4	149	3	8	149	445.5	D-4	61	True	D	-1	3/16	2.5	0	Cello	2	149	1.1667	229	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1784	2	223.0	223	0.25	1/4	149	3	8	149	446.0	C4	60	True	C	0	1/4	3.0	3	Cello	2	149	1.1667	229	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1786	2	223.25	893/4	0.25	1/4	149	3	8	149	446.5	C3	48	True	C	0	5/16	3.5	0	Cello	2	149	1.1667	229	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1786	2	223.25	893/4	0.25	1/4	149	3	8	149	446.5	B-3	58	True	B	-1	5/16	3.5	0	Cello	2	149	1.1667	229	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1788	4	223.5	447/2	0.5	1/2	150	3	8	150	447.0	F4	65	True	F	0	0	1.0	1	Cello	2	150	1.5	230	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1788	2	223.5	447/2	0.25	1/4	150	3	8	150	447.0	A-3	56	True	A	-1	0	1.0	1	Cello	2	150	1.5	230	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1788	4	223.5	447/2	0.5	1/2	150	3	8	150	447.0	F3	53	True	F	0	0	1.0	1	Cello	2	150	1.5	230	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1790	2	223.75	895/4	0.25	1/4	150	3	8	150	447.5	G3	55	True	G	0	1/16	1.5	0	Cello	2	150	1.5	230	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1792	2	224.0	224	0.25	1/4	150	3	8	150	448.0	F3	53	True	F	0	1/8	2.0	2	Cello	2	150	1.5	230	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1794	2	224.25	897/4	0.25	1/4	150	3	8	150	448.5	D-3	49	True	D	-1	3/16	2.5	0	Cello	2	150	1.5	230	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1796	2	224.5	449/2	0.25	1/4	150	3	8	150	449.0	C3	48	True	C	0	1/4	3.0	3	Cello	2	150	1.5	230	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1798	2	224.75	899/4	0.25	1/4	150	3	8	150	449.5	C5	72	True	C	0	5/16	3.5	0	Cello	2	150	1.5	230	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1798	2	224.75	899/4	0.25	1/4	150	3	8	150	449.5	B-2	46	True	B	-1	5/16	3.5	0	Cello	2	150	1.5	230	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1800	2	225.0	225	0.25	1/4	151	3	8	151	450.0	F5	77	True	F	0	0	1.0	1	Cello	2	151	0.1667	231	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
1800	2	225.0	225	0.25	1/4	151	3	8	151	450.0	A-3	56	True	A	-1	0	1.0	1	Cello	2	151	0.1667	231	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
1800	2	225.0	225	0.25	1/4	151	3	8	151	450.0	C4	60	True	C	0	0	1.0	1	Cello	2	151	0.1667	231	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
1800	2	225.0	225	0.25	1/4	151	3	8	151	450.0	A-2	44	True	A	-1	0	1.0	1	Cello	2	151	0.1667	231	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	1	None	i
		225.1667																			151	0.1667	232	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1802	2	225.25	901/4	0.25	1/4	151	3	8	151	450.5	G2	43	True	G	0	1/16	1.5	0	Cello	2	151	0.1667	232	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1802	2	225.25	901/4	0.25	1/4	151	3	8	151	450.5	F4	65	True	F	0	1/16	1.5	0	Cello	2	151	0.1667	232	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1802	2	225.25	901/4	0.25	1/4	151	3	8	151	450.5	A-4	68	True	A	-1	1/16	1.5	0	Cello	2	151	0.1667	232	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
1802	2	225.25	901/4	0.25	1/4	151	3	8	151	450.5	C4	60	True	C	0	1/16	1.5	0	Cello	2	151	0.1667	232	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i
		225.3333																			151	1.1667	233	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1804	4	225.5	451/2	0.5	1/2	151	3	8	151	451.0	A-4	68	True	A	-1	1/8	2.0	2	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1804	4	225.5	451/2	0.5	1/2	151	3	8	151	451.0	F4	65	True	F	0	1/8	2.0	2	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1804	4	225.5	451/2	0.5	1/2	151	3	8	151	451.0	C4	60	True	C	0	1/8	2.0	2	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1804	4	225.5	451/2	0.5	1/2	151	3	8	151	451.0	F2	41	True	F	0	1/8	2.0	2	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1808	4	226.0	226	0.5	1/2	151	3	8	151	452.0	D-3	49	True	D	-1	1/4	3.0	3	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1808	4	226.0	226	0.5	1/2	151	3	8	151	452.0	D-4	61	True	D	-1	1/4	3.0	3	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1808	4	226.0	226	0.5	1/2	151	3	8	151	452.0	A-4	68	True	A	-1	1/4	3.0	3	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1808	4	226.0	226	0.5	1/2	151	3	8	151	452.0	F4	65	True	F	0	1/4	3.0	3	Cello	2	151	1.1667	233	VI	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	6	None	VI
1812	2	226.5	453/2	0.25	1/4	152	3	8	152	453.0	G4	67	True	G	0	0	1.0	1	Cello	2	152	0.3333	234	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1812	2	226.5	453/2	0.25	1/4	152	3	8	152	453.0	F4	65	True	F	0	0	1.0	1	Cello	2	152	0.3333	234	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1812	2	226.5	453/2	0.25	1/4	152	3	8	152	453.0	D-4	61	True	D	-1	0	1.0	1	Cello	2	152	0.3333	234	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1812	2	226.5	453/2	0.25	1/4	152	3	8	152	453.0	B-2	46	True	B	-1	0	1.0	1	Cello	2	152	0.3333	234	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1814	2	226.75	907/4	0.25	1/4	152	3	8	152	453.5	G4	67	True	G	0	1/16	1.5	0	Cello	2	152	0.3333	234	iiø7	False	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1814	2	226.75	907/4	0.25	1/4	152	3	8	152	453.5	F4	65	True	F	0	1/16	1.5	0	Cello	2	152	0.3333	234	iiø7	False	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1814	2	226.75	907/4	0.25	1/4	152	3	8	152	453.5	D-4	61	True	D	-1	1/16	1.5	0	Cello	2	152	0.3333	234	iiø7	False	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
1814	2	226.75	907/4	0.25	1/4	152	3	8	152	453.5	B-2	46	True	B	-1	1/16	1.5	0	Cello	2	152	0.3333	234	iiø7	False	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7
		226.8333																			152	1.1667	235	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1816	4	227.0	227	0.5	1/2	152	3	8	152	454.0	G2	43	True	G	0	1/8	2.0	2	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1816	4	227.0	227	0.5	1/2	152	3	8	152	454.0	G4	67	True	G	0	1/8	2.0	2	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1816	4	227.0	227	0.5	1/2	152	3	8	152	454.0	B-3	58	True	B	-1	1/8	2.0	2	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1816	4	227.0	227	0.5	1/2	152	3	8	152	454.0	F4	65	True	F	0	1/8	2.0	2	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1820	4	227.5	455/2	0.5	1/2	152	3	8	152	455.0	G4	67	True	G	0	1/4	3.0	3	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1820	4	227.5	455/2	0.5	1/2	152	3	8	152	455.0	E4	64	True	E	0	1/4	3.0	3	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
1820	4	227.5	455/2	0.5	1/2	152	3	8	152	455.0	B-3	58	True	B	-1	1/4	3.0	3	Cello	2	152	1.1667	235	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7
