j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
110.0	1.0	24	['C4', 'E-4', 'F4']	['m3', 'P4']	[True, True, True]	24.0	1.0	57.0	V7	True	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
111.0	1.0	24	['B-3', 'D4', 'F4']	['M3', 'P5']	[True, True, True]	24.0	1.0	58.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
112.0	1.0	25	['B-2', 'F4', 'D5', 'B-6']	['P5', 'M3', 'P1']	[True, True, True, True]	25.0	3.0	59.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
113.0	2.0	25	['B-2', 'F4', 'D5', 'B-6']	['P5', 'M3', 'P1']	[True, True, True, True]	25.0	3.0	59.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
115.0	1.0	25	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]	25.0	3.0	60.0	V	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	B-	B-	5	None
116.0	1.0	25	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]	25.0	3.0	60.0	V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	B-	B-	5	None
117.0	1.0	25	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]	25.0	3.0	60.0	V	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	B-	B-	5	None
118.0	1.0	26	['C5']	[]	[True]	26.0	6.0	61.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
119.0	1.0	26	['F5']	[]	[True]	26.0	6.0	61.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
120.0	1.0	26	['A5']	[]	[True]	26.0	6.0	61.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
121.0	1.0	26	['F3', 'F4', 'A4', 'C5', 'A5', 'B-5']	['P1', 'M3', 'P5', 'M3', 'P4']	[True, True, True, True, True, True]	26.0	6.0	61.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
122.0	1.0	26	['F3', 'F4', 'A4', 'C5', 'G5']	['P1', 'M3', 'P5', 'M2']	[True, True, True, True, True]	26.0	6.0	61.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
123.0	1.0	26	['F3', 'F4', 'A4', 'C5', 'A5']	['P1', 'M3', 'P5', 'M3']	[True, True, True, True, True]	26.0	6.0	61.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
124.0	1.0	27	['C5']	[]	[True]	27.0	3.0	62.0	V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
125.0	1.0	27	['E5']	[]	[True]	27.0	3.0	62.0	V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
126.0	1.0	27	['G5']	[]	[True]	27.0	3.0	62.0	V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
127.0	1.0	27	['C4', 'E4', 'C5', 'G5', 'A5']	['M3', 'P1', 'P5', 'M6']	[True, True, True, True, True]	27.0	3.0	63.0	V	True	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
128.0	1.0	27	['C4', 'E4', 'C5', 'F#5']	['M3', 'P1', 'A4']	[True, True, True, True]	27.0	3.0	63.0	V	False	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
129.0	1.0	27	['C4', 'E4', 'C5', 'G5']	['M3', 'P1', 'P5']	[True, True, True, True]	27.0	3.0	63.0	V	False	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
130.0	1.0	28	['C5']	[]	[True]	28.0	3.0	64.0	V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
131.0	1.0	28	['E5']	[]	[True]	28.0	3.0	64.0	V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
132.0	1.0	28	['G5']	[]	[True]	28.0	3.0	64.0	V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
133.0	1.0	28	['C4', 'E4', 'G4', 'G5', 'A5']	['M3', 'P5', 'P5', 'M6']	[True, True, True, True, True]	28.0	3.0	65.0	V	True	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
134.0	1.0	28	['C4', 'E4', 'G4', 'F#5']	['M3', 'P5', 'A4']	[True, True, True, True]	28.0	3.0	65.0	V	False	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
135.0	1.0	28	['C4', 'E4', 'G4', 'G5']	['M3', 'P5', 'P5']	[True, True, True, True]	28.0	3.0	65.0	V	False	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
136.0	1.0	29	['B4']	[]	[True]	29.0	6.0	66.0	V/V	True	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
137.0	1.0	29	['D5']	[]	[True]	29.0	6.0	66.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
138.0	1.0	29	['G5']	[]	[True]	29.0	6.0	66.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
139.0	1.0	29	['G3', 'D4', 'B4', 'G5', 'A5']	['P5', 'M3', 'P1', 'M2']	[True, True, True, True, True]	29.0	6.0	66.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
140.0	1.0	29	['G3', 'D4', 'B4', 'F#5']	['P5', 'M3', 'M7']	[True, True, True, True]	29.0	6.0	66.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
141.0	1.0	29	['G3', 'D4', 'B4', 'G5']	['P5', 'M3', 'P1']	[True, True, True, True]	29.0	6.0	66.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
142.0	1.0	30	['B4']	[]	[True]	30.0	6.0	67.0	V/V	True	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
143.0	1.0	30	['D5']	[]	[True]	30.0	6.0	67.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
144.0	1.0	30	['G5']	[]	[True]	30.0	6.0	67.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
145.0	1.0	30	['G3', 'D4', 'B4', 'G5', 'A5']	['P5', 'M3', 'P1', 'M2']	[True, True, True, True, True]	30.0	6.0	67.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
146.0	1.0	30	['G3', 'D4', 'B4', 'F#5']	['P5', 'M3', 'M7']	[True, True, True, True]	30.0	6.0	67.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
147.0	1.0	30	['G3', 'D4', 'B4', 'G5']	['P5', 'M3', 'P1']	[True, True, True, True]	30.0	6.0	67.0	V/V	False	('G#', 'B#', 'D#')	G#	G#	0.0	major triad	(0, 3, 8)	F#	C#	5	5
148.0	1.0	31	['A4']	[]	[True]	31.0	3.0	68.0	i	True	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
149.0	1.0	31	['D5']	[]	[True]	31.0	3.0	68.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
150.0	1.0	31	['F5']	[]	[True]	31.0	3.0	68.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
151.0	1.0	31	['A3', 'D4', 'A4', 'F5', 'G5']	['P4', 'P1', 'm6', 'm7']	[True, True, True, True, True]	31.0	3.0	69.0	i	True	('A#', 'D#', 'F#')	A#	D#	2.0	minor triad	(3, 6, 10)	d#	d#	1	None
152.0	1.0	31	['A3', 'D4', 'A4', 'E5']	['P4', 'P1', 'P5']	[True, True, True, True]	31.0	3.0	69.0	i	False	('A#', 'D#', 'F#')	A#	D#	2.0	minor triad	(3, 6, 10)	d#	d#	1	None
153.0	1.0	31	['A3', 'D4', 'A4', 'F5']	['P4', 'P1', 'm6']	[True, True, True, True]	31.0	3.0	69.0	i	False	('A#', 'D#', 'F#')	A#	D#	2.0	minor triad	(3, 6, 10)	d#	d#	1	None
154.0	1.0	32	['A3', 'D4', 'A4']	['P4', 'P1']	[True, True, True]	32.0	3.0	70.0	i	True	('A#', 'D#', 'F#')	A#	D#	2.0	minor triad	(3, 6, 10)	d#	d#	1	None
155.0	1.0	32	['D5']	[]	[True]	32.0	3.0	70.0	i	False	('A#', 'D#', 'F#')	A#	D#	2.0	minor triad	(3, 6, 10)	d#	d#	1	None
156.0	1.0	32	['F5']	[]	[True]	32.0	3.0	70.0	i	False	('A#', 'D#', 'F#')	A#	D#	2.0	minor triad	(3, 6, 10)	d#	d#	1	None
157.0	1.0	32	['A3', 'C#4', 'G4', 'A4']	['M3', 'm7', 'P1']	[True, True, True, True]	32.0	3.0	71.0	V7	True	('A#', 'C##', 'E#', 'G#')	A#	A#	0.0	dominant seventh chord	(2, 5, 8, 10)	d#	d#	5	None
158.0	1.0	32	['C#5']	[]	[True]	32.0	3.0	71.0	V7	False	('A#', 'C##', 'E#', 'G#')	A#	A#	0.0	dominant seventh chord	(2, 5, 8, 10)	d#	d#	5	None
159.0	1.0	32	['E5']	[]	[True]	32.0	3.0	71.0	V7	False	('A#', 'C##', 'E#', 'G#')	A#	A#	0.0	dominant seventh chord	(2, 5, 8, 10)	d#	d#	5	None
160.0	1.0	33	['F4']	[]	[True]	33.0	6.0	72.0	i	True	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
161.0	1.0	33	['A4']	[]	[True]	33.0	6.0	72.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
162.0	1.0	33	['D5']	[]	[True]	33.0	6.0	72.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
163.0	1.0	33	['D2', 'D3', 'D4', 'D5', 'E5']	['P1', 'P1', 'P1', 'M2']	[True, True, True, True, True]	33.0	6.0	72.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
164.0	1.0	33	['D2', 'D3', 'D4', 'C#5']	['P1', 'P1', 'M7']	[True, True, True, True]	33.0	6.0	72.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
165.0	1.0	33	['D2', 'D3', 'D4', 'D5']	['P1', 'P1', 'P1']	[True, True, True, True]	33.0	6.0	72.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
166.0	1.0	34	['G4']	[]	[True]	34.0	6.0	73.0	iv	True	('G#', 'B', 'D#')	G#	G#	0.0	minor triad	(3, 8, 11)	d#	d#	4	None
167.0	1.0	34	['B-4']	[]	[True]	34.0	6.0	73.0	iv	False	('G#', 'B', 'D#')	G#	G#	0.0	minor triad	(3, 8, 11)	d#	d#	4	None
168.0	1.0	34	['D5']	[]	[True]	34.0	6.0	73.0	iv	False	('G#', 'B', 'D#')	G#	G#	0.0	minor triad	(3, 8, 11)	d#	d#	4	None
169.0	1.0	34	['D2', 'G3', 'B-3', 'D5', 'E5']	['P4', 'm6', 'P1', 'M2']	[True, True, True, True, True]	34.0	6.0	73.0	iv	False	('G#', 'B', 'D#')	G#	G#	0.0	minor triad	(3, 8, 11)	d#	d#	4	None
170.0	1.0	34	['D2', 'G3', 'B-3', 'C#5']	['P4', 'm6', 'M7']	[True, True, True, True]	34.0	6.0	73.0	iv	False	('G#', 'B', 'D#')	G#	G#	0.0	minor triad	(3, 8, 11)	d#	d#	4	None
171.0	1.0	34	['D2', 'G3', 'B-3', 'D5']	['P4', 'm6', 'P1']	[True, True, True, True]	34.0	6.0	73.0	iv	False	('G#', 'B', 'D#')	G#	G#	0.0	minor triad	(3, 8, 11)	d#	d#	4	None
172.0	1.0	35	['F4']	[]	[True]	35.0	6.0	74.0	i	True	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
173.0	1.0	35	['A4']	[]	[True]	35.0	6.0	74.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
174.0	1.0	35	['D5']	[]	[True]	35.0	6.0	74.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
175.0	1.0	35	['D2', 'F3', 'A3', 'D5', 'E5']	['m3', 'P5', 'P1', 'M2']	[True, True, True, True, True]	35.0	6.0	74.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
176.0	1.0	35	['D2', 'F3', 'A3', 'C#5']	['m3', 'P5', 'M7']	[True, True, True, True]	35.0	6.0	74.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
177.0	1.0	35	['D2', 'F3', 'A3', 'D5']	['m3', 'P5', 'P1']	[True, True, True, True]	35.0	6.0	74.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
178.0	1.0	36	['F4']	[]	[True]	36.0	3.0	75.0	i	True	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
179.0	1.0	36	['A4']	[]	[True]	36.0	3.0	75.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
180.0	1.0	36	['D5']	[]	[True]	36.0	3.0	75.0	i	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	d#	d#	1	None
181.0	1.0	36	['A2', 'C#3', 'A3', 'G4']	['M3', 'P1', 'm7']	[True, True, True, True]	36.0	3.0	76.0	V7	True	('A#', 'C##', 'E#', 'G#')	A#	A#	0.0	dominant seventh chord	(2, 5, 8, 10)	d#	d#	5	None
182.0	1.0	36	['A3', 'C#4', 'C#5']	['M3', 'M3']	[True, True, True]	36.0	3.0	76.0	V7	False	('A#', 'C##', 'E#', 'G#')	A#	A#	0.0	dominant seventh chord	(2, 5, 8, 10)	d#	d#	5	None
183.0	1.0	36	['A3', 'C#4', 'E5']	['M3', 'P5']	[True, True, True]	36.0	3.0	76.0	V7	False	('A#', 'C##', 'E#', 'G#')	A#	A#	0.0	dominant seventh chord	(2, 5, 8, 10)	d#	d#	5	None
184.0	1.0	37	['A4']	[]	[True]	37.0	6.0	77.0	i	True	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
185.0	1.0	37	['D5']	[]	[True]	37.0	6.0	77.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
186.0	1.0	37	['F5']	[]	[True]	37.0	6.0	77.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
187.0	1.0	37	['D3', 'A3', 'D4', 'F5', 'G5']	['P5', 'P1', 'm3', 'P4']	[True, True, True, True, True]	37.0	6.0	77.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
188.0	1.0	37	['D3', 'D4', 'A4', 'E5']	['P1', 'P5', 'M2']	[True, True, True, True]	37.0	6.0	77.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
189.0	1.0	37	['D3', 'D4', 'A4', 'F5']	['P1', 'P5', 'm3']	[True, True, True, True]	37.0	6.0	77.0	i	False	('D#', 'F#', 'A#')	D#	D#	0.0	minor triad	(3, 6, 10)	d#	d#	1	None
190.0	1.0	38	['B4']	[]	[True]	38.0	6.0	78.0	V	True	('A#', 'C##', 'E#')	A#	A#	0.0	major triad	(2, 5, 10)	d#	d#	5	None
191.0	1.0	38	['D5']	[]	[True]	38.0	6.0	78.0	V	False	('A#', 'C##', 'E#')	A#	A#	0.0	major triad	(2, 5, 10)	d#	d#	5	None
192.0	1.0	38	['G5']	[]	[True]	38.0	6.0	78.0	V	False	('A#', 'C##', 'E#')	A#	A#	0.0	major triad	(2, 5, 10)	d#	d#	5	None
193.0	1.0	38	['G2', 'D4', 'B4', 'G5', 'A5']	['P5', 'M3', 'P1', 'M2']	[True, True, True, True, True]	38.0	6.0	78.0	V	False	('A#', 'C##', 'E#')	A#	A#	0.0	major triad	(2, 5, 10)	d#	d#	5	None
194.0	1.0	38	['G2', 'D4', 'B4', 'F#5']	['P5', 'M3', 'M7']	[True, True, True, True]	38.0	6.0	78.0	V	False	('A#', 'C##', 'E#')	A#	A#	0.0	major triad	(2, 5, 10)	d#	d#	5	None
195.0	1.0	38	['G2', 'D4', 'B4', 'G5']	['P5', 'M3', 'P1']	[True, True, True, True]	38.0	6.0	78.0	V	False	('A#', 'C##', 'E#')	A#	A#	0.0	major triad	(2, 5, 10)	d#	d#	5	None
196.0	1.0	39	['C5']	[]	[True]	39.0	6.0	79.0	I	True	('D#', 'F##', 'A#')	D#	D#	0.0	major triad	(3, 7, 10)	d#	d#	1	None
197.0	1.0	39	['E5']	[]	[True]	39.0	6.0	79.0	I	False	('D#', 'F##', 'A#')	D#	D#	0.0	major triad	(3, 7, 10)	d#	d#	1	None
198.0	1.0	39	['G5']	[]	[True]	39.0	6.0	79.0	I	False	('D#', 'F##', 'A#')	D#	D#	0.0	major triad	(3, 7, 10)	d#	d#	1	None
199.0	1.0	39	['C3', 'E4', 'C5', 'G5', 'A5']	['M3', 'P1', 'P5', 'M6']	[True, True, True, True, True]	39.0	6.0	79.0	I	False	('D#', 'F##', 'A#')	D#	D#	0.0	major triad	(3, 7, 10)	d#	d#	1	None
200.0	1.0	39	['C3', 'E4', 'C5', 'F#5']	['M3', 'P1', 'A4']	[True, True, True, True]	39.0	6.0	79.0	I	False	('D#', 'F##', 'A#')	D#	D#	0.0	major triad	(3, 7, 10)	d#	d#	1	None
201.0	1.0	39	['C3', 'E4', 'C5', 'G5']	['M3', 'P1', 'P5']	[True, True, True, True]	39.0	6.0	79.0	I	False	('D#', 'F##', 'A#')	D#	D#	0.0	major triad	(3, 7, 10)	d#	d#	1	None
202.0	1.0	40	['C5']	[]	[True]	40.0	3.0	80.0	V/V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	B	F#	5	5
203.0	1.0	40	['E5']	[]	[True]	40.0	3.0	80.0	V/V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	B	F#	5	5
204.0	1.0	40	['G5']	[]	[True]	40.0	3.0	80.0	V/V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	B	F#	5	5
205.0	1.0	40	['F2', 'E-4', 'C5']	['m7', 'P5']	[True, True, True]	40.0	3.0	81.0	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0.0	dominant seventh chord	(1, 4, 6, 10)	B	B	5	None
206.0	1.0	40	['F2', 'E-4', 'C5', 'E-5']	['m7', 'P5', 'm7']	[True, True, True, True]	40.0	3.0	81.0	V7	False	('F#', 'A#', 'C#', 'E')	F#	F#	0.0	dominant seventh chord	(1, 4, 6, 10)	B	B	5	None
207.0	1.0	40	['F2', 'E-4', 'C5', 'A5']	['m7', 'P5', 'M3']	[True, True, True, True]	40.0	3.0	81.0	V7	False	('F#', 'A#', 'C#', 'E')	F#	F#	0.0	dominant seventh chord	(1, 4, 6, 10)	B	B	5	None
208.0	1.0	41	['D5']	[]	[True]	41.0	6.0	82.0	I	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
209.0	1.0	41	['F5']	[]	[True]	41.0	6.0	82.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
210.0	1.0	41	['B-5']	[]	[True]	41.0	6.0	82.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
211.0	1.0	41	['B-2', 'D4', 'F4', 'B-5', 'C6']	['M3', 'P5', 'P1', 'M2']	[True, True, True, True, True]	41.0	6.0	82.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
212.0	1.0	41	['B-2', 'D4', 'F4', 'A5']	['M3', 'P5', 'M7']	[True, True, True, True]	41.0	6.0	82.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
213.0	1.0	41	['B-2', 'D4', 'F4', 'B-5']	['M3', 'P5', 'P1']	[True, True, True, True]	41.0	6.0	82.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
214.0	1.0	42	['F5']	[]	[True]	42.0	6.0	83.0	V	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
215.0	1.0	42	['A5']	[]	[True]	42.0	6.0	83.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
216.0	1.0	42	['C6']	[]	[True]	42.0	6.0	83.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
217.0	1.0	42	['F2', 'A3', 'F4', 'C6', 'D6']	['M3', 'P1', 'P5', 'M6']	[True, True, True, True, True]	42.0	6.0	83.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
218.0	1.0	42	['F2', 'A3', 'F4', 'B5']	['M3', 'P1', 'A4']	[True, True, True, True]	42.0	6.0	83.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
219.0	1.0	42	['F2', 'A3', 'F4', 'C6']	['M3', 'P1', 'P5']	[True, True, True, True]	42.0	6.0	83.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
220.0	1.0	43	['F5']	[]	[True]	43.0	6.0	84.0	I	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
221.0	1.0	43	['B-5']	[]	[True]	43.0	6.0	84.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
222.0	1.0	43	['D6']	[]	[True]	43.0	6.0	84.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
223.0	1.0	43	['B-3', 'D4', 'F4', 'D6', 'E-6']	['M3', 'P5', 'M3', 'P4']	[True, True, True, True, True]	43.0	6.0	84.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
224.0	1.0	43	['B-3', 'D4', 'F4', 'C6']	['M3', 'P5', 'M2']	[True, True, True, True]	43.0	6.0	84.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
225.0	1.0	43	['B-3', 'D4', 'F4', 'D6']	['M3', 'P5', 'M3']	[True, True, True, True]	43.0	6.0	84.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
226.0	1.0	44	['A5']	[]	[True]	44.0	6.0	85.0	V	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
227.0	1.0	44	['C6']	[]	[True]	44.0	6.0	85.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
228.0	1.0	44	['F6']	[]	[True]	44.0	6.0	85.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
229.0	1.0	44	['F3', 'A3', 'F4', 'F6', 'G6']	['M3', 'P1', 'P1', 'M2']	[True, True, True, True, True]	44.0	6.0	85.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
230.0	1.0	44	['F3', 'A3', 'F4', 'E6']	['M3', 'P1', 'M7']	[True, True, True, True]	44.0	6.0	85.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
231.0	1.0	44	['F3', 'A3', 'F4', 'F6']	['M3', 'P1', 'P1']	[True, True, True, True]	44.0	6.0	85.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
232.0	1.0	45	['D5']	[]	[True]	45.0	6.0	86.0	I	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
233.0	1.0	45	['F5']	[]	[True]	45.0	6.0	86.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
234.0	1.0	45	['B-5']	[]	[True]	45.0	6.0	86.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
235.0	1.0	45	['B-3', 'D4', 'F4', 'B-5', 'C6']	['M3', 'P5', 'P1', 'M2']	[True, True, True, True, True]	45.0	6.0	86.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
236.0	1.0	45	['B-3', 'D4', 'F4', 'A5']	['M3', 'P5', 'M7']	[True, True, True, True]	45.0	6.0	86.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
237.0	1.0	45	['B-3', 'D4', 'F4', 'B-5']	['M3', 'P5', 'P1']	[True, True, True, True]	45.0	6.0	86.0	I	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	B	B	1	None
238.0	1.0	46	['F5']	[]	[True]	46.0	6.0	87.0	V	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
239.0	1.0	46	['A5']	[]	[True]	46.0	6.0	87.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
240.0	1.0	46	['C6']	[]	[True]	46.0	6.0	87.0	V	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	B	B	5	None
