j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
194.5	389/2	0.5	1/2	49.0	C#5	73.0	True	P1-Staff2	1	49.0	1.0	92.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
195.0	195	0.5	1/2	49.0	D3	50.0	True	P1-Staff2	1	49.0	2.0	93.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
195.5	391/2	0.5	1/2	49.0	D5	74.0	True	P1-Staff2	1	49.0	2.0	93.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
195.5	391/2	0.5	1/2	49.0	F#4	66.0	True	P1-Staff2	1	49.0	2.0	93.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
196.0	196	0.5	1/2	49.0	D4	62.0	True	P1-Staff2	1	49.0	2.0	93.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
196.5	393/2	0.5	1/2	49.0	F#5	78.0	True	P1-Staff2	1	49.0	2.0	93.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
196.5	393/2	0.5	1/2	49.0	A4	69.0	True	P1-Staff2	1	49.0	2.0	93.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
197.0	197	0.5	1/2	50.0	A3	57.0	True	P1-Staff2	1	50.0	3.0	94.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
197.5	395/2	0.5	1/2	50.0	C#5	73.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
197.5	395/2	0.5	1/2	50.0	E5	76.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
198.0	198	0.5	1/2	50.0	A2	45.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
198.5	397/2	0.5	1/2	50.0	B4	71.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
198.5	397/2	0.5	1/2	50.0	D5	74.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
199.0	199	0.5	1/2	50.0	A3	57.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
199.5	399/2	0.5	1/2	50.0	C#5	73.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
199.5	399/2	0.5	1/2	50.0	E5	76.0	True	P1-Staff2	1	50.0	3.0	94.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
200.0	200	0.5	1/2	50.0	C#4	61.0	True	P1-Staff2	1	50.0	1.0	95.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
200.5	401/2	0.5	1/2	50.0	A5	81.0	True	P1-Staff2	1	50.0	1.0	95.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
200.5	401/2	0.5	1/2	50.0	A4	69.0	True	P1-Staff2	1	50.0	1.0	95.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
201.0	201	0.5	1/2	51.0	D4	62.0	True	P1-Staff2	1	51.0	2.0	96.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
201.5	403/2	0.5	1/2	51.0	G5	79.0	True	P1-Staff2	1	51.0	2.0	96.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
201.5	403/2	0.5	1/2	51.0	A4	69.0	True	P1-Staff2	1	51.0	2.0	96.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
202.0	202	0.5	1/2	51.0	D3	50.0	True	P1-Staff2	1	51.0	2.0	96.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
202.5	405/2	0.5	1/2	51.0	A4	69.0	True	P1-Staff2	1	51.0	2.0	96.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
202.5	405/2	0.5	1/2	51.0	F#5	78.0	True	P1-Staff2	1	51.0	2.0	96.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
203.0	203	0.5	1/2	51.0	G3	55.0	True	P1-Staff2	1	51.0	2.0	97.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
203.5	407/2	0.5	1/2	51.0	C#5	73.0	True	P1-Staff2	1	51.0	2.0	97.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
203.5	407/2	0.5	1/2	51.0	E5	76.0	True	P1-Staff2	1	51.0	2.0	97.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
204.0	204	0.5	1/2	51.0	A2	45.0	True	P1-Staff2	1	51.0	2.0	97.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
204.5	409/2	0.5	1/2	51.0	A4	69.0	True	P1-Staff2	1	51.0	2.0	97.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
204.5	409/2	0.5	1/2	51.0	A5	81.0	True	P1-Staff2	1	51.0	2.0	97.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
205.0	205	0.5	1/2	52.0	A3	57.0	True	P1-Staff2	1	52.0	2.0	98.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
205.5	411/2	0.5	1/2	52.0	A4	69.0	True	P1-Staff2	1	52.0	2.0	98.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
205.5	411/2	0.5	1/2	52.0	G5	79.0	True	P1-Staff2	1	52.0	2.0	98.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
206.0	206	0.5	1/2	52.0	C#3	49.0	True	P1-Staff2	1	52.0	2.0	98.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
206.5	413/2	0.5	1/2	52.0	G5	79.0	True	P1-Staff2	1	52.0	2.0	98.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
206.5	413/2	0.5	1/2	52.0	E5	76.0	True	P1-Staff2	1	52.0	2.0	98.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
207.0	207	0.5	1/2	52.0	D3	50.0	True	P1-Staff2	1	52.0	2.0	99.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
207.5	415/2	0.5	1/2	52.0	A4	69.0	True	P1-Staff2	1	52.0	2.0	99.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
207.5	415/2	0.5	1/2	52.0	G5	79.0	True	P1-Staff2	1	52.0	2.0	99.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
208.0	208	0.5	1/2	52.0	D2	38.0	True	P1-Staff2	1	52.0	2.0	99.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
208.5	417/2	0.5	1/2	52.0	A4	69.0	True	P1-Staff2	1	52.0	2.0	99.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
208.5	417/2	0.5	1/2	52.0	F#5	78.0	True	P1-Staff2	1	52.0	2.0	99.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
209.0	209	0.5	1/2	53.0	G2	43.0	True	P1-Staff2	1	53.0	2.0	100.0	ii7	True	('G', 'B', 'D', 'E')	G	E	1.0	minor seventh chord	(2, 4, 7, 11)	D	D	2	None
209.5	419/2	0.5	1/2	53.0	D5	74.0	True	P1-Staff2	1	53.0	2.0	100.0	ii7	False	('G', 'B', 'D', 'E')	G	E	1.0	minor seventh chord	(2, 4, 7, 11)	D	D	2	None
209.5	419/2	0.5	1/2	53.0	E5	76.0	True	P1-Staff2	1	53.0	2.0	100.0	ii7	False	('G', 'B', 'D', 'E')	G	E	1.0	minor seventh chord	(2, 4, 7, 11)	D	D	2	None
210.0	210	0.5	1/2	53.0	G3	55.0	True	P1-Staff2	1	53.0	2.0	100.0	ii7	False	('G', 'B', 'D', 'E')	G	E	1.0	minor seventh chord	(2, 4, 7, 11)	D	D	2	None
210.5	421/2	0.5	1/2	53.0	D5	74.0	True	P1-Staff2	1	53.0	2.0	100.0	ii7	False	('G', 'B', 'D', 'E')	G	E	1.0	minor seventh chord	(2, 4, 7, 11)	D	D	2	None
210.5	421/2	0.5	1/2	53.0	E5	76.0	True	P1-Staff2	1	53.0	2.0	100.0	ii7	False	('G', 'B', 'D', 'E')	G	E	1.0	minor seventh chord	(2, 4, 7, 11)	D	D	2	None
211.0	211	0.5	1/2	53.0	A3	57.0	True	P1-Staff2	1	53.0	2.0	101.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
211.5	423/2	0.5	1/2	53.0	E5	76.0	True	P1-Staff2	1	53.0	2.0	101.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
211.5	423/2	0.5	1/2	53.0	C#5	73.0	True	P1-Staff2	1	53.0	2.0	101.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
212.0	212	0.5	1/2	53.0	A2	45.0	True	P1-Staff2	1	53.0	2.0	101.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
212.5	425/2	0.5	1/2	53.0	G4	67.0	True	P1-Staff2	1	53.0	2.0	101.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
212.5	425/2	0.5	1/2	53.0	C#5	73.0	True	P1-Staff2	1	53.0	2.0	101.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
213.0	213	2.0	2	54.0	G4	67.0	True	P1-Staff2	1	54.0	3.0	102.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
213.0	213	2.0	2	54.0	C#5	73.0	True	P1-Staff2	1	54.0	3.0	102.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
213.0	213	0.5	1/2	54.0	D3	50.0	True	P1-Staff2	1	54.0	3.0	102.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
214.0	214	0.5	1/2	54.0	A2	45.0	True	P1-Staff2	1	54.0	3.0	102.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
215.0	215	1.0	1	54.0	F#4	66.0	True	P1-Staff2	1	54.0	3.0	102.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
215.0	215	1.0	1	54.0	D5	74.0	True	P1-Staff2	1	54.0	3.0	102.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
215.0	215	1.0	1	54.0	D2	38.0	True	P1-Staff2	1	54.0	3.0	102.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
216.0	216	1.0	1	54.0	A4	69.0	True	P1-Staff2	1	54.0	1.0	103.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
217.0	217	1.0	1	55.0	D4	62.0	True	P1-Staff2	1	55.0	4.0	104.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
217.0	217	0.25	1/4	55.0	D5	74.0	True	P1-Staff2	1	55.0	4.0	104.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
217.0	217	1.0	1	55.0	D3	50.0	True	P1-Staff2	1	55.0	4.0	104.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
217.25	869/4	0.25	1/4	55.0	A4	69.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
217.5	435/2	0.25	1/4	55.0	B4	71.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
217.75	871/4	0.25	1/4	55.0	C#5	73.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
218.0	218	0.25	1/4	55.0	D5	74.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
218.25	873/4	0.25	1/4	55.0	E5	76.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
218.5	437/2	0.25	1/4	55.0	F#5	78.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
218.75	875/4	0.25	1/4	55.0	G5	79.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
219.0	219	1.0	1	55.0	A5	81.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
219.0	219	0.25	1/4	55.0	D4	62.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
219.25	877/4	0.25	1/4	55.0	C#4	61.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
219.5	439/2	0.25	1/4	55.0	B3	59.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
219.75	879/4	0.25	1/4	55.0	A3	57.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
220.0	220	0.25	1/4	55.0	G3	55.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
220.25	881/4	0.25	1/4	55.0	F#3	54.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
220.5	441/2	0.25	1/4	55.0	E3	52.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
220.75	883/4	0.25	1/4	55.0	D3	50.0	True	P1-Staff2	1	55.0	4.0	104.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
221.0	221	0.25	1/4	56.0	A4	69.0	True	P1-Staff2	1	56.0	2.0	105.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
221.0	221	1.0	1	56.0	C#3	49.0	True	P1-Staff2	1	56.0	2.0	105.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
221.25	885/4	0.25	1/4	56.0	E4	64.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
221.5	443/2	0.25	1/4	56.0	F#4	66.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
221.75	887/4	0.25	1/4	56.0	G4	67.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
222.0	222	0.25	1/4	56.0	A4	69.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
222.25	889/4	0.25	1/4	56.0	B4	71.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
222.5	445/2	0.25	1/4	56.0	C#5	73.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
222.75	891/4	0.25	1/4	56.0	D5	74.0	True	P1-Staff2	1	56.0	2.0	105.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
223.0	223	1.0	1	56.0	E5	76.0	True	P1-Staff2	1	56.0	2.0	106.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
223.0	223	0.25	1/4	56.0	A3	57.0	True	P1-Staff2	1	56.0	2.0	106.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
223.25	893/4	0.25	1/4	56.0	G3	55.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
223.5	447/2	0.25	1/4	56.0	F#3	54.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
223.75	895/4	0.25	1/4	56.0	E3	52.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
224.0	224	0.25	1/4	56.0	D3	50.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
224.25	897/4	0.25	1/4	56.0	C#3	49.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
224.5	449/2	0.25	1/4	56.0	B2	47.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
224.75	899/4	0.25	1/4	56.0	A2	45.0	True	P1-Staff2	1	56.0	2.0	106.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
225.0	225	0.25	1/4	57.0	F#5	78.0	True	P1-Staff2	1	57.0	2.0	107.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
225.0	225	1.0	1	57.0	D3	50.0	True	P1-Staff2	1	57.0	2.0	107.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
225.25	901/4	0.25	1/4	57.0	A4	69.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
225.5	451/2	0.25	1/4	57.0	D5	74.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
225.75	903/4	0.25	1/4	57.0	F#5	78.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
226.0	226	0.25	1/4	57.0	A5	81.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
226.25	905/4	0.25	1/4	57.0	F#5	78.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
226.5	453/2	0.25	1/4	57.0	D5	74.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
226.75	907/4	0.25	1/4	57.0	A4	69.0	True	P1-Staff2	1	57.0	2.0	107.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
227.0	227	0.25	1/4	57.0	A3	57.0	True	P1-Staff2	1	57.0	2.0	108.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
227.0	227	1.0	1	57.0	A4	69.0	True	P1-Staff2	1	57.0	2.0	108.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
227.0	227	1.0	1	57.0	C#5	73.0	True	P1-Staff2	1	57.0	2.0	108.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
227.0	227	1.0	1	57.0	E5	76.0	True	P1-Staff2	1	57.0	2.0	108.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
227.25	909/4	0.25	1/4	57.0	A2	45.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
227.5	455/2	0.25	1/4	57.0	C#3	49.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
227.75	911/4	0.25	1/4	57.0	E3	52.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
228.0	228	0.25	1/4	57.0	A3	57.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
228.25	913/4	0.25	1/4	57.0	E3	52.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
228.5	457/2	0.25	1/4	57.0	C#3	49.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
228.75	915/4	0.25	1/4	57.0	A2	45.0	True	P1-Staff2	1	57.0	2.0	108.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
229.0	229	0.25	1/4	58.0	G5	79.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
229.0	229	2.0	2	58.0	C#3	49.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
229.25	917/4	0.25	1/4	58.0	A4	69.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
229.5	459/2	0.25	1/4	58.0	C#5	73.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
229.75	919/4	0.25	1/4	58.0	E5	76.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
230.0	230	0.25	1/4	58.0	G5	79.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
230.25	921/4	0.25	1/4	58.0	E5	76.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
230.5	461/2	0.25	1/4	58.0	C#5	73.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
230.75	923/4	0.25	1/4	58.0	A4	69.0	True	P1-Staff2	1	58.0	2.0	109.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
231.0	231	0.25	1/4	58.0	D4	62.0	True	P1-Staff2	1	58.0	2.0	110.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
231.0	231	1.0	1	58.0	A4	69.0	True	P1-Staff2	1	58.0	2.0	110.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
231.0	231	1.0	1	58.0	D5	74.0	True	P1-Staff2	1	58.0	2.0	110.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
231.0	231	1.0	1	58.0	F#5	78.0	True	P1-Staff2	1	58.0	2.0	110.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
231.25	925/4	0.25	1/4	58.0	D3	50.0	True	P1-Staff2	1	58.0	2.0	110.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
231.5	463/2	0.25	1/4	58.0	F#3	54.0	True	P1-Staff2	1	58.0	2.0	110.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
231.75	927/4	0.25	1/4	58.0	A3	57.0	True	P1-Staff2	1	58.0	2.0	110.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
232.0	232	0.25	1/4	58.0	D4	62.0	True	P1-Staff2	1	58.0	2.0	110.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
232.25	929/4	0.25	1/4	58.0	A3	57.0	True	P1-Staff2	1	58.0	2.0	110.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
