j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
113.0	0.125	57	['D3', 'D4', 'A4']	['P1', 'P5']	[False, False, True]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.125	0.125	57	['D3', 'D4', 'C5']	['P1', 'm7']	[False, False, True]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.25	0.125	57	['D3', 'D4', 'G4']	['P1', 'P4']	[False, False, True]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.375	0.125	57	['D3', 'D4', 'B-4']	['P1', 'm6']	[False, False, True]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.5	0.125	57	['D3', 'F#4', 'D5']	['M3', 'P1']	[True, True, True]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.625	0.125	57	['D3', 'A4', 'D5']	['P5', 'P1']	[False, True, False]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.75	0.125	57	['D3', 'F#4', 'D5']	['M3', 'P1']	[False, True, False]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
113.875	0.125	57	['D3', 'D5']	['P1']	[False, False]	57.0	2.0	151.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
114.0	0.125	58	['G3', 'B-4', 'D5']	['m3', 'P5']	[True, True, False]	58.0	1.0	152.0	i	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.125	0.125	58	['G3', 'D4', 'D5']	['P5', 'P5']	[False, True, False]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.25	0.125	58	['G3', 'B-3', 'D5']	['m3', 'P5']	[False, True, False]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.375	0.125	58	['G3', 'D4', 'D5']	['P5', 'P5']	[False, True, False]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.5	0.125	58	['G3', 'F5']	['m7']	[True, True]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.625	0.125	58	['D4', 'F5']	['m3']	[True, False]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.75	0.125	58	['B-3', 'F5']	['P5']	[True, False]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
114.875	0.125	58	['D4', 'E-5']	['m2']	[True, True]	58.0	1.0	152.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
115.0	0.125	58	['D3', 'A3', 'G4', 'D5']	['P5', 'P4', 'P1']	[True, True, True, True]	58.0	1.0	153.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.125	0.125	58	['D3', 'D4', 'G4', 'D5']	['P1', 'P4', 'P1']	[False, True, False, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.25	0.125	58	['D3', 'C4', 'G4', 'D5']	['m7', 'P4', 'P1']	[False, True, False, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.375	0.125	58	['D3', 'D4', 'G4', 'D5']	['P1', 'P4', 'P1']	[False, True, False, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.5	0.125	58	['A3', 'F#4', 'D5']	['M6', 'P4']	[True, True, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.625	0.125	58	['D4', 'F#4', 'D5']	['M3', 'P1']	[True, False, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.75	0.125	58	['C4', 'F#4', 'D5']	['A4', 'M2']	[True, False, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
115.875	0.125	58	['D4', 'F#4', 'D5']	['M3', 'P1']	[True, False, False]	58.0	1.0	153.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
116.0	0.125	59	['G3', 'B-3', 'G4', 'D5']	['m3', 'P1', 'P5']	[True, True, True, False]	59.0	0.5	154.0	i	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	g	g	1	None
116.125	0.125	59	['B-3', 'D4', 'G4', 'D5']	['M3', 'M6', 'M3']	[False, True, False, False]	59.0	0.5	154.0	i	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	g	g	1	None
116.25	0.125	59	['B-3', 'G4', 'D5']	['M6', 'M3']	[False, False, False]	59.0	0.5	154.0	i	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	g	g	1	None
116.375	0.125	59	['B-3', 'D4', 'G4', 'D5']	['M3', 'M6', 'M3']	[False, True, False, False]	59.0	0.5	154.0	i	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	g	g	1	None
116.5	0.125	59	['F#3', 'A3', 'D5']	['m3', 'm6']	[True, True, False]	59.0	0.5	155.0	V7	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
116.625	0.125	59	['F#3', 'D4', 'D5']	['m6', 'm6']	[False, True, False]	59.0	0.5	155.0	V7	False	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
116.75	0.125	59	['F#3', 'C4', 'D5']	['d5', 'm6']	[False, True, False]	59.0	0.5	155.0	V7	False	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
116.875	0.125	59	['F#3', 'D4', 'A4', 'D5']	['m6', 'm3', 'm6']	[False, True, True, False]	59.0	0.5	155.0	V7	False	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
117.0	0.125	59	['G3', 'C5', 'D5']	['P4', 'P5']	[True, True, False]	59.0	0.5	156.0	i	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
117.125	0.125	59	['G3', 'D4', 'C5', 'D5']	['P5', 'P4', 'P5']	[False, True, False, False]	59.0	0.5	156.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
117.25	0.125	59	['G3', 'B-3', 'C5', 'D5']	['m3', 'P4', 'P5']	[False, True, False, False]	59.0	0.5	156.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
117.375	0.125	59	['G3', 'D4', 'C5', 'D5']	['P5', 'P4', 'P5']	[False, True, False, False]	59.0	0.5	156.0	i	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	g	g	1	None
117.5	0.125	59	['F3', 'G3', 'G4', 'B4']	['M2', 'M2', 'A4']	[True, True, True, True]	59.0	0.5	157.0	V7/iv	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	g	c	5	4
117.625	0.125	59	['F3', 'D4', 'G4', 'B4']	['M6', 'M2', 'A4']	[False, True, False, False]	59.0	0.5	157.0	V7/iv	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	g	c	5	4
117.75	0.125	59	['F3', 'B3', 'G4']	['A4', 'M2']	[False, True, False]	59.0	0.5	157.0	V7/iv	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	g	c	5	4
117.875	0.125	59	['F3', 'D4', 'G4']	['M6', 'M2']	[False, True, False]	59.0	0.5	157.0	V7/iv	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	g	c	5	4
118.0	0.125	60	['E-3', 'C4', 'G4']	['M6', 'M3']	[True, True, False]	60.0	0.5	158.0	i	True	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
118.125	0.125	60	['C3', 'E-3', 'C4', 'G4']	['m3', 'P1', 'P5']	[True, False, False, False]	60.0	0.5	158.0	i	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
118.25	0.125	60	['D3', 'E-3', 'C4', 'G4']	['m2', 'm7', 'P4']	[True, False, False, False]	60.0	0.5	158.0	i	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
118.375	0.125	60	['E-3', 'C4', 'G4']	['M6', 'M3']	[False, False, False]	60.0	0.5	158.0	i	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
118.5	0.125	60	['E-3', 'F3', 'B-4']	['M2', 'P5']	[False, True, True]	60.0	0.5	159.0	iv	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
118.625	0.125	60	['D3', 'E-3', 'B-4']	['m2', 'm6']	[True, False, False]	60.0	0.5	159.0	iv	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
118.75	0.125	60	['E-3', 'B-4']	['P5']	[False, False]	60.0	0.5	159.0	iv	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
118.875	0.125	60	['E-3', 'F3', 'A-4']	['M2', 'P4']	[False, True, True]	60.0	0.5	159.0	iv	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
119.0	0.125	60	['G3', 'C4']	['P4']	[True, True]	60.0	0.5	160.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
119.125	0.125	60	['G2', 'C4']	['P4']	[True, False]	60.0	0.5	160.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
119.25	0.125	60	['B2', 'C4']	['m2']	[True, False]	60.0	0.5	160.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
119.375	0.125	60	['D3', 'C4']	['m7']	[True, False]	60.0	0.5	160.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
119.5	0.125	60	['G3', 'B3']	['M3']	[True, True]	60.0	0.5	161.0	V7	True	('F', 'G', 'B', 'D')	F	G	3.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
119.625	0.125	60	['A-3', 'B3']	['A2']	[True, False]	60.0	0.5	161.0	V7	False	('F', 'G', 'B', 'D')	F	G	3.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
119.75	0.125	60	['G3', 'B3']	['M3']	[True, False]	60.0	0.5	161.0	V7	False	('F', 'G', 'B', 'D')	F	G	3.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
119.875	0.125	60	['F3', 'B3']	['A4']	[True, False]	60.0	0.5	161.0	V7	False	('F', 'G', 'B', 'D')	F	G	3.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
120.0	0.125	61	['E-3', 'C4', 'G5']	['M6', 'M3']	[True, True, True]	61.0	0.5	162.0	i	True	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
120.125	0.125	61	['G3', 'C4', 'G5']	['P4', 'P1']	[True, False, False]	61.0	0.5	162.0	i	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
120.25	0.125	61	['E-3', 'C4', 'G5']	['M6', 'M3']	[True, False, False]	61.0	0.5	162.0	i	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
120.375	0.125	61	['C3', 'C4', 'G5']	['P1', 'P5']	[True, False, False]	61.0	0.5	162.0	i	False	('E-', 'G', 'C')	E-	C	1.0	minor triad	(0, 3, 7)	c	c	1	None
120.5	0.125	61	['B2', 'C4', 'G6']	['m2', 'm6']	[True, False, True]	61.0	0.5	163.0	V	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
120.625	0.125	61	['D3', 'C4', 'G6']	['m7', 'P4']	[True, False, False]	61.0	0.5	163.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
120.75	0.125	61	['B2', 'C4', 'G6']	['m2', 'm6']	[True, False, False]	61.0	0.5	163.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
120.875	0.125	61	['G2', 'C4', 'D6']	['P4', 'P5']	[True, False, True]	61.0	0.5	163.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
121.0	0.125	61	['C3', 'B-4', 'F6']	['m7', 'P4']	[True, True, True]	61.0	1.0	164.0	V7/iv	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.125	0.125	61	['C2', 'B-4', 'F6']	['m7', 'P4']	[True, False, False]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.25	0.125	61	['E2', 'B-4', 'F6']	['d5', 'm2']	[True, False, False]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.375	0.125	61	['G2', 'B-4', 'F6']	['m3', 'm7']	[True, False, False]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.5	0.125	61	['C3', 'D-5', 'E6']	['m2', 'M3']	[True, True, True]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.625	0.125	61	['G2', 'D-5', 'E6']	['d5', 'M6']	[True, False, False]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.75	0.125	61	['E2', 'D-5', 'E6']	['d7', 'P1']	[True, False, False]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
121.875	0.125	61	['C2', 'G4', 'E6']	['P5', 'M3']	[True, True, False]	61.0	1.0	164.0	V7/iv	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4
122.0	0.125	62	['F2', 'B-4', 'E-5']	['P4', 'm7']	[True, True, True]	62.0	1.0	165.0	V7/VII	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.125	0.125	62	['F2', 'B-4', 'E-5']	['P4', 'm7']	[True, False, False]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.25	0.125	62	['A2', 'B-4', 'E-5']	['m2', 'd5']	[True, False, False]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.375	0.125	62	['C3', 'B-4', 'E-5']	['m7', 'm3']	[True, False, False]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.5	0.125	62	['F3', 'A4', 'G-5']	['M3', 'm2']	[True, True, True]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.625	0.125	62	['C3', 'A4', 'G-5']	['M6', 'd5']	[True, False, False]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.75	0.125	62	['A2', 'A4', 'G-5']	['P1', 'd7']	[True, False, False]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
122.875	0.125	62	['F2', 'A4', 'C5']	['M3', 'P5']	[True, False, True]	62.0	1.0	165.0	V7/VII	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	c	B-	5	7
123.0	0.125	62	['B-2', 'E-5']	['P4']	[True, True]	62.0	0.25	166.0	V/III	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	c	E-	5	3
123.125	0.125	62	['D3', 'E-5']	['m2']	[True, False]	62.0	0.25	166.0	V/III	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	c	E-	5	3
123.25	0.125	62	['F3', 'D5', 'A-5']	['M6', 'm3']	[True, True, True]	62.0	0.5	167.0	V7/III	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
123.375	0.125	62	['B-3', 'D5', 'A-5']	['M3', 'm7']	[True, False, False]	62.0	0.5	167.0	V7/III	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
123.5	0.125	62	['B3', 'D5', 'A-5']	['m3', 'd7']	[True, False, False]	62.0	0.5	167.0	V7/III	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
123.625	0.125	62	['G3', 'D5', 'A-5']	['P5', 'm2']	[True, False, False]	62.0	0.5	167.0	V7/III	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
123.75	0.125	62	['D3', 'D5', 'G5']	['P1', 'P4']	[True, False, True]	62.0	0.25	168.0	V	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
123.875	0.125	62	['B2', 'D5', 'G5']	['m3', 'm6']	[True, False, False]	62.0	0.25	168.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
124.0	0.125	63	['C3', 'F5']	['P4']	[True, True]	63.0	0.25	169.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
124.125	0.125	63	['C2', 'F5']	['P4']	[True, False]	63.0	0.25	169.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
124.25	0.125	63	['E-2', 'B-4', 'E-5']	['P5', 'P1']	[True, True, True]	63.0	0.75	170.0	V/N	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	c	D-	5	-2
124.375	0.125	63	['G2', 'B-4', 'E-5']	['m3', 'm6']	[True, False, False]	63.0	0.75	170.0	V/N	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	c	D-	5	-2
124.5	0.125	63	['C3', 'B-4', 'E-5']	['m7', 'm3']	[True, False, False]	63.0	0.75	170.0	V/N	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	c	D-	5	-2
124.625	0.125	63	['A-2', 'B-4', 'E-5']	['M2', 'P5']	[True, False, False]	63.0	0.75	170.0	V/N	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	c	D-	5	-2
124.75	0.125	63	['E-2', 'A-4', 'E-5']	['P4', 'P1']	[True, True, False]	63.0	0.75	170.0	V/N	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	c	D-	5	-2
124.875	0.125	63	['C2', 'A-4', 'E-5']	['m6', 'm3']	[True, False, False]	63.0	0.75	170.0	V/N	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	c	D-	5	-2
125.0	0.125	63	['D-2', 'G-4']	['P4']	[True, True]	63.0	0.5	171.0	N	True	('D-', 'F', 'A-')	D-	D-	0.0	major triad	(1, 5, 8)	c	c	-2	None
125.125	0.125	63	['F2', 'G-4']	['m2']	[True, False]	63.0	0.5	171.0	N	False	('D-', 'F', 'A-')	D-	D-	0.0	major triad	(1, 5, 8)	c	c	-2	None
125.25	0.125	63	['A-2', 'C4', 'F4']	['M3', 'M6']	[True, True, True]	63.0	0.5	171.0	N	False	('D-', 'F', 'A-')	D-	D-	0.0	major triad	(1, 5, 8)	c	c	-2	None
125.375	0.125	63	['D-3', 'C4', 'F4']	['M7', 'M3']	[True, False, False]	63.0	0.5	171.0	N	False	('D-', 'F', 'A-')	D-	D-	0.0	major triad	(1, 5, 8)	c	c	-2	None
125.5	0.125	63	['D3', 'C4', 'F4']	['m7', 'm3']	[True, False, False]	63.0	0.5	172.0	V7/III	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
125.625	0.125	63	['B-2', 'C4', 'F4']	['M2', 'P5']	[True, False, False]	63.0	0.5	172.0	V7/III	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
125.75	0.125	63	['F2', 'B-3', 'F4']	['P4', 'P1']	[True, True, False]	63.0	0.5	172.0	V7/III	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
125.875	0.125	63	['D2', 'B-3', 'F4']	['m6', 'm3']	[True, False, False]	63.0	0.5	172.0	V7/III	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	c	E-	5	3
126.0	0.125	64	['E-2', 'A-3']	['P4']	[True, True]	64.0	0.75	173.0	III	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	c	c	3	None
126.125	0.125	64	['G2', 'A-3']	['m2']	[True, False]	64.0	0.75	173.0	III	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	c	c	3	None
126.25	0.125	64	['B-2', 'G3', 'D-4', 'D-5']	['M6', 'm3', 'm3']	[True, True, True, True]	64.0	0.75	173.0	III	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	c	c	3	None
126.375	0.125	64	['E-3', 'G3', 'D-4', 'D-5']	['M3', 'm7', 'm7']	[True, False, False, False]	64.0	0.75	173.0	III	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	c	c	3	None
126.5	0.125	64	['E3', 'G3', 'D-4', 'D-5']	['m3', 'd7', 'd7']	[True, False, False, False]	64.0	0.75	173.0	III	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	c	c	3	None
126.625	0.125	64	['C3', 'G3', 'D-4', 'D-5']	['P5', 'm2', 'm2']	[True, False, False, False]	64.0	0.75	173.0	III	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	c	c	3	None
126.75	0.125	64	['G2', 'C3', 'C4', 'C5']	['P4', 'P4', 'P4']	[True, True, True, True]	64.0	0.25	174.0	V/iv	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	c	f	5	4
126.875	0.125	64	['E2', 'C3', 'C4', 'C5']	['m6', 'm6', 'm6']	[True, False, False, False]	64.0	0.25	174.0	V/iv	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	c	f	5	4
127.0	0.125	64	['F2', 'C3', 'B-3', 'B-4']	['P5', 'P4', 'P4']	[True, False, True, True]	64.0	0.5	175.0	iv	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
127.125	0.125	64	['A-2', 'C3', 'B-3', 'B-4']	['M3', 'M2', 'M2']	[True, False, False, False]	64.0	0.5	175.0	iv	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
127.25	0.125	64	['C3', 'D-3', 'A-3', 'A-4']	['m2', 'm6', 'm6']	[True, True, True, True]	64.0	0.5	175.0	iv	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
127.375	0.125	64	['D-3', 'F3', 'A-3', 'A-4']	['M3', 'P5', 'P5']	[False, True, False, False]	64.0	0.5	175.0	iv	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	c	c	4	None
127.5	0.125	64	['G2', 'B-3', 'F4', 'F5']	['m3', 'm7', 'm7']	[True, True, True, True]	64.0	0.5	176.0	V/III	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	f	A-	5	3
127.625	0.125	64	['B-2', 'B-3', 'F4', 'F5']	['P1', 'P5', 'P5']	[True, False, False, False]	64.0	0.5	176.0	V/III	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	f	A-	5	3
127.75	0.125	64	['E-3', 'E-4', 'E-5']	['P1', 'P1']	[True, True, True]	64.0	0.5	176.0	V/III	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	f	A-	5	3
127.875	0.125	64	['E-3', 'G3', 'E-4', 'E-5']	['M3', 'P1', 'P1']	[False, True, False, False]	64.0	0.5	176.0	V/III	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	f	A-	5	3
128.0	0.125	65	['A-2', 'E-3', 'D-4', 'D-5']	['P5', 'P4', 'P4']	[True, False, True, True]	65.0	0.5	177.0	III	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	f	f	3	None
128.125	0.125	65	['C3', 'E-3', 'D-4', 'D-5']	['m3', 'm2', 'm2']	[True, False, False, False]	65.0	0.5	177.0	III	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	f	f	3	None
128.25	0.125	65	['E-3', 'F3', 'C4', 'C5']	['M2', 'M6', 'M6']	[True, True, True, True]	65.0	0.5	177.0	III	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	f	f	3	None
128.375	0.125	65	['F3', 'A-3', 'C4', 'C5']	['m3', 'P5', 'P5']	[False, True, False, False]	65.0	0.5	177.0	III	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	f	f	3	None
