	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
406	2028	12	84.5	169/2	0.5	1/2	43	A3	57	True	Cello	1	43.0	0.5	78.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
407	2028	6	84.5	169/2	0.25	1/4	43	C#4	61	True	Cello	1	43.0	0.5	78.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
408	2034	6	84.75	339/4	0.25	1/4	43	D4	62	True	Cello	1	43.0	0.5	78.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
409	2040	12	85.0	85	0.5	1/2	43	G3	55	True	Cello	1	43.0	0.5	79.0	viio	True	('G', 'C#', 'E')	G	C#	2.0	diminished triad	(1, 4, 7)	D	D	7	None
410	2040	6	85.0	85	0.25	1/4	43	E4	64	True	Cello	1	43.0	0.5	79.0	viio	True	('G', 'C#', 'E')	G	C#	2.0	diminished triad	(1, 4, 7)	D	D	7	None
411	2046	6	85.25	341/4	0.25	1/4	43	D4	62	True	Cello	1	43.0	0.5	79.0	viio	False	('G', 'C#', 'E')	G	C#	2.0	diminished triad	(1, 4, 7)	D	D	7	None
412	2052	12	85.5	171/2	0.5	1/2	43	G4	67	True	Cello	1	43.0	0.5	80.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
413	2052	6	85.5	171/2	0.25	1/4	43	E4	64	True	Cello	1	43.0	0.5	80.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
414	2052	12	85.5	171/2	0.5	1/2	43	A2	45	True	Cello	1	43.0	0.5	80.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
415	2058	6	85.75	343/4	0.25	1/4	43	C#4	61	True	Cello	1	43.0	0.5	80.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
416	2064	6	86.0	86	0.25	1/4	44	G4	67	False	Cello	1	44.0	1.0	81.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
417	2064	12	86.0	86	0.5	1/2	44	A3	57	True	Cello	1	44.0	1.0	81.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
418	2064	36	86.0	86	1.5	3/2	44	D3	50	True	Cello	1	44.0	1.0	81.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
419	2070	6	86.25	345/4	0.25	1/4	44	F#4	66	True	Cello	1	44.0	1.0	81.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
420	2076	12	86.5	173/2	0.5	1/2	44	D4	62	True	Cello	1	44.0	1.0	81.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
421	2076	12	86.5	173/2	0.5	1/2	44	F#3	54	True	Cello	1	44.0	1.0	81.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
422	2088	12	87.0	87	0.5	1/2	44	E4	64	True	Cello	1	44.0	1.0	82.0	viio	True	('C#', 'E', 'G')	C#	C#	0.0	diminished triad	(1, 4, 7)	D	D	7	None
423	2088	24	87.0	87	1.0	1	44	G3	55	True	Cello	1	44.0	1.0	82.0	viio	True	('C#', 'E', 'G')	C#	C#	0.0	diminished triad	(1, 4, 7)	D	D	7	None
424	2100	12	87.5	175/2	0.5	1/2	44	E4	64	True	Cello	1	44.0	1.0	82.0	viio	False	('C#', 'E', 'G')	C#	C#	0.0	diminished triad	(1, 4, 7)	D	D	7	None
425	2100	12	87.5	175/2	0.5	1/2	44	C#3	49	True	Cello	1	44.0	1.0	82.0	viio	False	('C#', 'E', 'G')	C#	C#	0.0	diminished triad	(1, 4, 7)	D	D	7	None
426	2112	24	88.0	88	1.0	1	45	A3	57	True	Cello	1	45.0	1.0	83.0	NI	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	D	D	-3	None
427	2112	12	88.0	88	0.5	1/2	45	C3	48	True	Cello	1	45.0	1.0	83.0	NI	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	D	D	-3	None
428	2124	12	88.5	177/2	0.5	1/2	45	F4	65	True	Cello	1	45.0	1.0	83.0	NI	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	D	D	-3	None
429	2124	6	88.5	177/2	0.25	1/4	45	A2	45	True	Cello	1	45.0	1.0	83.0	NI	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	D	D	-3	None
430	2130	6	88.75	355/4	0.25	1/4	45	B-2	46	True	Cello	1	45.0	1.0	83.0	NI	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	D	D	-3	None
431	2136	12	89.0	89	0.5	1/2	45	F#4	66	True	Cello	1	45.0	1.0	84.0	V7/iv	True	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
432	2136	24	89.0	89	1.0	1	45	D3	50	True	Cello	1	45.0	1.0	84.0	V7/iv	True	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
433	2136	12	89.0	89	0.5	1/2	45	C3	48	True	Cello	1	45.0	1.0	84.0	V7/iv	True	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
434	2148	12	89.5	179/2	0.5	1/2	45	F#4	66	True	Cello	1	45.0	1.0	84.0	V7/iv	False	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
435	2148	12	89.5	179/2	0.5	1/2	45	A2	45	True	Cello	1	45.0	1.0	84.0	V7/iv	False	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
436	2160	24	90.0	90	1.0	1	46	D3	50	False	Cello	1	46.0	2.0	85.0	iv	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
437	2160	12	90.0	90	0.5	1/2	46	B-2	46	True	Cello	1	46.0	2.0	85.0	iv	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
438	2172	24	90.5	181/2	1.0	1	46	G4	67	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
439	2172	6	90.5	181/2	0.25	1/4	46	G2	43	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
440	2178	6	90.75	363/4	0.25	1/4	46	A2	45	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
441	2184	24	91.0	91	1.0	1	46	B-3	58	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
442	2184	6	91.0	91	0.25	1/4	46	B-2	46	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
443	2190	6	91.25	365/4	0.25	1/4	46	A2	45	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
444	2196	12	91.5	183/2	0.5	1/2	46	G3	55	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
445	2196	6	91.5	183/2	0.25	1/4	46	B-2	46	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
446	2202	6	91.75	367/4	0.25	1/4	46	G2	43	True	Cello	1	46.0	2.0	85.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	D	D	4	None
447	2208	12	92.0	92	0.5	1/2	47	G3	55	False	Cello	1	47.0	0.5	86.0	N	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	D	D	-2	None
448	2208	12	92.0	92	0.5	1/2	47	B-3	58	True	Cello	1	47.0	0.5	86.0	N	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	D	D	-2	None
449	2208	12	92.0	92	0.5	1/2	47	E-2	39	True	Cello	1	47.0	0.5	86.0	N	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	D	D	-2	None
450	2220	6	92.5	185/2	0.25	1/4	47	G4	67	True	Cello	1	47.0	0.5	87.0	iv	True	('D', 'G', 'B-')	D	G	2.0	minor triad	(2, 7, 10)	D	D	4	None
451	2220	12	92.5	185/2	0.5	1/2	47	B-3	58	True	Cello	1	47.0	0.5	87.0	iv	True	('D', 'G', 'B-')	D	G	2.0	minor triad	(2, 7, 10)	D	D	4	None
452	2220	12	92.5	185/2	0.5	1/2	47	D2	38	True	Cello	1	47.0	0.5	87.0	iv	True	('D', 'G', 'B-')	D	G	2.0	minor triad	(2, 7, 10)	D	D	4	None
453	2226	6	92.75	371/4	0.25	1/4	47	A4	69	True	Cello	1	47.0	0.5	87.0	iv	False	('D', 'G', 'B-')	D	G	2.0	minor triad	(2, 7, 10)	D	D	4	None
454	2232	6	93.0	93	0.25	1/4	47	B-4	70	True	Cello	1	47.0	0.5	88.0	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
455	2232	12	93.0	93	0.5	1/2	47	G3	55	True	Cello	1	47.0	0.5	88.0	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
456	2232	12	93.0	93	0.5	1/2	47	C#2	37	True	Cello	1	47.0	0.5	88.0	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
457	2238	6	93.25	373/4	0.25	1/4	47	A4	69	True	Cello	1	47.0	0.5	88.0	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
458	2244	12	93.5	187/2	0.5	1/2	47	E5	76	True	Cello	1	47.0	0.5	89.0	V7/NI	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	D	F	5	-3
459	2244	6	93.5	187/2	0.25	1/4	47	B-4	70	True	Cello	1	47.0	0.5	89.0	V7/NI	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	D	F	5	-3
460	2244	6	93.5	187/2	0.25	1/4	47	G4	67	True	Cello	1	47.0	0.5	89.0	V7/NI	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	D	F	5	-3
461	2244	12	93.5	187/2	0.5	1/2	47	C2	36	True	Cello	1	47.0	0.5	89.0	V7/NI	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	D	F	5	-3
462	2250	6	93.75	375/4	0.25	1/4	47	G4	67	True	Cello	1	47.0	0.5	89.0	V7/NI	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	D	F	5	-3
463	2250	6	93.75	375/4	0.25	1/4	47	E4	64	True	Cello	1	47.0	0.5	89.0	V7/NI	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	D	F	5	-3
464	2256	36	94.0	94	1.5	3/2	48	A5	81	True	Cello	1	48.0	1.0	90.0	NI	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	D	D	-3	None
465	2256	48	94.0	94	2.0	2	48	F4	65	True	Cello	1	48.0	1.0	90.0	NI	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	D	D	-3	None
466	2256	12	94.0	94	0.5	1/2	48	C4	60	True	Cello	1	48.0	1.0	90.0	NI	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	D	D	-3	None
467	2256	12	94.0	94	0.5	1/2	48	C2	36	False	Cello	1	48.0	1.0	90.0	NI	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	D	D	-3	None
468	2268	12	94.5	189/2	0.5	1/2	48	C3	48	True	Cello	1	48.0	1.0	90.0	NI	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	D	D	-3	None
469	2268	12	94.5	189/2	0.5	1/2	48	A2	45	True	Cello	1	48.0	1.0	90.0	NI	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	D	D	-3	None
470	2280	12	95.0	95	0.5	1/2	48	D3	50	True	Cello	1	48.0	1.0	91.0	viio/V	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	D	A	7	5
471	2280	12	95.0	95	0.5	1/2	48	B2	47	True	Cello	1	48.0	1.0	91.0	viio/V	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	D	A	7	5
472	2292	12	95.5	191/2	0.5	1/2	48	G#5	80	True	Cello	1	48.0	1.0	91.0	viio/V	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	D	A	7	5
473	2292	12	95.5	191/2	0.5	1/2	48	D3	50	True	Cello	1	48.0	1.0	91.0	viio/V	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	D	A	7	5
474	2292	12	95.5	191/2	0.5	1/2	48	B2	47	True	Cello	1	48.0	1.0	91.0	viio/V	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	D	A	7	5
475	2304	12	96.0	96	0.5	1/2	49	G5	79	True	Cello	1	49.0	1.0	92.0	V/NI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
476	2304	24	96.0	96	1.0	1	49	G3	55	True	Cello	1	49.0	1.0	92.0	V/NI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
477	2304	48	96.0	96	2.0	2	49	E4	64	True	Cello	2	49.0	1.0	92.0	V/NI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
478	2304	24	96.0	96	1.0	1	49	B-3	58	True	Cello	1	49.0	1.0	92.0	V/NI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
479	2316	6	96.5	193/2	0.25	1/4	49	E5	76	True	Cello	1	49.0	1.0	92.0	V/NI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
480	2316	12	96.5	193/2	0.5	1/2	49	C3	48	True	Cello	1	49.0	1.0	92.0	V/NI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
481	2322	6	96.75	387/4	0.25	1/4	49	F#5	78	True	Cello	1	49.0	1.0	92.0	V/NI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	D	F	5	-3
482	2328	12	97.0	97	0.5	1/2	49	G5	79	True	Cello	1	49.0	1.0	93.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
483	2328	24	97.0	97	1.0	1	49	A3	57	True	Cello	1	49.0	1.0	93.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
484	2328	24	97.0	97	1.0	1	49	E3	52	True	Cello	1	49.0	1.0	93.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
485	2328	12	97.0	97	0.5	1/2	49	C#3	49	True	Cello	1	49.0	1.0	93.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
486	2340	12	97.5	195/2	0.5	1/2	49	E5	76	True	Cello	1	49.0	1.0	93.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
487	2340	12	97.5	195/2	0.5	1/2	49	C#3	49	True	Cello	1	49.0	1.0	93.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
488	2352	12	98.0	98	0.5	1/2	50	F#5	78	True	Cello	1	50.0	0.5	94.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
489	2352	12	98.0	98	0.5	1/2	50	A3	57	True	Cello	2	50.0	0.5	94.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
490	2352	12	98.0	98	0.5	1/2	50	D3	50	True	Cello	1	50.0	0.5	94.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
491	2364	6	98.5	197/2	0.25	1/4	50	D5	74	True	Cello	1	50.0	1.5	95.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
492	2364	12	98.5	197/2	0.5	1/2	50	B-3	58	True	Cello	1	50.0	1.5	95.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
493	2364	12	98.5	197/2	0.5	1/2	50	D4	62	True	Cello	1	50.0	1.5	95.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
494	2364	36	98.5	197/2	1.5	3/2	50	F3	53	True	Cello	1	50.0	1.5	95.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
495	2364	24	98.5	197/2	1.0	1	50	D3	50	True	Cello	1	50.0	1.5	95.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
496	2370	6	98.75	395/4	0.25	1/4	50	E5	76	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
497	2376	6	99.0	99	0.25	1/4	50	F5	77	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
498	2376	24	99.0	99	1.0	1	50	B-3	58	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
499	2376	24	99.0	99	1.0	1	50	F4	65	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
500	2382	6	99.25	397/4	0.25	1/4	50	E5	76	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
501	2388	6	99.5	199/2	0.25	1/4	50	F5	77	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
502	2388	12	99.5	199/2	0.5	1/2	50	D2	38	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
503	2394	6	99.75	399/4	0.25	1/4	50	D5	74	True	Cello	1	50.0	1.5	95.0	bVI	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
504	2400	12	100.0	100	0.5	1/2	51	B-4	70	True	Cello	1	51.0	0.5	96.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
505	2400	12	100.0	100	0.5	1/2	51	B-3	58	True	Cello	1	51.0	0.5	96.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
506	2400	12	100.0	100	0.5	1/2	51	F4	65	True	Cello	1	51.0	0.5	96.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
507	2400	24	100.0	100	1.0	1	51	F3	53	False	Cello	1	51.0	0.5	96.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
508	2400	12	100.0	100	0.5	1/2	51	D2	38	False	Cello	1	51.0	0.5	96.0	bVI	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	D	D	-6	None
509	2412	12	100.5	201/2	0.5	1/2	51	A4	69	True	Cello	1	51.0	0.5	97.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	D	D	1	None
510	2412	12	100.5	201/2	0.5	1/2	51	F4	65	True	Cello	2	51.0	0.5	97.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	D	D	1	None
511	2412	6	100.5	201/2	0.25	1/4	51	D2	38	True	Cello	1	51.0	0.5	97.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	D	D	1	None
512	2418	6	100.75	403/4	0.25	1/4	51	E2	40	True	Cello	1	51.0	0.5	97.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	D	D	1	None
513	2424	24	101.0	101	1.0	1	51	G#4	68	True	Cello	1	51.0	1.0	98.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
514	2424	12	101.0	101	0.5	1/2	51	B3	59	True	Cello	2	51.0	1.0	98.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
515	2424	6	101.0	101	0.25	1/4	51	F2	41	True	Cello	1	51.0	1.0	98.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
516	2430	6	101.25	405/4	0.25	1/4	51	E2	40	True	Cello	1	51.0	1.0	98.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
517	2436	12	101.5	203/2	0.5	1/2	51	B4	71	True	Cello	2	51.0	1.0	98.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
518	2436	12	101.5	203/2	0.5	1/2	51	F4	65	True	Cello	1	51.0	1.0	98.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
519	2436	6	101.5	203/2	0.25	1/4	51	F2	41	True	Cello	1	51.0	1.0	98.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
520	2442	6	101.75	407/4	0.25	1/4	51	D2	38	True	Cello	1	51.0	1.0	98.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
521	2448	12	102.0	102	0.5	1/2	52	A4	69	True	Cello	1	52.0	0.5	99.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
522	2448	12	102.0	102	0.5	1/2	52	E4	64	True	Cello	2	52.0	0.5	99.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
523	2448	24	102.0	102	1.0	1	52	A3	57	True	Cello	1	52.0	0.5	99.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
524	2448	12	102.0	102	0.5	1/2	52	C#2	37	True	Cello	1	52.0	0.5	99.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
525	2460	12	102.5	205/2	0.5	1/2	52	G4	67	True	Cello	1	52.0	0.5	100.0	iiø7/iv	True	('C', 'E-', 'G', 'A')	C	A	1.0	half-diminished seventh chord	(0, 3, 7, 9)	D	g	2	4
526	2460	12	102.5	205/2	0.5	1/2	52	E-4	63	True	Cello	2	52.0	0.5	100.0	iiø7/iv	True	('C', 'E-', 'G', 'A')	C	A	1.0	half-diminished seventh chord	(0, 3, 7, 9)	D	g	2	4
527	2460	6	102.5	205/2	0.25	1/4	52	C2	36	True	Cello	1	52.0	0.5	100.0	iiø7/iv	True	('C', 'E-', 'G', 'A')	C	A	1.0	half-diminished seventh chord	(0, 3, 7, 9)	D	g	2	4
528	2466	6	102.75	411/4	0.25	1/4	52	D2	38	True	Cello	1	52.0	0.5	100.0	iiø7/iv	False	('C', 'E-', 'G', 'A')	C	A	1.0	half-diminished seventh chord	(0, 3, 7, 9)	D	g	2	4
529	2472	12	103.0	103	0.5	1/2	52	F#4	66	True	Cello	1	52.0	0.5	101.0	V/iv	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	g	5	4
530	2472	12	103.0	103	0.5	1/2	52	A3	57	True	Cello	2	52.0	0.5	101.0	V/iv	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	g	5	4
531	2472	12	103.0	103	0.5	1/2	52	E-4	63	True	Cello	1	52.0	0.5	101.0	V/iv	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	g	5	4
532	2472	6	103.0	103	0.25	1/4	52	E-2	39	True	Cello	1	52.0	0.5	101.0	V/iv	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	g	5	4
533	2478	6	103.25	413/4	0.25	1/4	52	D2	38	True	Cello	1	52.0	0.5	101.0	V/iv	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	g	5	4
534	2484	12	103.5	207/2	0.5	1/2	52	D5	74	True	Cello	1	52.0	0.5	102.0	V7/iv	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
535	2484	12	103.5	207/2	0.5	1/2	52	F#4	66	True	Cello	1	52.0	0.5	102.0	V7/iv	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
536	2484	12	103.5	207/2	0.5	1/2	52	A4	69	True	Cello	1	52.0	0.5	102.0	V7/iv	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
537	2484	6	103.5	207/2	0.25	1/4	52	D4	62	True	Cello	1	52.0	0.5	102.0	V7/iv	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
538	2484	6	103.5	207/2	0.25	1/4	52	C2	36	True	Cello	1	52.0	0.5	102.0	V7/iv	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
539	2490	6	103.75	415/4	0.25	1/4	52	A3	57	True	Cello	1	52.0	0.5	102.0	V7/iv	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	D	g	5	4
