onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
70	1	17.5	35/2	0.25	1/4	5	4	4	5	17.5	D5	74	True	D	0	3/8	2.5	0	P1-Staff2	6	5	1.0	17	ii	False	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	A	A	2	None	ii	True
70	2	17.5	35/2	0.5	1/2	5	4	4	5	17.5	F#3	54	True	F	1	3/8	2.5	0	P1-Staff2	6	5	1.0	17	ii	False	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	A	A	2	None	ii	True
71	1	17.75	71/4	0.25	1/4	5	4	4	5	17.75	B4	71	True	B	0	7/16	2.75	0	P1-Staff2	6	5	1.0	17	ii	False	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	A	A	2	None	ii	True
72	2	18.0	18	0.5	1/2	5	4	4	5	18.0	G#4	68	True	G	1	1/2	3.0	3	P1-Staff2	6	5	2.0	18	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
72	1	18.0	18	0.25	1/4	5	4	4	5	18.0	B2	47	True	B	0	1/2	3.0	3	P1-Staff2	6	5	2.0	18	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
73	1	18.25	73/4	0.25	1/4	5	4	4	5	18.25	A2	45	True	A	0	9/16	3.25	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
74	2	18.5	37/2	0.5	1/2	5	4	4	5	18.5	B4	71	True	B	0	5/8	3.5	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
74	1	18.5	37/2	0.25	1/4	5	4	4	5	18.5	G#2	44	True	G	1	5/8	3.5	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
75	1	18.75	75/4	0.25	1/4	5	4	4	5	18.75	B2	47	True	B	0	11/16	3.75	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
76	1	19.0	19	0.25	1/4	5	4	4	5	19.0	C#5	73	True	C	1	3/4	4.0	4	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
76	2	19.0	19	0.5	1/2	5	4	4	5	19.0	E3	52	True	E	0	3/4	4.0	4	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
77	1	19.25	77/4	0.25	1/4	5	4	4	5	19.25	D5	74	True	D	0	13/16	4.25	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
78	1	19.5	39/2	0.25	1/4	5	4	4	5	19.5	E5	76	True	E	0	7/8	4.5	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
78	2	19.5	39/2	0.5	1/2	5	4	4	5	19.5	G#3	56	True	G	1	7/8	4.5	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
79	1	19.75	79/4	0.25	1/4	5	4	4	5	19.75	C#5	73	True	C	1	15/16	4.75	0	P1-Staff2	6	5	2.0	18	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True
80	2	20.0	20	0.5	1/2	6	4	4	6	20.0	A4	69	True	A	0	0	1.0	1	P1-Staff2	6	6	1.0	19	I	True	('A', 'C#')	A	A	0	Major Third	(1, 9)	A	A	1	None	I	True
80	1	20.0	20	0.25	1/4	6	4	4	6	20.0	C#3	49	True	C	1	0	1.0	1	P1-Staff2	6	6	1.0	19	I	True	('A', 'C#')	A	A	0	Major Third	(1, 9)	A	A	1	None	I	True
81	1	20.25	81/4	0.25	1/4	6	4	4	6	20.25	B2	47	True	B	0	1/16	1.25	0	P1-Staff2	6	6	1.0	19	I	False	('A', 'C#')	A	A	0	Major Third	(1, 9)	A	A	1	None	I	True
82	2	20.5	41/2	0.5	1/2	6	4	4	6	20.5	C#5	73	True	C	1	1/8	1.5	0	P1-Staff2	6	6	1.0	19	I	False	('A', 'C#')	A	A	0	Major Third	(1, 9)	A	A	1	None	I	True
82	1	20.5	41/2	0.25	1/4	6	4	4	6	20.5	A2	45	True	A	0	1/8	1.5	0	P1-Staff2	6	6	1.0	19	I	False	('A', 'C#')	A	A	0	Major Third	(1, 9)	A	A	1	None	I	True
83	1	20.75	83/4	0.25	1/4	6	4	4	6	20.75	C#3	49	True	C	1	3/16	1.75	0	P1-Staff2	6	6	1.0	19	I	False	('A', 'C#')	A	A	0	Major Third	(1, 9)	A	A	1	None	I	True
84	1	21.0	21	0.25	1/4	6	4	4	6	21.0	F#5	78	True	F	1	1/4	2.0	2	P1-Staff2	6	6	1.0	20	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
84	1	21.0	21	0.25	1/4	6	4	4	6	21.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	6	6	1.0	20	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
85	1	21.25	85/4	0.25	1/4	6	4	4	6	21.25	E5	76	True	E	0	5/16	2.25	0	P1-Staff2	6	6	1.0	20	IV	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
85	1	21.25	85/4	0.25	1/4	6	4	4	6	21.25	E3	52	True	E	0	5/16	2.25	0	P1-Staff2	6	6	1.0	20	IV	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
86	1	21.5	43/2	0.25	1/4	6	4	4	6	21.5	D5	74	True	D	0	3/8	2.5	0	P1-Staff2	6	6	1.0	20	IV	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
86	1	21.5	43/2	0.25	1/4	6	4	4	6	21.5	F#3	54	True	F	1	3/8	2.5	0	P1-Staff2	6	6	1.0	20	IV	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
87	1	21.75	87/4	0.25	1/4	6	4	4	6	21.75	F#5	78	True	F	1	7/16	2.75	0	P1-Staff2	6	6	1.0	20	IV	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
87	1	21.75	87/4	0.25	1/4	6	4	4	6	21.75	A3	57	True	A	0	7/16	2.75	0	P1-Staff2	6	6	1.0	20	IV	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None	IV	True
88	1	22.0	22	0.25	1/4	6	4	4	6	22.0	E5	76	True	E	0	1/2	3.0	3	P1-Staff2	6	6	1.0	21	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
88	1	22.0	22	0.25	1/4	6	4	4	6	22.0	C#3	49	True	C	1	1/2	3.0	3	P1-Staff2	6	6	1.0	21	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
89	1	22.25	89/4	0.25	1/4	6	4	4	6	22.25	D5	74	True	D	0	9/16	3.25	0	P1-Staff2	6	6	1.0	21	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
89	1	22.25	89/4	0.25	1/4	6	4	4	6	22.25	D3	50	True	D	0	9/16	3.25	0	P1-Staff2	6	6	1.0	21	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
90	1	22.5	45/2	0.25	1/4	6	4	4	6	22.5	C#5	73	True	C	1	5/8	3.5	0	P1-Staff2	6	6	1.0	21	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
90	1	22.5	45/2	0.25	1/4	6	4	4	6	22.5	E3	52	True	E	0	5/8	3.5	0	P1-Staff2	6	6	1.0	21	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
91	1	22.75	91/4	0.25	1/4	6	4	4	6	22.75	E5	76	True	E	0	11/16	3.75	0	P1-Staff2	6	6	1.0	21	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
91	1	22.75	91/4	0.25	1/4	6	4	4	6	22.75	A3	57	True	A	0	11/16	3.75	0	P1-Staff2	6	6	1.0	21	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
92	1	23.0	23	0.25	1/4	6	4	4	6	23.0	D5	74	True	D	0	3/4	4.0	4	P1-Staff2	6	6	1.0	22	viio3	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
92	1	23.0	23	0.25	1/4	6	4	4	6	23.0	B2	47	True	B	0	3/4	4.0	4	P1-Staff2	6	6	1.0	22	viio3	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
93	1	23.25	93/4	0.25	1/4	6	4	4	6	23.25	C#5	73	True	C	1	13/16	4.25	0	P1-Staff2	6	6	1.0	22	viio3	False	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
93	1	23.25	93/4	0.25	1/4	6	4	4	6	23.25	C#3	49	True	C	1	13/16	4.25	0	P1-Staff2	6	6	1.0	22	viio3	False	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
94	1	23.5	47/2	0.25	1/4	6	4	4	6	23.5	B4	71	True	B	0	7/8	4.5	0	P1-Staff2	6	6	1.0	22	viio3	False	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
94	1	23.5	47/2	0.25	1/4	6	4	4	6	23.5	D3	50	True	D	0	7/8	4.5	0	P1-Staff2	6	6	1.0	22	viio3	False	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
95	1	23.75	95/4	0.25	1/4	6	4	4	6	23.75	D5	74	True	D	0	15/16	4.75	0	P1-Staff2	6	6	1.0	22	viio3	False	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
95	1	23.75	95/4	0.25	1/4	6	4	4	6	23.75	G#3	56	True	G	1	15/16	4.75	0	P1-Staff2	6	6	1.0	22	viio3	False	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
96	1	24.0	24	0.25	1/4	7	4	4	7	24.0	C#5	73	True	C	1	0	1.0	1	P1-Staff2	6	7	2.0	23	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
96	2	24.0	24	0.5	1/2	7	4	4	7	24.0	A2	45	True	A	0	0	1.0	1	P1-Staff2	6	7	2.0	23	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
97	1	24.25	97/4	0.25	1/4	7	4	4	7	24.25	B4	71	True	B	0	1/16	1.25	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
98	1	24.5	49/2	0.25	1/4	7	4	4	7	24.5	A4	69	True	A	0	1/8	1.5	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
98	1	24.5	49/2	0.25	1/4	7	4	4	7	24.5	A3	57	True	A	0	1/8	1.5	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
99	1	24.75	99/4	0.25	1/4	7	4	4	7	24.75	G#4	68	True	G	1	3/16	1.75	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
99	1	24.75	99/4	0.25	1/4	7	4	4	7	24.75	B3	59	True	B	0	3/16	1.75	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
100	1	25.0	25	0.25	1/4	7	4	4	7	25.0	A4	69	True	A	0	1/4	2.0	2	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
100	1	25.0	25	0.25	1/4	7	4	4	7	25.0	C#4	61	True	C	1	1/4	2.0	2	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
101	1	25.25	101/4	0.25	1/4	7	4	4	7	25.25	B4	71	True	B	0	5/16	2.25	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
101	1	25.25	101/4	0.25	1/4	7	4	4	7	25.25	B3	59	True	B	0	5/16	2.25	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
102	1	25.5	51/2	0.25	1/4	7	4	4	7	25.5	C#5	73	True	C	1	3/8	2.5	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
102	1	25.5	51/2	0.25	1/4	7	4	4	7	25.5	A3	57	True	A	0	3/8	2.5	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
103	1	25.75	103/4	0.25	1/4	7	4	4	7	25.75	E5	76	True	E	0	7/16	2.75	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
103	1	25.75	103/4	0.25	1/4	7	4	4	7	25.75	C#4	61	True	C	1	7/16	2.75	0	P1-Staff2	6	7	2.0	23	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
104	1	26.0	26	0.25	1/4	7	4	4	7	26.0	G#4	68	True	G	1	1/2	3.0	3	P1-Staff2	6	7	1.0	24	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
104	1	26.0	26	0.25	1/4	7	4	4	7	26.0	B3	59	True	B	0	1/2	3.0	3	P1-Staff2	6	7	1.0	24	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
105	1	26.25	105/4	0.25	1/4	7	4	4	7	26.25	A4	69	True	A	0	9/16	3.25	0	P1-Staff2	6	7	1.0	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
105	1	26.25	105/4	0.25	1/4	7	4	4	7	26.25	A3	57	True	A	0	9/16	3.25	0	P1-Staff2	6	7	1.0	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
106	1	26.5	53/2	0.25	1/4	7	4	4	7	26.5	B4	71	True	B	0	5/8	3.5	0	P1-Staff2	6	7	1.0	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
106	1	26.5	53/2	0.25	1/4	7	4	4	7	26.5	G#3	56	True	G	1	5/8	3.5	0	P1-Staff2	6	7	1.0	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
107	1	26.75	107/4	0.25	1/4	7	4	4	7	26.75	E5	76	True	E	0	11/16	3.75	0	P1-Staff2	6	7	1.0	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
107	1	26.75	107/4	0.25	1/4	7	4	4	7	26.75	B3	59	True	B	0	11/16	3.75	0	P1-Staff2	6	7	1.0	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
108	1	27.0	27	0.25	1/4	7	4	4	7	27.0	F#4	66	True	F	1	3/4	4.0	4	P1-Staff2	6	7	1.0	25	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
108	1	27.0	27	0.25	1/4	7	4	4	7	27.0	A3	57	True	A	0	3/4	4.0	4	P1-Staff2	6	7	1.0	25	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
109	1	27.25	109/4	0.25	1/4	7	4	4	7	27.25	G#4	68	True	G	1	13/16	4.25	0	P1-Staff2	6	7	1.0	25	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
109	1	27.25	109/4	0.25	1/4	7	4	4	7	27.25	G#3	56	True	G	1	13/16	4.25	0	P1-Staff2	6	7	1.0	25	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
110	1	27.5	55/2	0.25	1/4	7	4	4	7	27.5	A4	69	True	A	0	7/8	4.5	0	P1-Staff2	6	7	1.0	25	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
110	1	27.5	55/2	0.25	1/4	7	4	4	7	27.5	F#3	54	True	F	1	7/8	4.5	0	P1-Staff2	6	7	1.0	25	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
111	1	27.75	111/4	0.25	1/4	7	4	4	7	27.75	D#5	75	True	D	1	15/16	4.75	0	P1-Staff2	6	7	1.0	25	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
111	1	27.75	111/4	0.25	1/4	7	4	4	7	27.75	A3	57	True	A	0	15/16	4.75	0	P1-Staff2	6	7	1.0	25	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
112	2	28.0	28	0.5	1/2	8	4	4	8	28.0	E4	64	True	E	0	0	1.0	1	P1-Staff2	6	8	1.0	26	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
112	1	28.0	28	0.25	1/4	8	4	4	8	28.0	G#3	56	True	G	1	0	1.0	1	P1-Staff2	6	8	1.0	26	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
113	1	28.25	113/4	0.25	1/4	8	4	4	8	28.25	F#3	54	True	F	1	1/16	1.25	0	P1-Staff2	6	8	1.0	26	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
114	2	28.5	57/2	0.5	1/2	8	4	4	8	28.5	G#5	80	True	G	1	1/8	1.5	0	P1-Staff2	6	8	1.0	26	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
114	1	28.5	57/2	0.25	1/4	8	4	4	8	28.5	E3	52	True	E	0	1/8	1.5	0	P1-Staff2	6	8	1.0	26	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
115	1	28.75	115/4	0.25	1/4	8	4	4	8	28.75	G#3	56	True	G	1	3/16	1.75	0	P1-Staff2	6	8	1.0	26	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
116	1	29.0	29	0.25	1/4	8	4	4	8	29.0	G#5	80	False	G	1	1/4	2.0	2	P1-Staff2	6	8	1.0	27	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True
116	2	29.0	29	0.5	1/2	8	4	4	8	29.0	C#4	61	True	C	1	1/4	2.0	2	P1-Staff2	6	8	1.0	27	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True
117	1	29.25	117/4	0.25	1/4	8	4	4	8	29.25	E5	76	True	E	0	5/16	2.25	0	P1-Staff2	6	8	1.0	27	vi	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True
118	1	29.5	59/2	0.25	1/4	8	4	4	8	29.5	C#5	73	True	C	1	3/8	2.5	0	P1-Staff2	6	8	1.0	27	vi	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True
118	2	29.5	59/2	0.5	1/2	8	4	4	8	29.5	E4	64	True	E	0	3/8	2.5	0	P1-Staff2	6	8	1.0	27	vi	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True
119	1	29.75	119/4	0.25	1/4	8	4	4	8	29.75	B#4	72	True	B	1	7/16	2.75	0	P1-Staff2	6	8	1.0	27	vi	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True
120	2	30.0	30	0.5	1/2	8	4	4	8	30.0	C#5	73	True	C	1	1/2	3.0	3	P1-Staff2	6	8	1.0	28	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True
120	1	30.0	30	0.25	1/4	8	4	4	8	30.0	A3	57	True	A	0	1/2	3.0	3	P1-Staff2	6	8	1.0	28	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True
121	1	30.25	121/4	0.25	1/4	8	4	4	8	30.25	G#3	56	True	G	1	9/16	3.25	0	P1-Staff2	6	8	1.0	28	ii	False	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True
122	2	30.5	61/2	0.5	1/2	8	4	4	8	30.5	A5	81	True	A	0	5/8	3.5	0	P1-Staff2	6	8	1.0	28	ii	False	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True
122	1	30.5	61/2	0.25	1/4	8	4	4	8	30.5	F#3	54	True	F	1	5/8	3.5	0	P1-Staff2	6	8	1.0	28	ii	False	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True
123	1	30.75	123/4	0.25	1/4	8	4	4	8	30.75	A3	57	True	A	0	11/16	3.75	0	P1-Staff2	6	8	1.0	28	ii	False	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True
124	1	31.0	31	0.25	1/4	8	4	4	8	31.0	A5	81	False	A	0	3/4	4.0	4	P1-Staff2	6	8	1.0	29	viio	True	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
124	2	31.0	31	0.5	1/2	8	4	4	8	31.0	D#4	63	True	D	1	3/4	4.0	4	P1-Staff2	6	8	1.0	29	viio	True	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
125	1	31.25	125/4	0.25	1/4	8	4	4	8	31.25	F#5	78	True	F	1	13/16	4.25	0	P1-Staff2	6	8	1.0	29	viio	False	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
126	1	31.5	63/2	0.25	1/4	8	4	4	8	31.5	D#5	75	True	D	1	7/8	4.5	0	P1-Staff2	6	8	1.0	29	viio	False	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
126	2	31.5	63/2	0.5	1/2	8	4	4	8	31.5	F#4	66	True	F	1	7/8	4.5	0	P1-Staff2	6	8	1.0	29	viio	False	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
127	1	31.75	127/4	0.25	1/4	8	4	4	8	31.75	C#5	73	True	C	1	15/16	4.75	0	P1-Staff2	6	8	1.0	29	viio	False	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
128	1	32.0	32	0.25	1/4	9	4	4	9	32.0	B#4	72	True	B	1	0	1.0	1	P1-Staff2	6	9	0.5	30	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
128	2	32.0	32	0.5	1/2	9	4	4	9	32.0	G#3	56	True	G	1	0	1.0	1	P1-Staff2	6	9	0.5	30	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
129	1	32.25	129/4	0.25	1/4	9	4	4	9	32.25	D#5	75	True	D	1	1/16	1.25	0	P1-Staff2	6	9	0.5	30	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
130	1	32.5	65/2	0.25	1/4	9	4	4	9	32.5	G#5	80	True	G	1	1/8	1.5	0	P1-Staff2	6	9	0.5	31	i	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
130	2	32.5	65/2	0.5	1/2	9	4	4	9	32.5	E4	64	True	E	0	1/8	1.5	0	P1-Staff2	6	9	0.5	31	i	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
131	1	32.75	131/4	0.25	1/4	9	4	4	9	32.75	C#5	73	True	C	1	3/16	1.75	0	P1-Staff2	6	9	0.5	31	i	False	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
132	1	33.0	33	0.25	1/4	9	4	4	9	33.0	A5	81	True	A	0	1/4	2.0	2	P1-Staff2	6	9	1.0	32	iio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	c#	c#	2	None	iio	True
132	2	33.0	33	0.5	1/2	9	4	4	9	33.0	F#3	54	True	F	1	1/4	2.0	2	P1-Staff2	6	9	1.0	32	iio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	c#	c#	2	None	iio	True
133	1	33.25	133/4	0.25	1/4	9	4	4	9	33.25	G#5	80	True	G	1	5/16	2.25	0	P1-Staff2	6	9	1.0	32	iio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	c#	c#	2	None	iio	True
134	1	33.5	67/2	0.25	1/4	9	4	4	9	33.5	F#5	78	True	F	1	3/8	2.5	0	P1-Staff2	6	9	1.0	32	iio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	c#	c#	2	None	iio	True
