onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
190	2	47.5	95/2	0.5	1/2	12	4	4	12	47.5	B4	71	True	B	0	7/8	4.5	0	Basso	1	12	1.0	21	viio/V	False	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	F	C	7	5	viio
190	2	47.5	95/2	0.5	1/2	12	4	4	12	47.5	D4	62	True	D	0	7/8	4.5	0	Basso	1	12	1.0	21	viio/V	False	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	F	C	7	5	viio
192	8	48.0	48	2.0	2	13	4	4	13	48.0	C5	72	True	C	0	0	1.0	1	Basso	1	13	4.0	22	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
192	8	48.0	48	2.0	2	13	4	4	13	48.0	E4	64	True	E	0	0	1.0	1	Basso	1	13	4.0	22	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
192	8	48.0	48	2.0	2	13	4	4	13	48.0	G3	55	True	G	0	0	1.0	1	Basso	1	13	4.0	22	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
192	8	48.0	48	2.0	2	13	4	4	13	48.0	C3	48	True	C	0	0	1.0	1	Basso	1	13	4.0	22	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
200	8	50.0	50	2.0	2	13	4	4	13	50.0	C3	48	True	C	0	1/2	3.0	3	Basso	1	13	4.0	22	V	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
200	8	50.0	50	2.0	2	13	4	4	13	50.0	G3	55	True	G	0	1/2	3.0	3	Basso	1	13	4.0	22	V	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
200	8	50.0	50	2.0	2	13	4	4	13	50.0	C5	72	True	C	0	1/2	3.0	3	Basso	1	13	4.0	22	V	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
200	8	50.0	50	2.0	2	13	4	4	13	50.0	E4	64	True	E	0	1/2	3.0	3	Basso	1	13	4.0	22	V	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
208	8	52.0	52	2.0	2	14	4	4	14	52.0	F4	65	True	F	0	0	1.0	1	Basso	1	14	2.0	23	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None	IV
208	12	52.0	52	3.0	3	14	4	4	14	52.0	D4	62	True	D	0	0	1.0	1	Basso	1	14	2.0	23	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None	IV
208	8	52.0	52	2.0	2	14	4	4	14	52.0	B-3	58	True	B	-1	0	1.0	1	Basso	1	14	2.0	23	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None	IV
208	12	52.0	52	3.0	3	14	4	4	14	52.0	D5	74	True	D	0	0	1.0	1	Basso	1	14	2.0	23	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None	IV
212	8	53.0	53	2.0	2	14	4	4	14	53.0	F5	77	True	F	0	1/4	2.0	2	Basso	1	14	2.0	23	IV	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None	IV
216	4	54.0	54	1.0	1	14	4	4	14	54.0	B-3	58	True	B	-1	1/2	3.0	3	Basso	1	14	2.0	24	ii	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
216	4	54.0	54	1.0	1	14	4	4	14	54.0	G3	55	True	G	0	1/2	3.0	3	Basso	1	14	2.0	24	ii	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
220	4	55.0	55	1.0	1	14	4	4	14	55.0	G3	55	True	G	0	3/4	4.0	4	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
220	2	55.0	55	0.5	1/2	14	4	4	14	55.0	D4	62	True	D	0	3/4	4.0	4	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
220	4	55.0	55	1.0	1	14	4	4	14	55.0	D4	62	True	D	0	3/4	4.0	4	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
220	2	55.0	55	0.5	1/2	14	4	4	14	55.0	G4	67	True	G	0	3/4	4.0	4	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
220	2	55.0	55	0.5	1/2	14	4	4	14	55.0	B-4	70	True	B	-1	3/4	4.0	4	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
222	2	55.5	111/2	0.5	1/2	14	4	4	14	55.5	G4	67	True	G	0	7/8	4.5	0	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
222	2	55.5	111/2	0.5	1/2	14	4	4	14	55.5	B-4	70	True	B	-1	7/8	4.5	0	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
222	2	55.5	111/2	0.5	1/2	14	4	4	14	55.5	G3	55	True	G	0	7/8	4.5	0	Basso	1	14	2.0	24	ii	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	2	None	ii
224	8	56.0	56	2.0	2	15	4	4	15	56.0	F3	53	True	F	0	0	1.0	1	Basso	1	15	4.0	25	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
224	8	56.0	56	2.0	2	15	4	4	15	56.0	C4	60	True	C	0	0	1.0	1	Basso	1	15	4.0	25	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
224	8	56.0	56	2.0	2	15	4	4	15	56.0	F4	65	True	F	0	0	1.0	1	Basso	1	15	4.0	25	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
224	8	56.0	56	2.0	2	15	4	4	15	56.0	A4	69	True	A	0	0	1.0	1	Basso	1	15	4.0	25	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
224	8	56.0	56	2.0	2	15	4	4	15	56.0	C5	72	True	C	0	0	1.0	1	Basso	1	15	4.0	25	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
232	6	58.0	58	1.5	3/2	15	4	4	15	58.0	A4	69	True	A	0	1/2	3.0	3	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
232	6	58.0	58	1.5	3/2	15	4	4	15	58.0	C5	72	True	C	0	1/2	3.0	3	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
232	6	58.0	58	1.5	3/2	15	4	4	15	58.0	F4	65	True	F	0	1/2	3.0	3	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
232	6	58.0	58	1.5	3/2	15	4	4	15	58.0	C4	60	True	C	0	1/2	3.0	3	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
232	6	58.0	58	1.5	3/2	15	4	4	15	58.0	F3	53	True	F	0	1/2	3.0	3	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
238	2	59.5	119/2	0.5	1/2	15	4	4	15	59.5	F3	53	True	F	0	7/8	4.5	0	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
238	2	59.5	119/2	0.5	1/2	15	4	4	15	59.5	A3	57	True	A	0	7/8	4.5	0	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
238	2	59.5	119/2	0.5	1/2	15	4	4	15	59.5	C5	72	True	C	0	7/8	4.5	0	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
238	2	59.5	119/2	0.5	1/2	15	4	4	15	59.5	A4	69	True	A	0	7/8	4.5	0	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
238	2	59.5	119/2	0.5	1/2	15	4	4	15	59.5	F4	65	True	F	0	7/8	4.5	0	Basso	1	15	4.0	25	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
240	16	60.0	60	4.0	4	16	4	4	16	60.0	A4	69	True	A	0	0	1.0	1	Basso	1	16	2.0	26	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
240	8	60.0	60	2.0	2	16	4	4	16	60.0	C5	72	True	C	0	0	1.0	1	Basso	1	16	2.0	26	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
240	8	60.0	60	2.0	2	16	4	4	16	60.0	F4	65	True	F	0	0	1.0	1	Basso	1	16	2.0	26	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
240	12	60.0	60	3.0	3	16	4	4	16	60.0	A3	57	True	A	0	0	1.0	1	Basso	1	16	2.0	26	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
240	4	60.0	60	1.0	1	16	4	4	16	60.0	F3	53	True	F	0	0	1.0	1	Basso	1	16	2.0	26	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
244	4	61.0	61	1.0	1	16	4	4	16	61.0	G3	55	True	G	0	1/4	2.0	2	Basso	1	16	2.0	26	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
248	8	62.0	62	2.0	2	16	4	4	16	62.0	A2	45	True	A	0	1/2	3.0	3	Basso	1	16	2.0	27	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
248	8	62.0	62	2.0	2	16	4	4	16	62.0	C#5	73	True	C	1	1/2	3.0	3	Basso	1	16	2.0	27	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
248	8	62.0	62	2.0	2	16	4	4	16	62.0	E4	64	True	E	0	1/2	3.0	3	Basso	1	16	2.0	27	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
252	4	63.0	63	1.0	1	16	4	4	16	63.0	B3	59	True	B	0	3/4	4.0	4	Basso	1	16	2.0	27	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
256	4	64.0	64	1.0	1	17	4	4	17	64.0	A4	69	True	A	0	0	1.0	1	Basso	1	17	4.0	28	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
256	4	64.0	64	1.0	1	17	4	4	17	64.0	C#5	73	True	C	1	0	1.0	1	Basso	1	17	4.0	28	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
256	12	64.0	64	3.0	3	17	4	4	17	64.0	C#4	61	True	C	1	0	1.0	1	Basso	1	17	4.0	28	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
256	4	64.0	64	1.0	1	17	4	4	17	64.0	E3	52	True	E	0	0	1.0	1	Basso	1	17	4.0	28	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
256	12	64.0	64	3.0	3	17	4	4	17	64.0	A2	45	True	A	0	0	1.0	1	Basso	1	17	4.0	28	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
260	4	65.0	65	1.0	1	17	4	4	17	65.0	B4	71	True	B	0	1/4	2.0	2	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
260	4	65.0	65	1.0	1	17	4	4	17	65.0	D5	74	True	D	0	1/4	2.0	2	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
260	4	65.0	65	1.0	1	17	4	4	17	65.0	D3	50	True	D	0	1/4	2.0	2	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
264	8	66.0	66	2.0	2	17	4	4	17	66.0	E4	64	True	E	0	1/2	3.0	3	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
264	4	66.0	66	1.0	1	17	4	4	17	66.0	G4	67	True	G	0	1/2	3.0	3	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
264	8	66.0	66	2.0	2	17	4	4	17	66.0	E3	52	True	E	0	1/2	3.0	3	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
268	4	67.0	67	1.0	1	17	4	4	17	67.0	F4	65	True	F	0	3/4	4.0	4	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
268	4	67.0	67	1.0	1	17	4	4	17	67.0	D4	62	True	D	0	3/4	4.0	4	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
268	4	67.0	67	1.0	1	17	4	4	17	67.0	G2	43	True	G	0	3/4	4.0	4	Basso	1	17	4.0	28	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	4	68.0	68	1.0	1	18	4	4	18	68.0	A3	57	True	A	0	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	16	68.0	68	4.0	4	18	4	4	18	68.0	E3	52	True	E	0	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	16	68.0	68	4.0	4	18	4	4	18	68.0	E4	64	True	E	0	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	16	68.0	68	4.0	4	18	4	4	18	68.0	A2	45	True	A	0	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	0	68.0	68	0.0	0	18	4	4	18	68.0	B3	59	True	B	0	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	0	68.0	68	0.0	0	18	4	4	18	68.0	G#3	56	True	G	1	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	4	68.0	68	1.0	1	18	4	4	18	68.0	C#4	61	True	C	1	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
272	0	68.0	68	0.0	0	18	4	4	18	68.0	E3	52	True	E	0	0	1.0	1	Basso	1	18	4.0	29	V/vi	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
276	8	69.0	69	2.0	2	18	4	4	18	69.0	D4	62	True	D	0	1/4	2.0	2	Basso	1	18	4.0	29	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
276	4	69.0	69	1.0	1	18	4	4	18	69.0	G3	55	True	G	0	1/4	2.0	2	Basso	1	18	4.0	29	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
280	8	70.0	70	2.0	2	18	4	4	18	70.0	A3	57	True	A	0	1/2	3.0	3	Basso	1	18	4.0	29	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
284	4	71.0	71	1.0	1	18	4	4	18	71.0	C#4	61	True	C	1	3/4	4.0	4	Basso	1	18	4.0	29	V/vi	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	F	d	5	6	V
288	16	72.0	72	4.0	4	19	4	4	19	72.0	D4	62	True	D	0	0	1.0	1	Basso	1	19	4.0	30	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
288	16	72.0	72	4.0	4	19	4	4	19	72.0	F#4	66	True	F	1	0	1.0	1	Basso	1	19	4.0	30	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
288	16	72.0	72	4.0	4	19	4	4	19	72.0	A3	57	True	A	0	0	1.0	1	Basso	1	19	4.0	30	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
288	16	72.0	72	4.0	4	19	4	4	19	72.0	D3	50	True	D	0	0	1.0	1	Basso	1	19	4.0	30	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
288	16	72.0	72	4.0	4	19	4	4	19	72.0	D3	50	True	D	0	0	1.0	1	Basso	1	19	4.0	30	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
		76.0																			20	4.0	31	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
308	4	77.0	77	1.0	1	20	4	4	20	77.0	D4	62	True	D	0	1/4	2.0	2	Basso	1	20	4.0	31	vi	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
308	4	77.0	77	1.0	1	20	4	4	20	77.0	F4	65	True	F	0	1/4	2.0	2	Basso	1	20	4.0	31	vi	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
308	4	77.0	77	1.0	1	20	4	4	20	77.0	D4	62	True	D	0	1/4	2.0	2	Basso	1	20	4.0	31	vi	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
312	8	78.0	78	2.0	2	20	4	4	20	78.0	F4	65	True	F	0	1/2	3.0	3	Basso	1	20	4.0	31	vi	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
312	8	78.0	78	2.0	2	20	4	4	20	78.0	D3	50	True	D	0	1/2	3.0	3	Basso	1	20	4.0	31	vi	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
312	8	78.0	78	2.0	2	20	4	4	20	78.0	D4	62	True	D	0	1/2	3.0	3	Basso	1	20	4.0	31	vi	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None	vi
320	8	80.0	80	2.0	2	21	4	4	21	80.0	G4	67	True	G	0	0	1.0	1	Basso	1	21	3.0	32	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
320	8	80.0	80	2.0	2	21	4	4	21	80.0	C3	48	True	C	0	0	1.0	1	Basso	1	21	3.0	32	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
320	8	80.0	80	2.0	2	21	4	4	21	80.0	E4	64	True	E	0	0	1.0	1	Basso	1	21	3.0	32	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None	V
332	4	83.0	83	1.0	1	21	4	4	21	83.0	C4	60	True	C	0	3/4	4.0	4	Basso	1	21	1.0	33	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
332	4	83.0	83	1.0	1	21	4	4	21	83.0	A3	57	True	A	0	3/4	4.0	4	Basso	1	21	1.0	33	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
332	4	83.0	83	1.0	1	21	4	4	21	83.0	F3	53	True	F	0	3/4	4.0	4	Basso	1	21	1.0	33	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
336	6	84.0	84	1.5	3/2	22	4	4	22	84.0	C4	60	True	C	0	0	1.0	1	Basso	1	22	3.0	34	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
336	6	84.0	84	1.5	3/2	22	4	4	22	84.0	A3	57	True	A	0	0	1.0	1	Basso	1	22	3.0	34	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
336	6	84.0	84	1.5	3/2	22	4	4	22	84.0	F3	53	True	F	0	0	1.0	1	Basso	1	22	3.0	34	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
342	2	85.5	171/2	0.5	1/2	22	4	4	22	85.5	C4	60	True	C	0	3/8	2.5	0	Basso	1	22	3.0	34	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
342	2	85.5	171/2	0.5	1/2	22	4	4	22	85.5	A3	57	True	A	0	3/8	2.5	0	Basso	1	22	3.0	34	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
342	2	85.5	171/2	0.5	1/2	22	4	4	22	85.5	F3	53	True	F	0	3/8	2.5	0	Basso	1	22	3.0	34	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
344	4	86.0	86	1.0	1	22	4	4	22	86.0	C4	60	True	C	0	1/2	3.0	3	Basso	1	22	3.0	34	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
344	4	86.0	86	1.0	1	22	4	4	22	86.0	A3	57	True	A	0	1/2	3.0	3	Basso	1	22	3.0	34	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
344	4	86.0	86	1.0	1	22	4	4	22	86.0	F3	53	True	F	0	1/2	3.0	3	Basso	1	22	3.0	34	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I
348	4	87.0	87	1.0	1	22	4	4	22	87.0	D4	62	True	D	0	3/4	4.0	4	Basso	1	22	1.0	35	viio/V	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	d	A	7	5	viio
348	4	87.0	87	1.0	1	22	4	4	22	87.0	B3	59	True	B	0	3/4	4.0	4	Basso	1	22	1.0	35	viio/V	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	d	A	7	5	viio
348	4	87.0	87	1.0	1	22	4	4	22	87.0	D3	50	True	D	0	3/4	4.0	4	Basso	1	22	1.0	35	viio/V	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	d	A	7	5	viio
352	6	88.0	88	1.5	3/2	23	4	4	23	88.0	C#4	61	True	C	1	0	1.0	1	Basso	1	23	4.0	36	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
352	6	88.0	88	1.5	3/2	23	4	4	23	88.0	A3	57	True	A	0	0	1.0	1	Basso	1	23	4.0	36	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
352	6	88.0	88	1.5	3/2	23	4	4	23	88.0	E4	64	True	E	0	0	1.0	1	Basso	1	23	4.0	36	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
358	2	89.5	179/2	0.5	1/2	23	4	4	23	89.5	E4	64	True	E	0	3/8	2.5	0	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
358	2	89.5	179/2	0.5	1/2	23	4	4	23	89.5	C#4	61	True	C	1	3/8	2.5	0	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
358	2	89.5	179/2	0.5	1/2	23	4	4	23	89.5	A3	57	True	A	0	3/8	2.5	0	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
360	8	90.0	90	2.0	2	23	4	4	23	90.0	E4	64	True	E	0	1/2	3.0	3	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
360	8	90.0	90	2.0	2	23	4	4	23	90.0	C#4	61	True	C	1	1/2	3.0	3	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
360	4	90.0	90	1.0	1	23	4	4	23	90.0	A3	57	True	A	0	1/2	3.0	3	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
364	4	91.0	91	1.0	1	23	4	4	23	91.0	A3	57	True	A	0	3/4	4.0	4	Basso	1	23	4.0	36	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
368	8	92.0	92	2.0	2	24	4	4	24	92.0	E4	64	True	E	0	0	1.0	1	Basso	1	24	2.0	37	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
368	8	92.0	92	2.0	2	24	4	4	24	92.0	C#4	61	True	C	1	0	1.0	1	Basso	1	24	2.0	37	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
368	4	92.0	92	1.0	1	24	4	4	24	92.0	B3	59	True	B	0	0	1.0	1	Basso	1	24	2.0	37	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
372	4	93.0	93	1.0	1	24	4	4	24	93.0	C#4	61	True	C	1	1/4	2.0	2	Basso	1	24	2.0	37	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
376	8	94.0	94	2.0	2	24	4	4	24	94.0	D4	62	True	D	0	1/2	3.0	3	Basso	1	24	2.0	38	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i
380	4	95.0	95	1.0	1	24	4	4	24	95.0	E4	64	True	E	0	3/4	4.0	4	Basso	1	24	2.0	38	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i
380	4	95.0	95	1.0	1	24	4	4	24	95.0	C#4	61	True	C	1	3/4	4.0	4	Basso	1	24	2.0	38	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i
384	8	96.0	96	2.0	2	25	4	4	25	96.0	D4	62	True	D	0	0	1.0	1	Basso	1	25	3.0	39	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i
