onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
613	1	153.25	613/4	0.25	1/4	43	4	4	43	153.25	A5	81	True	A	0	13/16	4.25	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
613	1	153.25	613/4	0.25	1/4	43	4	4	43	153.25	A4	69	True	A	0	13/16	4.25	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
613	1	153.25	613/4	0.25	1/4	43	4	4	43	153.25	A3	57	True	A	0	13/16	4.25	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
613	1	153.25	613/4	0.25	1/4	43	4	4	43	153.25	A2	45	True	A	0	13/16	4.25	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
614	1	153.5	307/2	0.25	1/4	43	4	4	43	153.5	G2	43	True	G	0	7/8	4.5	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
614	1	153.5	307/2	0.25	1/4	43	4	4	43	153.5	B-5	82	True	B	-1	7/8	4.5	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
614	1	153.5	307/2	0.25	1/4	43	4	4	43	153.5	G4	67	True	G	0	7/8	4.5	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
614	1	153.5	307/2	0.25	1/4	43	4	4	43	153.5	G3	55	True	G	0	7/8	4.5	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
615	1	153.75	615/4	0.25	1/4	43	4	4	43	153.75	F#3	54	True	F	1	15/16	4.75	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
615	1	153.75	615/4	0.25	1/4	43	4	4	43	153.75	F#2	42	True	F	1	15/16	4.75	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
615	1	153.75	615/4	0.25	1/4	43	4	4	43	153.75	C6	84	True	C	0	15/16	4.75	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
615	1	153.75	615/4	0.25	1/4	43	4	4	43	153.75	F#4	66	True	F	1	15/16	4.75	0	Violoncello.	1	43	1.5	158	vi	False	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	B-	6	None	vi
616	2	154.0	154	0.5	1/2	44	4	4	44	154.0	G3	55	True	G	0	0	1.0	1	Violoncello.	1	44	0.5	159	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
616	2	154.0	154	0.5	1/2	44	4	4	44	154.0	G2	43	True	G	0	0	1.0	1	Violoncello.	1	44	0.5	159	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
616	2	154.0	154	0.5	1/2	44	4	4	44	154.0	B-5	82	True	B	-1	0	1.0	1	Violoncello.	1	44	0.5	159	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
616	2	154.0	154	0.5	1/2	44	4	4	44	154.0	G4	67	True	G	0	0	1.0	1	Violoncello.	1	44	0.5	159	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
618	1	154.5	309/2	0.25	1/4	44	4	4	44	154.5	G3	55	True	G	0	1/8	1.5	0	Violoncello.	1	44	1.5	160	viio/V	True	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
618	1	154.5	309/2	0.25	1/4	44	4	4	44	154.5	G2	43	True	G	0	1/8	1.5	0	Violoncello.	1	44	1.5	160	viio/V	True	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
618	1	154.5	309/2	0.25	1/4	44	4	4	44	154.5	E5	76	True	E	0	1/8	1.5	0	Violoncello.	1	44	1.5	160	viio/V	True	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
618	1	154.5	309/2	0.25	1/4	44	4	4	44	154.5	G4	67	True	G	0	1/8	1.5	0	Violoncello.	1	44	1.5	160	viio/V	True	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
619	1	154.75	619/4	0.25	1/4	44	4	4	44	154.75	A3	57	True	A	0	3/16	1.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
619	1	154.75	619/4	0.25	1/4	44	4	4	44	154.75	A2	45	True	A	0	3/16	1.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
619	1	154.75	619/4	0.25	1/4	44	4	4	44	154.75	D5	74	True	D	0	3/16	1.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
619	1	154.75	619/4	0.25	1/4	44	4	4	44	154.75	A4	69	True	A	0	3/16	1.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
620	1	155.0	155	0.25	1/4	44	4	4	44	155.0	E5	76	True	E	0	1/4	2.0	2	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
620	1	155.0	155	0.25	1/4	44	4	4	44	155.0	G4	67	True	G	0	1/4	2.0	2	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
620	1	155.0	155	0.25	1/4	44	4	4	44	155.0	G3	55	True	G	0	1/4	2.0	2	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
620	1	155.0	155	0.25	1/4	44	4	4	44	155.0	G2	43	True	G	0	1/4	2.0	2	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
621	1	155.25	621/4	0.25	1/4	44	4	4	44	155.25	F3	53	True	F	0	5/16	2.25	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
621	1	155.25	621/4	0.25	1/4	44	4	4	44	155.25	F2	41	True	F	0	5/16	2.25	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
621	1	155.25	621/4	0.25	1/4	44	4	4	44	155.25	F5	77	True	F	0	5/16	2.25	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
621	1	155.25	621/4	0.25	1/4	44	4	4	44	155.25	F4	65	True	F	0	5/16	2.25	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
622	1	155.5	311/2	0.25	1/4	44	4	4	44	155.5	G5	79	True	G	0	3/8	2.5	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
622	1	155.5	311/2	0.25	1/4	44	4	4	44	155.5	E4	64	True	E	0	3/8	2.5	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
622	1	155.5	311/2	0.25	1/4	44	4	4	44	155.5	E3	52	True	E	0	3/8	2.5	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
622	1	155.5	311/2	0.25	1/4	44	4	4	44	155.5	E2	40	True	E	0	3/8	2.5	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
623	1	155.75	623/4	0.25	1/4	44	4	4	44	155.75	A5	81	True	A	0	7/16	2.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
623	1	155.75	623/4	0.25	1/4	44	4	4	44	155.75	D4	62	True	D	0	7/16	2.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
623	1	155.75	623/4	0.25	1/4	44	4	4	44	155.75	D3	50	True	D	0	7/16	2.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
623	1	155.75	623/4	0.25	1/4	44	4	4	44	155.75	D2	38	True	D	0	7/16	2.75	0	Violoncello.	1	44	1.5	160	viio/V	False	('G', 'B-', 'E')	G	E	1	diminished triad	(4, 7, 10)	B-	F	7	5	viio
624	2	156.0	156	0.5	1/2	44	4	4	44	156.0	C2	36	True	C	0	1/2	3.0	3	Violoncello.	1	44	2.0	161	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
624	2	156.0	156	0.5	1/2	44	4	4	44	156.0	C3	48	True	C	0	1/2	3.0	3	Violoncello.	1	44	2.0	161	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
624	2	156.0	156	0.5	1/2	44	4	4	44	156.0	C4	60	True	C	0	1/2	3.0	3	Violoncello.	1	44	2.0	161	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
624	2	156.0	156	0.5	1/2	44	4	4	44	156.0	B-5	82	True	B	-1	1/2	3.0	3	Violoncello.	1	44	2.0	161	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
626	1	156.5	313/2	0.25	1/4	44	4	4	44	156.5	B-5	82	True	B	-1	5/8	3.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
626	1	156.5	313/2	0.25	1/4	44	4	4	44	156.5	C5	72	True	C	0	5/8	3.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
626	1	156.5	313/2	0.25	1/4	44	4	4	44	156.5	C4	60	True	C	0	5/8	3.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
626	1	156.5	313/2	0.25	1/4	44	4	4	44	156.5	C3	48	True	C	0	5/8	3.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
627	1	156.75	627/4	0.25	1/4	44	4	4	44	156.75	A5	81	True	A	0	11/16	3.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
627	1	156.75	627/4	0.25	1/4	44	4	4	44	156.75	D5	74	True	D	0	11/16	3.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
627	1	156.75	627/4	0.25	1/4	44	4	4	44	156.75	D4	62	True	D	0	11/16	3.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
627	1	156.75	627/4	0.25	1/4	44	4	4	44	156.75	D3	50	True	D	0	11/16	3.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
628	1	157.0	157	0.25	1/4	44	4	4	44	157.0	C3	48	True	C	0	3/4	4.0	4	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
628	1	157.0	157	0.25	1/4	44	4	4	44	157.0	C4	60	True	C	0	3/4	4.0	4	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
628	1	157.0	157	0.25	1/4	44	4	4	44	157.0	B-5	82	True	B	-1	3/4	4.0	4	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
628	1	157.0	157	0.25	1/4	44	4	4	44	157.0	C5	72	True	C	0	3/4	4.0	4	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
629	1	157.25	629/4	0.25	1/4	44	4	4	44	157.25	C6	84	True	C	0	13/16	4.25	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
629	1	157.25	629/4	0.25	1/4	44	4	4	44	157.25	B-4	70	True	B	-1	13/16	4.25	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
629	1	157.25	629/4	0.25	1/4	44	4	4	44	157.25	B-3	58	True	B	-1	13/16	4.25	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
629	1	157.25	629/4	0.25	1/4	44	4	4	44	157.25	B-2	46	True	B	-1	13/16	4.25	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
630	1	157.5	315/2	0.25	1/4	44	4	4	44	157.5	A2	45	True	A	0	7/8	4.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
630	1	157.5	315/2	0.25	1/4	44	4	4	44	157.5	A3	57	True	A	0	7/8	4.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
630	1	157.5	315/2	0.25	1/4	44	4	4	44	157.5	A4	69	True	A	0	7/8	4.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
630	1	157.5	315/2	0.25	1/4	44	4	4	44	157.5	D6	86	True	D	0	7/8	4.5	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
631	1	157.75	631/4	0.25	1/4	44	4	4	44	157.75	E6	88	True	E	0	15/16	4.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
631	1	157.75	631/4	0.25	1/4	44	4	4	44	157.75	G4	67	True	G	0	15/16	4.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
631	1	157.75	631/4	0.25	1/4	44	4	4	44	157.75	G3	55	True	G	0	15/16	4.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
631	1	157.75	631/4	0.25	1/4	44	4	4	44	157.75	G2	43	True	G	0	15/16	4.75	0	Violoncello.	1	44	2.0	161	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
632	2	158.0	158	0.5	1/2	45	4	4	45	158.0	F3	53	True	F	0	0	1.0	1	Violoncello.	1	45	2.0	162	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
632	2	158.0	158	0.5	1/2	45	4	4	45	158.0	F2	41	True	F	0	0	1.0	1	Violoncello.	1	45	2.0	162	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
632	2	158.0	158	0.5	1/2	45	4	4	45	158.0	F6	89	True	F	0	0	1.0	1	Violoncello.	1	45	2.0	162	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
632	2	158.0	158	0.5	1/2	45	4	4	45	158.0	F4	65	True	F	0	0	1.0	1	Violoncello.	1	45	2.0	162	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
634	2	158.5	317/2	0.5	1/2	45	4	4	45	158.5	C6	84	True	C	0	1/8	1.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
634	2	158.5	317/2	0.5	1/2	45	4	4	45	158.5	C6	84	True	C	0	1/8	1.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
634	2	158.5	317/2	0.5	1/2	45	4	4	45	158.5	C5	72	True	C	0	1/8	1.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
634	2	158.5	317/2	0.5	1/2	45	4	4	45	158.5	C4	60	True	C	0	1/8	1.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
636	2	159.0	159	0.5	1/2	45	4	4	45	159.0	A3	57	True	A	0	1/4	2.0	2	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
636	2	159.0	159	0.5	1/2	45	4	4	45	159.0	A5	81	True	A	0	1/4	2.0	2	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
636	2	159.0	159	0.5	1/2	45	4	4	45	159.0	A5	81	True	A	0	1/4	2.0	2	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
636	2	159.0	159	0.5	1/2	45	4	4	45	159.0	A4	69	True	A	0	1/4	2.0	2	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
638	2	159.5	319/2	0.5	1/2	45	4	4	45	159.5	F3	53	True	F	0	3/8	2.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
638	2	159.5	319/2	0.5	1/2	45	4	4	45	159.5	F4	65	True	F	0	3/8	2.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
638	2	159.5	319/2	0.5	1/2	45	4	4	45	159.5	F5	77	True	F	0	3/8	2.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
638	2	159.5	319/2	0.5	1/2	45	4	4	45	159.5	F5	77	True	F	0	3/8	2.5	0	Violoncello.	1	45	2.0	162	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
640	2	160.0	160	0.5	1/2	45	4	4	45	160.0	E-5	75	True	E	-1	1/2	3.0	3	Violoncello.	1	45	2.0	163	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
640	2	160.0	160	0.5	1/2	45	4	4	45	160.0	E-5	75	True	E	-1	1/2	3.0	3	Violoncello.	1	45	2.0	163	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
640	2	160.0	160	0.5	1/2	45	4	4	45	160.0	E-4	63	True	E	-1	1/2	3.0	3	Violoncello.	1	45	2.0	163	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
640	2	160.0	160	0.5	1/2	45	4	4	45	160.0	E-3	51	True	E	-1	1/2	3.0	3	Violoncello.	1	45	2.0	163	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
642	2	160.5	321/2	0.5	1/2	45	4	4	45	160.5	C3	48	True	C	0	5/8	3.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
642	2	160.5	321/2	0.5	1/2	45	4	4	45	160.5	C4	60	True	C	0	5/8	3.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
642	2	160.5	321/2	0.5	1/2	45	4	4	45	160.5	C5	72	True	C	0	5/8	3.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
642	2	160.5	321/2	0.5	1/2	45	4	4	45	160.5	C5	72	True	C	0	5/8	3.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
644	2	161.0	161	0.5	1/2	45	4	4	45	161.0	A4	69	True	A	0	3/4	4.0	4	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
644	2	161.0	161	0.5	1/2	45	4	4	45	161.0	A4	69	True	A	0	3/4	4.0	4	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
644	2	161.0	161	0.5	1/2	45	4	4	45	161.0	A3	57	True	A	0	3/4	4.0	4	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
644	2	161.0	161	0.5	1/2	45	4	4	45	161.0	A2	45	True	A	0	3/4	4.0	4	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
646	2	161.5	323/2	0.5	1/2	45	4	4	45	161.5	F3	53	True	F	0	7/8	4.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
646	2	161.5	323/2	0.5	1/2	45	4	4	45	161.5	F4	65	True	F	0	7/8	4.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
646	2	161.5	323/2	0.5	1/2	45	4	4	45	161.5	F4	65	True	F	0	7/8	4.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
646	2	161.5	323/2	0.5	1/2	45	4	4	45	161.5	F2	41	True	F	0	7/8	4.5	0	Violoncello.	1	45	2.0	163	V7	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
648	2	162.0	162	0.5	1/2	46	4	4	46	162.0	E-2	39	True	E	-1	0	1.0	1	Violoncello.	1	46	0.5	164	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
648	2	162.0	162	0.5	1/2	46	4	4	46	162.0	E-3	51	True	E	-1	0	1.0	1	Violoncello.	1	46	0.5	164	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
648	2	162.0	162	0.5	1/2	46	4	4	46	162.0	E-4	63	True	E	-1	0	1.0	1	Violoncello.	1	46	0.5	164	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
648	2	162.0	162	0.5	1/2	46	4	4	46	162.0	E-4	63	True	E	-1	0	1.0	1	Violoncello.	1	46	0.5	164	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
650	2	162.5	325/2	0.5	1/2	46	4	4	46	162.5	D4	62	True	D	0	1/8	1.5	0	Violoncello.	1	46	3.0	165	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	B-	1	None	I
650	2	162.5	325/2	0.5	1/2	46	4	4	46	162.5	D4	62	True	D	0	1/8	1.5	0	Violoncello.	1	46	3.0	165	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	B-	1	None	I
650	2	162.5	325/2	0.5	1/2	46	4	4	46	162.5	D3	50	True	D	0	1/8	1.5	0	Violoncello.	1	46	3.0	165	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	B-	1	None	I
650	2	162.5	325/2	0.5	1/2	46	4	4	46	162.5	D2	38	True	D	0	1/8	1.5	0	Violoncello.	1	46	3.0	165	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	B-	1	None	I
