j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
143.625	0.25	36	['B1', 'B2', 'E-4']	['P1', 'd4']	[True, True, True]	36.0	4.0	79.0	V7	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
143.875	0.25	36	['B1', 'B2', 'D4']	['P1', 'm3']	[False, False, True]	36.0	4.0	79.0	V7	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
144.125	0.25	37	['C2', 'C3', 'E-4']	['P1', 'm3']	[True, True, True]	37.0	2.0	80.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
144.375	0.25	37	['C2', 'C3', 'F4']	['P1', 'P4']	[False, False, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
144.625	0.25	37	['F2', 'F3', 'E-4']	['P1', 'm7']	[True, True, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
144.875	0.25	37	['F2', 'F3', 'D4']	['P1', 'M6']	[False, False, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
145.125	0.25	37	['E-2', 'E-3', 'C4']	['P1', 'M6']	[True, True, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
145.375	0.25	37	['E-2', 'E-3', 'E-4']	['P1', 'P1']	[False, False, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
145.625	0.25	37	['C2', 'C3', 'G4']	['P1', 'P5']	[True, True, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
145.875	0.25	37	['C2', 'C3', 'B-4']	['P1', 'm7']	[False, False, True]	37.0	2.0	80.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
146.125	0.25	37	['A-4']	[]	[True]	37.0	2.0	81.0	iv	True	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
146.375	0.25	37	['B-4']	[]	[True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
146.625	0.25	37	['C2', 'C3', 'A-4']	['P1', 'm6']	[True, True, True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
146.875	0.25	37	['C2', 'C3', 'G4']	['P1', 'P5']	[False, False, True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
147.125	0.25	37	['D2', 'D3', 'F4']	['P1', 'm3']	[True, True, True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
147.375	0.25	37	['D2', 'D3', 'G4']	['P1', 'P4']	[False, False, True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
147.625	0.25	37	['C2', 'C3', 'F4']	['P1', 'P4']	[True, True, True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
147.875	0.25	37	['C2', 'C3', 'E-4']	['P1', 'm3']	[False, False, True]	37.0	2.0	81.0	iv	False	('C', 'F', 'A-')	C	F	2.0	minor triad	(0, 5, 8)	c	c	4	None
148.125	0.25	38	['D2', 'D3', 'F4']	['P1', 'm3']	[True, True, True]	38.0	2.0	82.0	viiø7	True	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
148.375	0.25	38	['D2', 'D3', 'G4']	['P1', 'P4']	[False, False, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
148.625	0.25	38	['G2', 'G3', 'F4']	['P1', 'm7']	[True, True, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
148.875	0.25	38	['G2', 'G3', 'E-4']	['P1', 'm6']	[False, False, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
149.125	0.25	38	['F2', 'F3', 'D4']	['P1', 'M6']	[True, True, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
149.375	0.25	38	['F2', 'F3', 'F4']	['P1', 'P1']	[False, False, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
149.625	0.25	38	['E-2', 'E-3', 'A-4']	['P1', 'P4']	[True, True, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
149.875	0.25	38	['E-2', 'E-3', 'C5']	['P1', 'M6']	[False, False, True]	38.0	2.0	82.0	viiø7	False	('D', 'F', 'A-', 'C')	D	D	0.0	half-diminished seventh chord	(0, 2, 5, 8)	E-	E-	7	None
150.125	0.25	38	['D2', 'D3', 'B-4']	['P1', 'm6']	[True, True, True]	38.0	2.0	83.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
150.375	0.25	38	['D2', 'D3', 'C5']	['P1', 'm7']	[False, False, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
150.625	0.25	38	['B-1', 'B-2', 'B-4']	['P1', 'P1']	[True, True, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
150.875	0.25	38	['B-1', 'B-2', 'A-4']	['P1', 'm7']	[False, False, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
151.125	0.25	38	['C2', 'C3', 'G4']	['P1', 'P5']	[True, True, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
151.375	0.25	38	['C2', 'C3', 'A-4']	['P1', 'm6']	[False, False, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
151.625	0.25	38	['D2', 'D3', 'G4']	['P1', 'P4']	[True, True, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
151.875	0.25	38	['D2', 'D3', 'F4']	['P1', 'm3']	[False, False, True]	38.0	2.0	83.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
152.125	0.25	39	['E-2', 'E-3', 'G4']	['P1', 'M3']	[True, True, True]	39.0	2.0	84.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
152.375	0.25	39	['E-2', 'E-3', 'B-4']	['P1', 'P5']	[False, False, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
152.625	0.25	39	['E-2', 'E-3', 'A-4']	['P1', 'P4']	[False, False, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
152.875	0.25	39	['E-2', 'E-3', 'G4']	['P1', 'M3']	[False, False, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
153.125	0.25	39	['G2', 'G3', 'F4']	['P1', 'm7']	[True, True, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
153.375	0.25	39	['G2', 'G3', 'E-4']	['P1', 'm6']	[False, False, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
153.625	0.25	39	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
153.875	0.25	39	['G2', 'G3', 'E-4']	['P1', 'm6']	[False, False, True]	39.0	2.0	84.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
154.125	0.25	39	['D2', 'D3', 'F4']	['P1', 'm3']	[True, True, True]	39.0	2.0	85.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
154.375	0.25	39	['D2', 'D3', 'C-4']	['P1', 'd7']	[False, False, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
154.625	0.25	39	['D2', 'B-3']	['m6']	[True, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
154.875	0.25	39	['D2', 'C-4']	['d7']	[False, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
155.125	0.25	39	['D2', 'B-3']	['m6']	[False, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
155.375	0.25	39	['F2', 'D4']	['M6']	[True, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
155.625	0.25	39	['A-2', 'F4']	['M6']	[True, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
155.875	0.25	39	['C3', 'A-4']	['m6']	[True, True]	39.0	2.0	85.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
156.125	0.25	40	['B-2', 'G4']	['M6']	[True, True]	40.0	2.0	86.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
156.375	0.25	40	['C3', 'G4']	['P5']	[True, False]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
156.625	0.25	40	['B-2', 'F3', 'F4']	['P5', 'P5']	[True, True, True]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
156.875	0.25	40	['A-2', 'F3', 'F4']	['M6', 'M6']	[True, False, False]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
157.125	0.25	40	['G2', 'B-3', 'B-4']	['m3', 'm3']	[True, True, True]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
157.375	0.25	40	['A-2', 'B-3', 'B-4']	['M2', 'M2']	[True, False, False]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
157.625	0.25	40	['G2', 'A-3', 'A-4']	['m2', 'm2']	[True, True, True]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
157.875	0.25	40	['F2', 'A-3', 'A-4']	['m3', 'm3']	[True, False, False]	40.0	2.0	86.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
158.125	0.25	40	['G2', 'B-3', 'B-4']	['m3', 'm3']	[True, True, True]	40.0	1.0	87.0	iio	True	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	f	f	2	None
158.375	0.25	40	['A-2', 'B-3', 'B-4']	['M2', 'M2']	[True, False, False]	40.0	1.0	87.0	iio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	f	f	2	None
158.625	0.25	40	['G2', 'D-4', 'D-5']	['d5', 'd5']	[True, True, True]	40.0	1.0	87.0	iio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	f	f	2	None
158.875	0.25	40	['F2', 'D-4', 'D-5']	['m6', 'm6']	[True, False, False]	40.0	1.0	87.0	iio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	f	f	2	None
159.125	0.25	40	['E2', 'C4', 'C5']	['m6', 'm6']	[True, True, True]	40.0	1.0	88.0	V7	True	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
159.375	0.25	40	['G2', 'C4', 'C5']	['P4', 'P4']	[True, False, False]	40.0	1.0	88.0	V7	False	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
159.625	0.25	40	['B-2', 'G3', 'G4']	['M6', 'M6']	[True, True, True]	40.0	1.0	88.0	V7	False	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
159.875	0.25	40	['D-3', 'G3', 'G4']	['A4', 'A4']	[True, False, False]	40.0	1.0	88.0	V7	False	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
160.125	0.25	41	['C3']	[]	[True]	41.0	2.0	89.0	viio	True	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
160.375	0.25	41	['D-3']	[]	[True]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
160.625	0.25	41	['C3', 'G3', 'G4']	['P5', 'P5']	[True, True, True]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
160.875	0.25	41	['B-2', 'G3', 'G4']	['M6', 'M6']	[True, False, False]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
161.125	0.25	41	['A-2', 'C4', 'C5']	['M3', 'M3']	[True, True, True]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
161.375	0.25	41	['B-2', 'C4', 'C5']	['M2', 'M2']	[True, False, False]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
161.625	0.25	41	['A-2', 'B-3', 'B-4']	['M2', 'M2']	[True, True, True]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
161.875	0.25	41	['G2', 'B-3', 'B-4']	['m3', 'm3']	[True, False, False]	41.0	2.0	89.0	viio	False	('G', 'B-', 'D-')	G	G	0.0	diminished triad	(1, 7, 10)	A-	A-	7	None
162.125	0.25	41	['A-2', 'C4', 'C5']	['M3', 'M3']	[True, True, True]	41.0	1.0	90.0	I	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
162.375	0.25	41	['B-2', 'C4', 'C5']	['M2', 'M2']	[True, False, False]	41.0	1.0	90.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
162.625	0.25	41	['A-2', 'E-4', 'E-5']	['P5', 'P5']	[True, True, True]	41.0	1.0	90.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
162.875	0.25	41	['G-2', 'E-4', 'E-5']	['M6', 'M6']	[True, False, False]	41.0	1.0	90.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
163.125	0.25	41	['F2', 'E-4', 'E-5']	['m7', 'm7']	[True, True, True]	41.0	1.0	91.0	V7/ii	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	A-	b-	5	2
163.375	0.25	41	['A2', 'E-4', 'E-5']	['d5', 'd5']	[True, False, False]	41.0	1.0	91.0	V7/ii	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	A-	b-	5	2
163.625	0.25	41	['C3', 'A3', 'A4']	['M6', 'M6']	[True, True, True]	41.0	1.0	91.0	V7/ii	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	A-	b-	5	2
163.875	0.25	41	['E-3', 'A3', 'A4']	['A4', 'A4']	[True, False, False]	41.0	1.0	91.0	V7/ii	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	A-	b-	5	2
164.125	0.25	42	['D-3']	[]	[True]	42.0	2.0	92.0	ii	True	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
164.375	0.25	42	['E-3']	[]	[True]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
164.625	0.25	42	['D-3', 'B-3', 'B-4']	['M6', 'M6']	[True, True, True]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
164.875	0.25	42	['C3', 'B-3', 'B-4']	['m7', 'm7']	[True, False, False]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
165.125	0.25	42	['B-2', 'D-4', 'D-5']	['m3', 'm3']	[True, True, True]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
165.375	0.25	42	['C3', 'D-4', 'D-5']	['m2', 'm2']	[True, False, False]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
165.625	0.25	42	['B-2', 'C4', 'C5']	['M2', 'M2']	[True, True, True]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
165.875	0.25	42	['A2', 'C4', 'C5']	['m3', 'm3']	[True, False, False]	42.0	2.0	92.0	ii	False	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	A-	A-	2	None
166.125	0.25	42	['B-2', 'D-4', 'D-5']	['m3', 'm3']	[True, True, True]	42.0	1.0	93.0	ii	True	('B-', 'D-', 'F')	B-	B-	0.0	minor triad	(1, 5, 10)	A-	A-	2	None
166.375	0.25	42	['C3', 'D-4', 'D-5']	['m2', 'm2']	[True, False, False]	42.0	1.0	93.0	ii	False	('B-', 'D-', 'F')	B-	B-	0.0	minor triad	(1, 5, 10)	A-	A-	2	None
166.625	0.25	42	['B-2', 'F4', 'F5']	['P5', 'P5']	[True, True, True]	42.0	1.0	93.0	ii	False	('B-', 'D-', 'F')	B-	B-	0.0	minor triad	(1, 5, 10)	A-	A-	2	None
166.875	0.25	42	['A-2', 'F4', 'F5']	['M6', 'M6']	[True, False, False]	42.0	1.0	93.0	ii	False	('B-', 'D-', 'F')	B-	B-	0.0	minor triad	(1, 5, 10)	A-	A-	2	None
167.125	0.25	42	['G2', 'E-4', 'E-5']	['m6', 'm6']	[True, True, True]	42.0	1.0	94.0	viiø7	True	('G', 'B-', 'D-', 'F')	G	G	0.0	half-diminished seventh chord	(1, 5, 7, 10)	A-	A-	7	None
167.375	0.25	42	['B-2', 'E-4', 'E-5']	['P4', 'P4']	[True, False, False]	42.0	1.0	94.0	viiø7	False	('G', 'B-', 'D-', 'F')	G	G	0.0	half-diminished seventh chord	(1, 5, 7, 10)	A-	A-	7	None
167.625	0.25	42	['D-3', 'B-4']	['M6']	[True, True]	42.0	1.0	94.0	viiø7	False	('G', 'B-', 'D-', 'F')	G	G	0.0	half-diminished seventh chord	(1, 5, 7, 10)	A-	A-	7	None
167.875	0.25	42	['F3', 'A-4']	['m3']	[True, True]	42.0	1.0	94.0	viiø7	False	('G', 'B-', 'D-', 'F')	G	G	0.0	half-diminished seventh chord	(1, 5, 7, 10)	A-	A-	7	None
168.125	0.25	43	['E-3', 'G4']	['M3']	[True, True]	43.0	2.0	95.0	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
168.375	0.25	43	['F3', 'E-4']	['m7']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
168.625	0.25	43	['E-3', 'F4']	['M2']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
168.875	0.25	43	['D-3', 'G4']	['A4']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
169.125	0.25	43	['C3', 'A-4']	['m6']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
169.375	0.25	43	['D-3', 'G4']	['A4']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
169.625	0.25	43	['C3', 'A-4']	['m6']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
169.875	0.25	43	['B-2', 'B-4']	['P1']	[True, True]	43.0	2.0	95.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
170.125	0.25	43	['A-2', 'C5', 'A-5']	['M3', 'P1']	[True, True, True]	43.0	2.0	96.0	I	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
170.375	0.25	43	['A-2', 'D-5', 'A-5']	['P4', 'P1']	[False, True, False]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
170.625	0.25	43	['A-2', 'C5', 'A-5']	['M3', 'P1']	[False, True, False]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
170.875	0.25	43	['A-2', 'B-4', 'A-5']	['M2', 'P1']	[False, True, False]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
171.125	0.25	43	['A-4', 'C6']	['M3']	[True, True]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
171.375	0.25	43	['C5', 'C6']	['P1']	[True, False]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
171.625	0.25	43	['B-4', 'C6']	['M2']	[True, False]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
171.875	0.25	43	['A-4', 'C6']	['M3']	[True, False]	43.0	2.0	96.0	I	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	A-	A-	1	None
172.125	0.25	44	['B-4', 'G5']	['M6']	[True, True]	44.0	2.0	97.0	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
172.375	0.25	44	['A-4', 'G5']	['M7']	[True, False]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
172.625	0.25	44	['G4', 'G5']	['P1']	[True, False]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
172.875	0.25	44	['F4', 'G5']	['M2']	[True, False]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
173.125	0.25	44	['E-4', 'G5']	['M3']	[True, False]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
173.375	0.25	44	['G4', 'B-5']	['m3']	[True, True]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
173.625	0.25	44	['B-4', 'D-6']	['m3']	[True, True]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
173.875	0.25	44	['D-5', 'F6']	['M3']	[True, True]	44.0	2.0	97.0	V7	False	('E-', 'G', 'B-', 'D-')	E-	E-	0.0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
174.125	0.25	44	['C5', 'E-6']	['m3']	[True, True]	44.0	2.0	98.0	I	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	A-	A-	1	None
174.375	0.25	44	['C5', 'F6']	['P4']	[False, True]	44.0	2.0	98.0	I	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	A-	A-	1	None
174.625	0.25	44	['G3', 'G4', 'E-6']	['P1', 'm6']	[True, True, True]	44.0	2.0	98.0	I	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	A-	A-	1	None
174.875	0.25	44	['G3', 'G4', 'D-6']	['P1', 'd5']	[False, False, True]	44.0	2.0	98.0	I	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	A-	A-	1	None
175.125	0.25	44	['A-3', 'A-4', 'C6']	['P1', 'M3']	[True, True, True]	44.0	2.0	98.0	I	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	A-	A-	1	None
