j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
133.0	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, True, True]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.125	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.25	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.375	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.5	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.625	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.75	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
133.875	1.0	28.0	['F3', 'D4', 'C5', 'E-6']	['M6', 'P5', 'm7']	[False, False, False, False]	28.0	2.0	55.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'B-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-', 'F', 'D', 'C', 'E-']	0.29	0.0	0.08	0.0
134.0	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[True, False, True, True]	28.0	2.0	56.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.125	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.25	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.375	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.5	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.625	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.75	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
134.875	1.0	28.0	['B-3', 'D4', 'D5', 'D6']	['M3', 'M3', 'M3']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.0	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, True]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.125	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.25	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.375	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.5	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.625	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.75	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
135.875	1.0	28.0	['B-3', 'D4', 'D5', 'C6']	['M3', 'M3', 'M2']	[False, False, False, False]	28.0	2.0	56.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	f	f	4	None	False	['B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'D', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C', 'B-', 'D', 'D', 'C']	0.12	0.33	0.21	0.0
136.0	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[True, False, False, True]	29.0	2.0	57.0	IV	True	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.125	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.25	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.375	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.5	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.625	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.75	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
136.875	1.0	29.0	['F2', 'D4', 'D5', 'B-5']	['M6', 'M6', 'P4']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
137.0	1.0	29.0	['F2', 'D4', 'D5', 'C6']	['M6', 'M6', 'P5']	[False, False, True, True]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
137.125	1.0	29.0	['F2', 'D4', 'D5', 'C6']	['M6', 'M6', 'P5']	[False, False, False, False]	29.0	2.0	57.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	f	f	4	None	False	['F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'B-', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C', 'F', 'D', 'D', 'C']	0.12	0.0	0.02	0.0
