j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
244.75	0.25	62.0	['A2', 'C#3', 'E3', 'D#4']	['M3', 'P5', 'A4']	[False, False, False, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
244.875	0.25	62.0	['A2', 'C#3', 'E3', 'D#4']	['M3', 'P5', 'A4']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.0	0.25	62.0	['E4']	[]	[True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.125	0.25	62.0	['E4']	[]	[False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.25	0.25	62.0	['G#4']	[]	[True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.375	0.25	62.0	['G#4']	[]	[False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.5	0.25	62.0	['A2', 'C#3', 'E3', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.625	0.25	62.0	['A2', 'C#3', 'E3', 'A4']	['M3', 'P5', 'P1']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.75	0.25	62.0	['A2', 'C#3', 'E3', 'G#4']	['M3', 'P5', 'M7']	[False, False, False, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
245.875	0.25	62.0	['A2', 'C#3', 'E3', 'G#4']	['M3', 'P5', 'M7']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.0	0.25	62.0	['A2', 'C#3', 'E3', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.125	0.25	62.0	['A2', 'C#3', 'E3', 'A4']	['M3', 'P5', 'P1']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.25	0.25	62.0	['A2', 'C#3', 'E3', 'B#4']	['M3', 'P5', 'A2']	[False, False, False, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.375	0.25	62.0	['A2', 'C#3', 'E3', 'B#4']	['M3', 'P5', 'A2']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.5	0.25	62.0	['A2', 'C#3', 'E3', 'C#5']	['M3', 'P5', 'M3']	[True, True, True, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.625	0.25	62.0	['A2', 'C#3', 'E3', 'C#5']	['M3', 'P5', 'M3']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.75	0.25	62.0	['A2', 'C#3', 'E3', 'B#4']	['M3', 'P5', 'A2']	[False, False, False, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
246.875	0.25	62.0	['A2', 'C#3', 'E3', 'B#4']	['M3', 'P5', 'A2']	[False, False, False, False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
247.0	0.25	62.0	['C#5']	[]	[True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
247.125	0.25	62.0	['C#5']	[]	[False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
247.25	0.25	62.0	['D#5']	[]	[True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
247.375	0.25	62.0	['D#5']	[]	[False]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
247.5	0.25	62.0	['A2', 'C#3', 'E3', 'E5']	['M3', 'P5', 'P5']	[True, True, True, True]	62.0	4.0	118.0	IV	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	E	E	4	None	False	['A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#', 'E', 'E', 'G#', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'G#', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'A', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'C#', 'A', 'C#', 'E', 'B#', 'A', 'C#', 'E', 'B#', 'C#', 'C#', 'D#', 'D#', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'E', 'A', 'C#', 'E', 'D#', 'A', 'C#', 'E', 'D#']	0.15	0.0	0.02	0.25
