j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
255.875	3.0	64.0	['E2', 'E3', 'E5', 'G#5', 'B5', 'E6']	['P1', 'P1', 'M3', 'P5', 'P1']	[False, False, False, False, False, False]	64.0	4.0	108.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None	False	['E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E', 'E', 'E', 'E', 'G#', 'B', 'E']	0.0	0.0	0.0	0.0
256.0	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]	65.0	2.0	109.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.125	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.25	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.375	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.5	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.625	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.75	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
256.875	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.0	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.125	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.25	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.375	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.5	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.625	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.75	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
257.875	2.0	65.0	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, False]	65.0	2.0	109.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#', 'A', 'E', 'C#']	0.0	0.0	0.0	0.0
258.0	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, True, True]	65.0	2.0	110.0	viiø7	True	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.125	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.25	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.375	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.5	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.625	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.75	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
258.875	1.0	65.0	['A3', 'F#4', 'D5']	['M6', 'P4']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.0	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, True, True]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.125	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.25	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.375	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.5	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.625	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.75	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
259.875	1.0	65.0	['A3', 'D4', 'B4']	['P4', 'M2']	[False, False, False]	65.0	2.0	110.0	viiø7	False	('D', 'F#', 'G#', 'B')	D	G#	2.0	half-diminished seventh chord	(2, 6, 8, 11)	A	A	7	None	False	['A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'F#', 'D', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B', 'A', 'D', 'B']	0.33	0.25	0.34	1.0
260.0	2.0	66.0	['A3', 'C#4', 'A4']	['M3', 'P1']	[True, True, True]	66.0	4.0	111.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'C#', 'C#', 'C#', 'C#', 'D', 'D', 'D', 'D']	0.1	0.33	0.19	0.25
260.125	2.0	66.0	['A3', 'C#4', 'A4']	['M3', 'P1']	[False, False, False]	66.0	4.0	111.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'C#', 'C#', 'C#', 'C#', 'D', 'D', 'D', 'D']	0.1	0.33	0.19	0.25
260.25	2.0	66.0	['A3', 'C#4', 'A4']	['M3', 'P1']	[False, False, False]	66.0	4.0	111.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'C#', 'C#', 'C#', 'C#', 'D', 'D', 'D', 'D']	0.1	0.33	0.19	0.25
260.375	2.0	66.0	['A3', 'C#4', 'A4']	['M3', 'P1']	[False, False, False]	66.0	4.0	111.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'A', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'A', 'C#', 'B', 'C#', 'C#', 'C#', 'C#', 'D', 'D', 'D', 'D']	0.1	0.33	0.19	0.25
